# byte-parity golden fixture for genome_family_def.distinct_loci (LOCUS_OVERLAP=0.50). Generated by bench/gen_distinct_loci_fixture.py.
# columns: label<TAB>n_members<TAB>distinct_loci<TAB>coords  (coords = chrom|start|end;chrom|start|end;...)
refined_38	25	23	NC_073228.2|23850732|23851332;NC_073228.2|23852466|23882173;NC_073228.2|27078562|27155808;NC_073228.2|27160088|27162779;NC_073228.2|27177269|27259571;NC_073228.2|45686796|45738962;NC_073228.2|45706467|45706986;NC_073228.2|45710794|45743226;NC_073228.2|45894749|45957791;NC_073228.2|45937882|45956671;NC_073228.2|45974505|46045585;NC_073228.2|46722624|46761985;NC_073228.2|46743616|46760868;NC_073228.2|46778719|46833609;NC_073228.2|46786748|46814666;NC_073228.2|46836355|46875760;NC_073228.2|48348344|48349425;NC_073228.2|53442883|53447712;NC_073228.2|53450076|53450504;NC_073228.2|57082100|57094535;NC_073228.2|60886216|60946734;NC_073228.2|60955951|60977421;NC_073228.2|62327888|62360811;NC_073228.2|62386763|62419238;NC_073228.2|64823661|64824705
refined_39	23	23	NC_073232.2|42055286|42082512;NC_073232.2|65636236|65652202;NC_073232.2|65658300|65680241;NC_073232.2|65721687|65786897;NC_073232.2|65787248|65788653;NC_073232.2|65791541|65834548;NC_073232.2|65870287|65904518;NC_073232.2|68321184|68344645;NC_073232.2|68345368|68394081;NC_073232.2|68413075|68415846;NC_073232.2|68424999|68425103;NC_073232.2|68465444|68508526;NC_073232.2|68590157|68590261;NC_073232.2|68617602|68676510;NC_073232.2|68676566|68694017;NC_073232.2|69477522|69530984;NC_073232.2|69570990|69589050;NC_073232.2|69589289|69654539;NC_073232.2|69689755|69712562;NC_073232.2|72957232|72977141;NC_073232.2|72997918|73049777;NC_073232.2|80873005|80909432;NC_073232.2|99410353|99415054
refined_40	23	23	NC_073240.2|26400480|26411796;NC_073240.2|26404679|26404761;NC_073240.2|26406596|26406678;NC_073240.2|26408502|26408584;NC_073240.2|26410261|26410343;NC_073240.2|26412037|26415262;NC_073240.2|26412148|26412230;NC_073240.2|26414069|26414151;NC_073240.2|26415394|26415476;NC_073240.2|26417116|26430310;NC_073240.2|26417299|26417381;NC_073240.2|26419228|26419309;NC_073240.2|26421108|26421189;NC_073240.2|26422992|26423074;NC_073240.2|26425017|26425099;NC_073240.2|26426922|26427004;NC_073240.2|26428524|26428605;NC_073240.2|26430417|26430499;NC_073240.2|26432325|26432407;NC_073240.2|26434217|26434299;NC_073240.2|26435142|26435223;NC_073240.2|26437792|26437874;NC_073240.2|26439663|26439745
refined_41	23	23	NC_073230.2|51305096|51340726;NC_073231.2|73692907|73693014;NC_073231.2|78131681|78192884;NC_073231.2|78180438|78180545;NC_073235.2|31606144|31662627;NC_073235.2|31644983|31645090;NC_073235.2|31932355|31964889;NC_073235.2|31953500|31953607;NC_073235.2|32813233|32850713;NC_073235.2|32826561|32826668;NC_073238.2|29962937|29994156;NC_073238.2|29974262|29974369;NC_073238.2|32335833|32366824;NC_073238.2|32346914|32347021;NC_073238.2|33431227|33431334;NC_073239.2|37277040|37277147;NC_073240.2|20613026|20613133;NC_073240.2|20649019|20673733;NC_073240.2|22717329|22732426;NC_073240.2|22756289|22787358;NC_073240.2|22776124|22776231;NC_073240.2|24294448|24294555;NC_073240.2|24337905|24355066
refined_42	23	23	NC_073224.2|107192634|107209582;NC_073224.2|107194104|107194267;NC_073224.2|107476495|107476663;NC_073224.2|114347079|114347240;NC_073224.2|116591880|116592044;NC_073224.2|116605286|116605451;NC_073224.2|130385813|130385977;NC_073224.2|223015702|223015866;NC_073224.2|223078089|223078253;NC_073224.2|223123940|223124104;NC_073224.2|223157016|223157180;NC_073224.2|223193572|223193736;NC_073224.2|223252029|223252193;NC_073224.2|223291883|223292047;NC_073224.2|223329222|223329386;NC_073224.2|223392512|223392676;NC_073224.2|223443940|223456626;NC_073224.2|223444129|223444293;NC_073224.2|223478595|223478759;NC_073224.2|223540874|223541038;NC_073224.2|223585490|223585654;NC_073224.2|223614142|223614306;NC_073224.2|223674581|223674745
refined_43	23	23	NC_073240.2|26452007|26452089;NC_073240.2|26453766|26457505;NC_073240.2|26453868|26453950;NC_073240.2|26455758|26455840;NC_073240.2|26458822|26458904;NC_073240.2|26460703|26460785;NC_073240.2|26462555|26462637;NC_073240.2|26463455|26463537;NC_073240.2|26465413|26465495;NC_073240.2|26467318|26467400;NC_073240.2|26469167|26469249;NC_073240.2|26471037|26471119;NC_073240.2|26472604|26472686;NC_073240.2|26474464|26474546;NC_073240.2|26476300|26476382;NC_073240.2|26478179|26478261;NC_073240.2|26480032|26480114;NC_073240.2|26481938|26482020;NC_073240.2|26483806|26483888;NC_073240.2|26485666|26485748;NC_073240.2|26487534|26487616;NC_073240.2|26489387|26489469;NC_073240.2|26491049|26491131
refined_44	23	23	NC_073224.2|107450693|107450767;NC_073224.2|116598703|116598777;NC_073224.2|124388025|124388100;NC_073224.2|125589688|125589762;NC_073224.2|129437667|129437741;NC_073224.2|130220208|130220282;NC_073224.2|130379236|130379310;NC_073224.2|223022112|223022186;NC_073224.2|223084534|223084608;NC_073224.2|223084642|223085747;NC_073224.2|223137462|223137534;NC_073224.2|223184456|223187555;NC_073224.2|223187216|223187290;NC_073224.2|223321873|223322984;NC_073224.2|223323022|223323096;NC_073224.2|223384999|223386114;NC_073224.2|223386151|223386225;NC_073224.2|223436618|223437524;NC_073224.2|223437770|223437844;NC_073224.2|223534687|223534761;NC_073224.2|223540565|223547051;NC_073224.2|223577965|223579097;NC_073224.2|223579117|223579191
refined_45	22	22	NC_073243.2|36767355|36768052;NC_073243.2|36769875|36772656;NC_073244.2|64500833|64541934;NC_073244.2|64545558|64559938;NC_073244.2|64559225|64570390;NC_073244.2|64668765|64695448;NC_073244.2|64725694|64748726;NC_073244.2|64759232|64780059;NC_073244.2|64797243|64816957;NC_073244.2|64836598|64855366;NC_073244.2|64861923|64901699;NC_073244.2|64885899|64888128;NC_073244.2|64908468|64921986;NC_073244.2|65266359|65287355;NC_073244.2|65299948|65312451;NC_073244.2|65303554|65342879;NC_073244.2|65316166|65316996;NC_073244.2|65353215|65360526;NC_073244.2|65362909|65389515;NC_073244.2|65398978|65426558;NC_073244.2|65428607|65428941;NC_073244.2|65444119|65445452
refined_46	22	22	NC_073230.2|47150963|47167960;NC_073230.2|51799194|51819783;NC_073230.2|51854842|51866317;NC_073230.2|51866190|51888049;NC_073230.2|51866643|51867501;NC_073230.2|86067479|86075505;NC_073230.2|86073581|86100405;NC_073230.2|86091365|86220039;NC_073230.2|86091365|86139617;NC_073230.2|86094913|86095326;NC_073230.2|86120299|86129116;NC_073230.2|86178343|86182622;NC_073230.2|86181804|86208648;NC_073230.2|86199378|86247837;NC_073230.2|86203158|86203571;NC_073230.2|86228519|86237323;NC_073230.2|86254779|86292192;NC_073230.2|86268153|86270673;NC_073230.2|86319206|86328280;NC_073230.2|112161054|112166657;NC_073230.2|112176592|112189989;NC_073230.2|112204458|112210108
refined_47	22	22	NC_073224.2|96125717|96128466;NC_073224.2|227365005|227367028;NC_086017.1|26303571|26307156;NC_073229.2|46270902|46275782;NC_073229.2|67949603|67956911;NC_073229.2|75578241|75586192;NC_073229.2|75680267|75723560;NC_073229.2|82160850|82162213;NC_073230.2|158049019|158049883;NC_073232.2|15801883|15807251;NC_073232.2|15808863|15810024;NC_073233.2|126662509|126668118;NC_073235.2|88937969|88939639;NC_073237.2|109599899|109602817;NC_073238.2|58345808|58354853;NC_073240.2|65755928|65764172;NC_073241.2|83874273|83882657;NC_073244.2|28982455|28983153;NC_073244.2|46635970|46636043;NC_073245.2|50643147|50655496;NC_086018.1|21038665|21050568;NC_086018.1|22600605|22602707
refined_48	22	22	NC_073241.2|76197846|76200562;NC_073241.2|76203743|76206459;NC_073241.2|76209634|76212205;NC_073241.2|76215533|76218249;NC_073241.2|76221428|76224144;NC_073241.2|76227316|76229443;NC_073241.2|76233213|76235321;NC_073241.2|76239106|76241822;NC_073241.2|76244997|76247105;NC_073241.2|76250932|76253648;NC_073241.2|76256859|76259430;NC_073241.2|76262780|76265496;NC_073241.2|76268707|76270577;NC_073241.2|76274628|76277199;NC_073241.2|76280551|76282659;NC_073241.2|76286482|76289198;NC_073241.2|76292369|76294441;NC_073241.2|76298298|76300168;NC_073241.2|76304227|76309634;NC_073241.2|76310154|76312024;NC_073241.2|76316087|76318728;NC_073241.2|76320687|76323739
refined_49	20	20	NC_073224.2|16435705|16436544;NC_073224.2|106943039|106943494;NC_073224.2|106943654|106944044;NC_073224.2|106970079|106973924;NC_073224.2|106978079|106978740;NC_073224.2|106979627|106980199;NC_073224.2|106987808|106989061;NC_073224.2|106994764|106998700;NC_073229.2|43880651|43884213;NC_073229.2|43884316|43884709;NC_073229.2|43884928|43885405;NC_073229.2|43936244|43936733;NC_073229.2|43950535|43951027;NC_073229.2|44735336|44735874;NC_073229.2|44736084|44737088;NC_073229.2|45414280|45414750;NC_073229.2|45415014|45418103;NC_073229.2|45416881|45418103;NC_073229.2|45419955|45421608;NC_073229.2|45421827|45422319
refined_50	20	20	NC_073224.2|114241488|114242248;NC_073224.2|116621117|116624044;NC_073224.2|130385523|130412999;NC_073224.2|194947438|194947980;NC_086017.1|70537138|70537915;NC_073228.2|28581381|28581946;NC_073228.2|86090489|86091230;NC_073229.2|49122069|49122881;NC_073233.2|10259748|10260306;NC_073233.2|13071226|13084818;NC_073233.2|13078677|13079463;NC_073233.2|65387763|65388264;NC_073233.2|108562842|108563352;NC_073234.2|114015187|114015858;NC_073235.2|31061080|31061509;NC_073235.2|75973154|75973674;NC_073238.2|67248642|67249164;NC_073238.2|121581215|121581686;NC_073243.2|111863559|111867778;NC_073246.2|20843646|20844179
refined_51	19	19	NC_073228.2|65447155|65465409;NC_073228.2|79825523|79843700;NC_073228.2|79845940|79852042;NC_073228.2|79883254|79972101;NC_073228.2|79905813|79916778;NC_073228.2|79969171|79969279;NC_073228.2|81409265|81431337;NC_073228.2|81429690|81429798;NC_073228.2|81620894|81625244;NC_073228.2|81629040|81639503;NC_073228.2|81641656|81652663;NC_073228.2|83340261|83351585;NC_073228.2|83368450|83394317;NC_073228.2|83396458|83478660;NC_073228.2|83414971|83425100;NC_073228.2|83475687|83475795;NC_073228.2|84613370|84625680;NC_073228.2|84634655|84644011;NC_073228.2|84640844|84641354
refined_52	19	19	NC_086017.1|210897989|210918691;NC_086017.1|210906665|210906770;NC_073231.2|78017625|78023304;NC_073235.2|31908537|31912561;NC_073237.2|24384765|24388874;NC_073237.2|24389075|24444437;NC_073237.2|24456410|24460383;NC_073237.2|24472083|24473842;NC_073237.2|31481777|31537202;NC_073237.2|89274202|89276994;NC_073237.2|89277003|89277807;NC_073237.2|89278399|89306460;NC_073237.2|93488723|93555011;NC_073237.2|93531691|93531794;NC_073237.2|93555143|93563449;NC_073238.2|32574600|32582295;NC_073241.2|36023576|36026662;NC_073246.2|15589033|15592467;NC_073248.2|33978195|34021324
refined_53	19	19	NC_073235.2|144622574|144683955;NC_073235.2|144754166|144756221;NC_073235.2|144779453|144823106;NC_073235.2|144823507|144825082;NC_073235.2|144825131|144827510;NC_073235.2|144827574|144834183;NC_073235.2|144891604|144910399;NC_073242.2|2936019|3019169;NC_073242.2|3027790|3033622;NC_073242.2|3084201|3093546;NC_073242.2|3152243|3159276;NC_073242.2|3212363|3222228;NC_073242.2|3291192|3301056;NC_073242.2|3359467|3375062;NC_073242.2|3512174|3548862;NC_073242.2|3579971|3645353;NC_073242.2|3666816|3673476;NC_073242.2|3673671|3677489;NC_073242.2|3681391|3684588
refined_54	18	18	NC_073230.2|64900135|64908362;NC_073230.2|64961443|64963397;NC_073230.2|65294576|65318163;NC_073230.2|72803066|72817799;NC_073230.2|72863675|72867835;NC_073230.2|72865829|72867708;NC_073230.2|72907242|72911402;NC_073230.2|72907343|72909248;NC_073230.2|72942824|72972006;NC_073230.2|73461949|73479153;NC_073230.2|73487044|73492406;NC_073230.2|73507582|73507954;NC_073230.2|73508330|73548091;NC_073230.2|73642235|73646179;NC_073230.2|73670285|73683274;NC_073230.2|73691491|73729618;NC_073230.2|73757191|73769530;NC_073230.2|73769525|73819357
refined_55	18	17	NC_073234.2|25772954|25777160;NC_073234.2|67062457|67078584;NC_073242.2|20304726|20312650;NC_073244.2|28133135|28141300;NC_073247.2|59679424|59694610;NC_073247.2|59682445|59690587;NC_073247.2|59696679|59704028;NC_073247.2|59706202|59713555;NC_073247.2|59715729|59723090;NC_073247.2|59725269|59732619;NC_073247.2|59734804|59742180;NC_073247.2|59744334|59751700;NC_073247.2|59753864|59761239;NC_073247.2|59763412|59770780;NC_073247.2|59772935|59780294;NC_073247.2|59782479|59789849;NC_073247.2|59878457|59886458;NC_073248.2|30980505|31009339
refined_56	17	17	NC_073237.2|42971638|42972516;NC_073237.2|43002760|43003830;NC_073237.2|43027544|43028686;NC_073237.2|43044892|43045523;NC_073237.2|43061954|43062524;NC_073237.2|43107469|43108456;NC_073237.2|43173540|43174540;NC_073237.2|43185381|43186360;NC_073237.2|43206301|43207244;NC_073237.2|43216499|43217080;NC_073237.2|43221458|43222028;NC_073237.2|43231637|43232278;NC_073237.2|43236571|43237311;NC_073237.2|43246785|43247758;NC_073237.2|43251767|43252337;NC_073237.2|43262883|43263453;NC_073237.2|43283673|43284697
refined_57	17	17	NC_073230.2|151909562|151993633;NC_073230.2|151918173|151922486;NC_073230.2|151927476|151932998;NC_073230.2|151950832|151954478;NC_073230.2|151970503|151974845;NC_073233.2|137752591|137795422;NC_073237.2|29067513|29165298;NC_073237.2|29113492|29113618;NC_073237.2|29182980|29207511;NC_073237.2|29183797|29231860;NC_073237.2|29195435|29196901;NC_073237.2|29219658|29228721;NC_073237.2|29398875|29524301;NC_073237.2|29472396|29472522;NC_073237.2|29542837|29547484;NC_073237.2|29543634|29566609;NC_073237.2|29555110|29556193
refined_58	16	16	NC_073238.2|59673721|59676925;NC_073238.2|59682431|59777634;NC_073238.2|59709387|59709489;NC_073238.2|59745250|59745440;NC_073238.2|60757462|60839469;NC_073238.2|60776546|60776736;NC_073238.2|60812396|60812500;NC_073238.2|60845130|60848251;NC_073238.2|60859684|60870585;NC_073238.2|78362000|78377729;NC_073238.2|78365274|78367232;NC_073238.2|78396453|78398411;NC_073238.2|78491407|78491511;NC_073238.2|78536354|78539554;NC_073238.2|78540205|78540608;NC_073246.2|32644187|32644868
refined_59	15	15	NC_073229.2|47448461|47458777;NC_073229.2|47490096|47492968;NC_073229.2|47549490|47553037;NC_073229.2|47663933|47667321;NC_073229.2|47728388|47732276;NC_073229.2|47983848|47984785;NC_073229.2|48177430|48182220;NC_073229.2|48968024|48971921;NC_073229.2|48979573|48980849;NC_073229.2|49051182|49054923;NC_073229.2|132173281|132174552;NC_086018.1|37316588|37324094;NC_086018.1|37317538|37317631;NC_086018.1|37318929|37319024;NC_086018.1|37320556|37320611
refined_60	15	15	NC_073224.2|56543473|56544162;NC_073224.2|105931476|105931794;NC_086017.1|19898799|19899139;NC_086017.1|21686074|21731260;NC_073228.2|176572317|176573601;NC_073229.2|51959414|51960148;NC_073231.2|87438399|87438844;NC_073233.2|116708909|116709227;NC_073238.2|29464945|29465266;NC_073238.2|31688048|31688790;NC_073238.2|31770206|31770527;NC_073239.2|93496045|93496360;NC_073247.2|165273739|165285001;NC_073247.2|165529310|165529701;NC_073248.2|33461806|33462548
refined_61	15	15	NC_073224.2|115967065|115991931;NC_073224.2|116008801|116054830;NC_073224.2|116802059|116847211;NC_073224.2|117294167|117322399;NC_073224.2|117479303|117528942;NC_073224.2|124415114|124435419;NC_073224.2|124449205|124474484;NC_073224.2|124480415|124486645;NC_073224.2|124490902|124553703;NC_073224.2|125048457|125116132;NC_073224.2|129352994|129435541;NC_073224.2|130222431|130274152;NC_073224.2|130328857|130377087;NC_073224.2|218361365|218405843;NC_073224.2|218434288|218484751
refined_62	14	14	NC_073229.2|41563187|41566505;NC_073229.2|84487450|84488717;NC_073231.2|31228719|31230183;NC_073236.2|71222560|71224319;NC_073237.2|36281995|36284469;NC_073237.2|88552612|88554631;NC_073237.2|88560097|88562966;NC_073237.2|88567823|88570088;NC_073238.2|92351628|92355361;NC_073242.2|89463089|89465214;NC_073242.2|89466483|89468607;NC_073242.2|89469875|89472000;NC_073242.2|89474045|89475074;NC_073242.2|89476662|89478795
refined_63	14	14	NC_073228.2|70031887|70031994;NC_073228.2|70098478|70098585;NC_073228.2|70135762|70145871;NC_073228.2|70213342|70223154;NC_073228.2|78707966|78708073;NC_073228.2|78724865|78746700;NC_073228.2|78814161|78824662;NC_073230.2|43358871|43358978;NC_073230.2|53673284|53673391;NC_073230.2|64518738|64518845;NC_073230.2|72534394|72534501;NC_073230.2|87397433|87400051;NC_073230.2|87417263|87417367;NC_073230.2|88788469|88802627
refined_64	14	14	NC_073229.2|28383360|28393885;NC_073232.2|64998891|65011730;NC_073232.2|69067013|69072464;NC_073232.2|69087875|69090535;NC_073232.2|92223705|92248362;NC_073232.2|92260895|92263216;NC_073232.2|99608839|99618116;NC_073232.2|99723286|99734823;NC_073232.2|99766944|99771795;NC_073232.2|99777113|99788273;NC_073237.2|83934613|83940514;NC_073237.2|84341527|84346814;NC_073237.2|90768735|90782908;NC_073237.2|93368714|93375803
refined_65	14	13	NC_073236.2|32677004|32683214;NC_073236.2|32709030|32736856;NC_073236.2|32780196|32782663;NC_073236.2|32791041|32817494;NC_073237.2|24536457|24552757;NC_073237.2|24562748|24568319;NC_073237.2|31580551|31581609;NC_073237.2|31588743|31591459;NC_073237.2|31591404|31666534;NC_073237.2|31666681|31685089;NC_073237.2|31692948|31695852;NC_073237.2|31692948|31694910;NC_073237.2|93388739|93428359;NC_073244.2|6807131|6819584
refined_66	14	14	NC_073232.2|36270210|36270317;NC_073232.2|36340279|36358070;NC_073232.2|36344597|36344704;NC_073232.2|70253503|70253610;NC_073232.2|81990312|81990419;NC_073238.2|30281070|30343993;NC_073238.2|30292247|30292354;NC_073238.2|33550061|33561454;NC_073240.2|20974662|21035666;NC_073240.2|21024722|21024829;NC_073240.2|21058139|21059338;NC_073240.2|22262256|22274817;NC_073240.2|22298307|22403273;NC_073246.2|15281058|15281165
refined_67	14	14	NC_073228.2|144929955|144934993;NC_073228.2|144985194|144989141;NC_073228.2|144991168|144995174;NC_073228.2|145007723|145010898;NC_073228.2|145010975|145017547;NC_073228.2|145017622|145031052;NC_073228.2|145020291|145025154;NC_073228.2|145034975|145039187;NC_073228.2|145044332|145047550;NC_073228.2|145048755|145056818;NC_073228.2|145056974|145061723;NC_073228.2|145068785|145072026;NC_073228.2|145073864|145077080;NC_073228.2|145078599|145083863
refined_68	13	13	NC_073224.2|102430097|102431055;NC_086017.1|49304862|49310608;NC_086017.1|49306561|49306712;NC_086017.1|49309219|49309373;NC_073234.2|83854901|83855921;NC_073237.2|84759572|84760562;NC_073238.2|51487414|51488467;NC_073239.2|111677864|111678647;NC_073240.2|53659125|53660031;NC_073241.2|46806482|46807537;NC_073247.2|55131053|55132067;NC_073247.2|99507603|99508560;NC_073247.2|145531896|145532436
refined_69	13	13	NC_073224.2|95362336|95364306;NC_073229.2|61337158|61338124;NC_073232.2|133685978|133686929;NC_073233.2|23628746|23630049;NC_073234.2|133647450|133648377;NC_073236.2|54903742|54904646;NC_073237.2|96439386|96440255;NC_073239.2|32938370|32944559;NC_073242.2|5577185|5580370;NC_073242.2|5577466|5577599;NC_073242.2|5578105|5578239;NC_073244.2|29083840|29084824;NC_086018.1|30032033|30032960
refined_70	13	13	NC_073230.2|47133108|47142078;NC_073230.2|51825873|51833747;NC_073230.2|82313454|82322581;NC_073243.2|23902118|23909819;NC_073243.2|23917195|23924088;NC_073243.2|23927560|23938315;NC_073243.2|23945777|23952594;NC_073243.2|23956066|23966837;NC_073243.2|23970321|23981115;NC_073243.2|23984587|23995358;NC_073243.2|23998842|24009644;NC_073243.2|24013108|24023898;NC_073243.2|24027364|24040023
refined_71	13	13	NC_073227.2|183722232|183722543;NC_073242.2|85744044|85745570;NC_073242.2|85752248|85753816;NC_073242.2|85759121|85760601;NC_073242.2|85765586|85767205;NC_073242.2|85768014|85770293;NC_073242.2|85785153|85786348;NC_073242.2|85790836|85792479;NC_073242.2|85799768|85801373;NC_073242.2|85802801|85804152;NC_073242.2|85808790|85810905;NC_073242.2|85815463|85817234;NC_073245.2|47424824|47425314
refined_72	13	13	NC_073242.2|5706398|5757260;NC_073242.2|15670201|15708874;NC_073242.2|15726062|15788084;NC_073242.2|15795349|15798103;NC_073242.2|15797555|15845023;NC_073242.2|16107536|16189037;NC_073242.2|28623622|28647617;NC_073242.2|28664820|28786661;NC_073242.2|30658938|30700025;NC_073242.2|30711355|30779481;NC_073242.2|30788619|30790990;NC_073242.2|30790442|30852409;NC_073242.2|31528876|31533067
refined_73	13	13	NC_073224.2|116647794|116650590;NC_073224.2|116673733|116693600;NC_073224.2|116693692|116761097;NC_073224.2|116778663|116799932;NC_073224.2|117322319|117372948;NC_073224.2|125591888|125671303;NC_073224.2|125672801|125728554;NC_073224.2|125732449|125745980;NC_073224.2|129249695|129252483;NC_073224.2|129278298|129291841;NC_073224.2|129295725|129351497;NC_073224.2|130657638|130682285;NC_073224.2|130686195|130774380
refined_74	12	11	NC_073230.2|158840448|158921685;NC_073230.2|158908418|158915247;NC_073230.2|158910197|158918514;NC_073230.2|162902653|162922442;NC_073238.2|60715254|60722115;NC_073238.2|60722136|60725007;NC_073238.2|60726847|60730631;NC_073238.2|60736951|60738821;NC_073238.2|60739359|60743339;NC_073238.2|78393179|78429698;NC_073238.2|78430314|78449055;NC_073238.2|95432920|95434356
refined_75	12	12	NC_073244.2|53283018|53297824;NC_073244.2|53318162|53337019;NC_073244.2|53362281|53380307;NC_073244.2|54192839|54204483;NC_073244.2|54328094|54346668;NC_073244.2|54423685|54428797;NC_073244.2|54437888|54453998;NC_073244.2|54460194|54472997;NC_073244.2|54540564|54559692;NC_073244.2|54649232|54667442;NC_073244.2|54728479|54812697;NC_073244.2|54776600|54789912
refined_76	12	12	NC_073228.2|179898452|179943178;NC_073228.2|179937590|179940070;NC_073228.2|179944848|179951649;NC_073228.2|179951412|179959911;NC_073228.2|181632356|181676482;NC_073228.2|182497270|182506334;NC_073228.2|182504332|182511974;NC_073228.2|182513643|182573435;NC_073228.2|182582936|182620612;NC_073228.2|182622281|182629193;NC_073228.2|182629043|182637183;NC_073242.2|65732050|65737216
refined_77	12	12	NC_073230.2|151499216|151499896;NC_073230.2|151619154|151622041;NC_073230.2|151623318|151624020;NC_073230.2|151631232|151631827;NC_073230.2|151637703|151639716;NC_073230.2|151650653|151651248;NC_073230.2|151655876|151656624;NC_073230.2|151660290|151661984;NC_073230.2|151668195|151668726;NC_073230.2|151679748|151680395;NC_073230.2|151688146|151688744;NC_073230.2|151697446|151698087
refined_78	12	12	NC_073236.2|33500813|33507069;NC_073237.2|23651237|23657448;NC_073237.2|30136005|30142239;NC_073237.2|84079014|84087777;NC_073237.2|84094620|84100296;NC_073237.2|84183058|84188727;NC_073237.2|84195570|84204332;NC_073237.2|84459648|84464955;NC_073237.2|84465673|84489118;NC_073237.2|84475255|84479624;NC_073237.2|84573059|84578737;NC_073237.2|84592554|84593542
refined_79	12	12	NC_073224.2|231720566|231721845;NC_086017.1|25201126|25201451;NC_086017.1|50602134|50602419;NC_086017.1|153046913|153047190;NC_073229.2|103440122|103440373;NC_073233.2|81467971|81468391;NC_073237.2|48863599|48863860;NC_073239.2|31386908|31387500;NC_073239.2|97712803|97713150;NC_073240.2|30740836|30742024;NC_073240.2|46131069|46131342;NC_073240.2|78175184|78175513
refined_80	11	11	NC_073247.2|130778773|130785245;NC_073247.2|132579777|132583158;NC_073247.2|132584671|132588038;NC_073247.2|132589552|132592919;NC_073247.2|132594433|132597799;NC_073247.2|132599314|132602638;NC_073247.2|132604192|132607528;NC_073247.2|132609082|132612461;NC_073247.2|132613975|132617287;NC_073247.2|132618812|132622173;NC_073247.2|132625022|132627066
refined_81	11	11	NC_073242.2|15428089|15571596;NC_073242.2|15590726|15659567;NC_073242.2|15910973|16101041;NC_073242.2|16203411|16303138;NC_073242.2|16291816|16311961;NC_073242.2|28370268|28507059;NC_073242.2|30462206|30598132;NC_073242.2|30617226|30623810;NC_073242.2|31337556|31462161;NC_073242.2|31472463|31492669;NC_073242.2|31481286|31520484
refined_82	11	11	NC_073230.2|37127076|37183052;NC_073230.2|42499101|42605586;NC_073230.2|42526445|42543800;NC_073230.2|42588508|42588909;NC_073230.2|42609294|42622645;NC_073230.2|42616737|42673439;NC_073230.2|98668769|98675530;NC_073230.2|112080664|112149100;NC_073234.2|37634580|37688167;NC_073234.2|37699000|37809557;NC_073234.2|37716109|37716507
refined_83	11	11	NC_073236.2|25106399|25123480;NC_073236.2|25126226|25136209;NC_073240.2|21480773|21483609;NC_073240.2|21704520|21793603;NC_073240.2|21782427|21792335;NC_073240.2|23026609|23116127;NC_073240.2|23030372|23037784;NC_073240.2|23279281|23357138;NC_073242.2|118062103|118072272;NC_073242.2|118075410|118092863;NC_073248.2|45805732|45809113
refined_84	11	11	NC_073236.2|51037634|51038170;NC_073236.2|51065670|51066193;NC_073236.2|51084263|51084790;NC_073236.2|51115931|51116424;NC_073236.2|51611422|51611938;NC_073236.2|51665612|51666141;NC_073236.2|51671418|51671931;NC_073236.2|51739099|51739648;NC_073236.2|51765486|51766010;NC_073236.2|51784460|51785009;NC_073237.2|23127481|23129976
refined_85	11	11	NC_073242.2|28056585|28170783;NC_073242.2|28137831|28137957;NC_073242.2|29159392|29199709;NC_073242.2|29190045|29190171;NC_073242.2|29211218|29248885;NC_073242.2|29220541|29221538;NC_073244.2|21160706|21214510;NC_073244.2|21189634|21214353;NC_073244.2|21221119|21269892;NC_073244.2|21246287|21246413;NC_073244.2|21272871|21304798
refined_86	11	11	NC_073244.2|28494924|28544472;NC_073244.2|28559872|28578408;NC_073244.2|28702216|28749534;NC_073244.2|28779375|28781120;NC_073244.2|29294930|29348794;NC_073244.2|29619318|29643435;NC_073244.2|29667780|29703675;NC_073244.2|30090640|30219881;NC_073244.2|30263691|30284612;NC_073244.2|30298014|30306431;NC_073244.2|30437573|30483554
refined_87	11	11	NC_073244.2|26240039|26271164;NC_073244.2|26304669|26309748;NC_073244.2|26314311|26391118;NC_073244.2|26581198|26622730;NC_073244.2|26608510|26628623;NC_073244.2|26666666|26701222;NC_073244.2|26750419|26753342;NC_073244.2|26899309|26930194;NC_073244.2|27053900|27075031;NC_073244.2|27131189|27170023;NC_073244.2|27285381|27328024
refined_88	10	10	NC_073224.2|44508234|44508707;NC_086017.1|172542929|172543474;NC_073228.2|64369457|64375984;NC_073228.2|64370063|64370133;NC_073228.2|64370322|64370386;NC_073228.2|64371157|64371229;NC_073233.2|15989704|15990231;NC_073234.2|18419802|18420264;NC_073236.2|75421868|75422353;NC_073244.2|22043076|22044035
refined_89	10	10	NC_073238.2|22806916|22807362;NC_073238.2|24039526|24039972;NC_073239.2|123051549|123052115;NC_073239.2|123069252|123069799;NC_073239.2|123611594|123612042;NC_073239.2|123746210|123746754;NC_073240.2|21866866|21870665;NC_073240.2|21891228|21891871;NC_073240.2|22928873|22929384;NC_073240.2|22948821|22953631
refined_90	10	10	NC_073228.2|51300278|51301281;NC_073228.2|51310500|51311706;NC_073228.2|51326979|51328170;NC_073228.2|51332890|51334118;NC_073228.2|51344824|51346000;NC_073228.2|51353107|51354286;NC_073228.2|51366146|51367328;NC_073228.2|51370383|51371096;NC_073228.2|51374463|51375642;NC_073228.2|51387466|51388477
