family_id	copy_idx	tid	chrom	start	end	n_exon	strand	n_reads	exons	source	core_hull	sd_depth	core_bp	nearest_ident	rep_frac
MCL0	21	MCL_NC_073241.2_63077863	NC_073241.2	63077863	63462529	16	-	1	63077863-63079791,63109996-63110177,63170494-63170608,63184772-63184964,63185688-63185868,63248272-63248556,63252409-63252606,63285652-63285777,63296318-63296385,63331041-63331174,63341627-63341740,63342629-63342741,63366594-63366657,63367616-63367766,63459601-63460133,63460571-63462529	gff_fallback	NA	0	0	0.9186	0.000
MCL0	22	MCL_NC_073241.2_63729505	NC_073241.2	63729505	64123893	23	+	320	63729505-63729732,63826258-63826453,63913092-63913217,63944441-63944590,63989705-63989773,63999710-63999791,64027826-64028040,64039999-64040085,64045699-64045854,64049646-64049752,64051902-64052069,64054521-64054646,64061317-64061401,64082058-64082146,64085560-64085658,64092013-64092127,64097672-64097769,64107774-64107934,64110267-64110357,64112066-64112235,64114568-64114701,64117222-64117271,64122794-64123893	read_chain	NA	0	0	0.9114	0.000
MCL0	23	MCL_NC_073241.2_65520934	NC_073241.2	65520934	66000870	25	+	531	65520934-65521256,65578524-65578631,65595666-65595731,65725690-65725758,65736232-65736338,65800324-65800419,65818675-65818787,65826564-65826659,65835845-65835989,65849386-65849625,65881981-65882095,65905689-65905824,65911298-65911349,65917369-65917584,65933248-65933545,65941960-65942844,65955207-65955366,65965224-65965407,65967305-65967425,65968600-65968762,65971513-65971704,65979591-65979784,65985065-65985240,65990075-65990237,66000261-66000870	read_chain	NA	0	0	0.9140	0.000
MCL0	24	MCL_NC_073241.2_66046349	NC_073241.2	66046349	66449772	11	-	1083	66046349-66046653,66051772-66051808,66052684-66052827,66061779-66061874,66105043-66105159,66178303-66178431,66290887-66291549,66308119-66308227,66386352-66386534,66399161-66399270,66446468-66449772	read_chain	NA	0	0	0.9284	0.000
MCL0	25	MCL_NC_073241.2_68358629	NC_073241.2	68358629	68406586	4	-	1	68358629-68359022,68383768-68383865,68404028-68404153,68406013-68406586	gff_fallback	NA	0	0	0.9385	0.098
MCL0	26	MCL_NC_073241.2_68518182	NC_073241.2	68518182	69033790	8	-	1	68518182-68518345,68630206-68630305,68777332-68777490,68985339-68985371,68985750-68985847,68985918-68985994,69026956-69027053,69033557-69033790	gff_fallback	NA	0	0	0.8634	0.405
MCL0	27	MCL_NC_073241.2_73539235	NC_073241.2	73539235	73759028	5	-	1	73539235-73540403,73540950-73541227,73541992-73542228,73745579-73745723,73758786-73759028	gff_fallback	NA	0	0	0.8687	0.034
MCL0	28	MCL_NC_073241.2_77827680	NC_073241.2	77827680	78153784	12	+	355	77827680-77827987,77908263-77908471,77925800-77925872,77952668-77952742,77953354-77953459,77959217-77959293,78004428-78004505,78050809-78051296,78054264-78054564,78110304-78110460,78148152-78148206,78149938-78153784	read_chain	NA	0	0	0.8979	0.000
MCL0	29	MCL_NC_073241.2_79657880	NC_073241.2	79657880	79676741	7	+	22	79657880-79658036,79658661-79658760,79662975-79663100,79664967-79665065,79667800-79667938,79673697-79673867,79674672-79676741	read_chain	NA	0	0	0.9318	0.558
MCL0	30	MCL_NC_073241.2_82793125	NC_073241.2	82793125	83055191	6	-	3	82793125-82793372,82817599-82817686,82818476-82818686,82821401-82821538,82880283-82880507,83055144-83055191	gff_fallback	NA	0	0	0.9178	0.363
MCL0	31	MCL_NC_073241.2_83211414	NC_073241.2	83211414	83333331	4	-	9	83211414-83211469,83314208-83314261,83331024-83331167,83333226-83333331	gff_fallback	NA	0	0	0.9254	0.851
MCL0	32	MCL_NC_073241.2_83588530	NC_073241.2	83588530	83640869	12	+	824	83588530-83588939,83590642-83590768,83593229-83593394,83597007-83597160,83599969-83600206,83602134-83602313,83603205-83603297,83606563-83606694,83611099-83611305,83612913-83617498,83639902-83639999,83640679-83640869	read_chain	NA	0	0	0.8662	0.210
MCL0	33	MCL_NC_073241.2_83851801	NC_073241.2	83851801	83904929	3	+	1	83851801-83851968,83853768-83860191,83904827-83904929	gff_fallback	NA	0	0	0.9337	0.015
MCL0	34	MCL_NC_073241.2_85207715	NC_073241.2	85207715	85246217	4	-	1	85207715-85209699,85224017-85224216,85224349-85224440,85246179-85246217	gff_fallback	NA	0	0	0.9292	0.341
MCL0	35	MCL_NC_073241.2_85431298	NC_073241.2	85431298	85463863	4	-	1	85431298-85431862,85447548-85447717,85448563-85448800,85463649-85463863	gff_fallback	NA	0	0	0.8739	0.268
MCL0	36	MCL_NC_073241.2_90661288	NC_073241.2	90661288	90883649	12	+	3	90661288-90661686,90817815-90818213,90827112-90827407,90828279-90828399,90830855-90831023,90835293-90835481,90855894-90856148,90864397-90864534,90866904-90867026,90872931-90873049,90877850-90878102,90882059-90883649	gff_fallback	NA	0	0	0.8538	0.000
MCL0	37	MCL_NC_073241.2_91319529	NC_073241.2	91319529	91515062	32	-	257	91319529-91320417,91344898-91345011,91373343-91375103,91401759-91401812,91403870-91403913,91411767-91411841,91413615-91413691,91414295-91414351,91417837-91417924,91419557-91419660,91424937-91425040,91429096-91429205,91430813-91430922,91433573-91433665,91434821-91434914,91435018-91435118,91437894-91438034,91441251-91441434,91442694-91442773,91466109-91466165,91466849-91466942,91468290-91468350,91471176-91471217,91473774-91473891,91474837-91474968,91476099-91476224,91482431-91482538,91484996-91485095,91485553-91485675,91489007-91489298,91490165-91490242,91514849-91515062	read_chain	NA	0	0	0.9463	0.084
MCL0	38	MCL_NC_073241.2_94469611	NC_073241.2	94469611	94512788	6	+	1	94469611-94469691,94472091-94472177,94472440-94472520,94473598-94473693,94487063-94487084,94512673-94512788	gff_fallback	NA	0	0	0.9043	0.212
MCL0	39	MCL_NC_073241.2_95827201	NC_073241.2	95827201	96189998	13	-	1	95827201-95831295,95834948-95835200,95837519-95837637,95853215-95853337,95858369-95858491,95867408-95867662,95868158-95868343,95874186-95874351,95877548-95877668,95891607-95891902,95895214-95895521,95926797-95926974,96189628-96189998	gff_fallback	NA	0	0	0.9250	0.167
MCL0	40	MCL_NC_073241.2_97014620	NC_073241.2	97014620	97109004	5	-	3	97014620-97014761,97014922-97015009,97017451-97017698,97017947-97018088,97108928-97109004	gff_fallback	NA	0	0	0.8697	0.568
MCL0	41	MCL_NC_073241.2_99334907	NC_073241.2	99334907	99621552	50	+	722	99334907-99335335,99336292-99336362,99337475-99337579,99348309-99348577,99351528-99351731,99355608-99355735,99359654-99359732,99360942-99361040,99361804-99361910,99378872-99379090,99382314-99382452,99385028-99385182,99388647-99388738,99390776-99390969,99396777-99396871,99407445-99407534,99408891-99409081,99420104-99420176,99421453-99421612,99425571-99425682,99426137-99426266,99442770-99442990,99447720-99447875,99454841-99454986,99460768-99461008,99461624-99461813,99467735-99467804,99468447-99468544,99472864-99472982,99473364-99473453,99475553-99475653,99478884-99479056,99482174-99482311,99483246-99483363,99483883-99484009,99499338-99499465,99499706-99500308,99502122-99502335,99509877-99510048,99521376-99521492,99523806-99523988,99526552-99526718,99529616-99529767,99530738-99530853,99532523-99532614,99534680-99534770,99536873-99537051,99537915-99538103,99538414-99538822,99621339-99621552	read_chain	NA	0	0	0.8545	0.000
MCL0	42	MCL_NC_073241.2_99669636	NC_073241.2	99669636	99684524	3	+	3	99669636-99669775,99670326-99670409,99684334-99684524	gff_fallback	NA	0	0	0.9253	0.750
MCL0	43	MCL_NC_073241.2_100405645	NC_073241.2	100405645	100462350	3	-	1	100405645-100406443,100407246-100407406,100462263-100462350	gff_fallback	NA	0	0	0.8954	0.176
MCL0	44	MCL_NC_073241.2_102968518	NC_073241.2	102968518	103013963	3	-	1	102968518-102968669,103007803-103008630,103013831-103013963	gff_fallback	NA	0	0	0.9499	0.368
MCL0	45	MCL_NC_073241.2_108384282	NC_073241.2	108384282	108692445	29	+	457	108384282-108384567,108412077-108412251,108424769-108424920,108427658-108427772,108438686-108438795,108456197-108456256,108465913-108465965,108487811-108487906,108504849-108504930,108518909-108518985,108525950-108526027,108564059-108564220,108588527-108588670,108616763-108616876,108620200-108620449,108641997-108642159,108642872-108642965,108649488-108649572,108649979-108650150,108654752-108654851,108656655-108656745,108657732-108657877,108658079-108658144,108659836-108659992,108660198-108660263,108669580-108669689,108687365-108687423,108688440-108688644,108691553-108692445	read_chain	NA	0	0	0.9121	0.000
MCL0	46	MCL_NC_073241.2_109485730	NC_073241.2	109485730	109508777	5	+	28	109485730-109485818,109499340-109499396,109502036-109502178,109503003-109503797,109506835-109508777	read_chain	NA	0	0	0.9237	0.224
MCL0	47	MCL_NC_073242.2_20351010	NC_073242.2	20351010	20396898	10	-	1050	20351010-20351148,20362436-20362522,20364430-20364575,20366660-20370271,20370693-20370942,20371862-20372037,20374472-20374871,20374930-20374964,20376626-20376802,20396829-20396898	read_chain	NA	0	0	0.9457	0.420
MCL0	48	MCL_NC_073242.2_20932388	NC_073242.2	20932388	21024944	14	+	46	20932388-20932855,20949247-20949334,20950226-20950491,20968901-20969029,20971263-20971411,20976019-20976695,20978360-20979646,20996398-20996516,21002999-21003173,21004366-21004545,21006543-21006678,21020810-21020940,21022587-21022743,21023392-21024944	read_chain	NA	0	0	0.9078	0.340
MCL0	49	MCL_NC_073242.2_26399494	NC_073242.2	26399494	26413697	2	+	1	26399494-26399748,26413447-26413697	gff_fallback	NA	0	0	0.9588	0.984
MCL0	50	MCL_NC_073242.2_33926334	NC_073242.2	33926334	34263168	5	-	1	33926334-33927918,33959514-33959670,34247770-34247898,34253091-34256308,34262138-34263168	gff_fallback	NA	0	0	0.8984	0.289
MCL0	51	MCL_NC_073242.2_36977257	NC_073242.2	36977257	37048843	30	+	1	36977257-36977374,36978978-36979084,36982675-36982779,36983091-36983162,36983310-36983428,36986202-36986333,36987095-36987241,36988580-36988734,36990765-36990916,36991890-36991964,36992139-36992269,36993185-36993328,37013684-37013825,37013912-37014125,37037231-37037362,37037454-37037618,37040317-37040472,37040569-37040701,37040871-37040945,37041176-37041318,37041413-37041536,37042771-37042851,37044067-37044151,37045212-37045288,37045782-37045890,37046065-37046149,37046292-37046406,37046488-37046590,37047126-37047237,37047600-37048843	gff_fallback	NA	0	0	0.9228	0.094
MCL0	52	MCL_NC_073242.2_37302648	NC_073242.2	37302648	37350998	7	+	249	37302648-37302872,37312060-37312187,37312699-37312795,37343191-37343326,37348787-37349301,37349558-37349674,37350245-37350998	read_chain	NA	1	0	0.8663	0.315
MCL0	53	MCL_NC_073242.2_37386137	NC_073242.2	37386137	37429726	4	+	389	37386137-37386365,37396915-37397042,37397585-37397681,37426897-37429726	read_chain	NA	1	0	0.9298	0.000
MCL0	54	MCL_NC_073242.2_37667515	NC_073242.2	37667515	37710031	7	+	1	37667515-37668260,37678870-37679046,37699603-37699710,37700539-37700689,37704516-37704625,37705514-37705652,37709815-37710031	gff_fallback	NA	3	0	0.9529	0.000
MCL0	55	MCL_NC_073242.2_65350369	NC_073242.2	65350369	65397685	11	+	1	65350369-65350542,65353046-65353188,65354296-65354424,65367338-65367511,65387264-65387341,65387342-65387375,65388206-65388356,65392152-65392261,65393150-65393167,65393168-65393288,65397450-65397685	gff_fallback	NA	6	0	0.9851	0.000
MCL0	56	MCL_NC_073242.2_65804902	NC_073242.2	65804902	65840263	24	-	1	65804902-65806054,65806151-65806312,65806459-65806537,65807636-65807775,65814977-65815208,65815312-65815509,65815769-65815917,65816732-65816917,65819637-65819817,65820525-65820718,65822050-65822238,65828538-65828730,65829432-65829584,65829701-65829848,65829927-65830097,65830630-65830766,65833425-65833619,65833684-65833839,65833946-65834079,65834352-65834563,65837331-65837482,65838475-65838579,65838963-65839134,65840202-65840263	gff_fallback	NA	7	0	0.9956	0.171
MCL0	57	MCL_NC_073242.2_66610774	NC_073242.2	66610774	66651988	4	-	1	66610774-66617301,66633016-66633091,66633954-66634081,66651790-66651988	gff_fallback	NA	4	0	0.9989	0.130
MCL0	58	MCL_NC_073242.2_66900161	NC_073242.2	66900161	66936950	25	+	1	66900161-66900222,66901290-66901461,66901845-66901949,66902942-66903093,66905861-66906072,66906345-66906478,66906585-66906740,66906805-66906999,66909660-66909796,66910329-66910499,66910578-66910725,66910842-66910994,66911696-66911888,66918194-66918382,66919714-66919907,66920615-66920795,66923530-66923715,66924530-66924678,66924938-66925135,66925239-66925470,66932670-66932809,66933908-66933986,66934133-66934294,66934391-66934516,66936331-66936950	gff_fallback	NA	4	0	0.9993	0.014
MCL0	59	MCL_NC_073242.2_67067471	NC_073242.2	67067471	67114723	11	+	1	67067471-67067640,67070142-67070285,67071392-67071520,67084412-67084585,67104301-67104378,67104379-67104412,67105243-67105393,67109210-67109319,67110208-67110225,67110226-67110346,67114507-67114723	gff_fallback	NA	5	0	0.9851	0.000
MCL0	60	MCL_NC_073242.2_67519489	NC_073242.2	67519489	67556277	25	-	1	67519489-67520108,67521923-67522048,67522145-67522306,67522453-67522531,67523630-67523769,67530969-67531200,67531304-67531501,67531761-67531909,67532724-67532909,67535644-67535824,67536532-67536725,67538057-67538245,67544550-67544742,67545444-67545596,67545713-67545860,67545939-67546109,67546642-67546778,67549439-67549633,67549698-67549853,67549960-67550093,67550366-67550577,67553345-67553496,67554489-67554593,67554977-67555148,67556216-67556277	gff_fallback	NA	6	0	0.9993	0.014
MCL0	61	MCL_NC_073242.2_67959396	NC_073242.2	67959396	67996444	4	+	1	67959396-67959591,67977297-67977424,67978288-67978363,67994071-67996444	gff_fallback	NA	4	0	0.9989	0.000
MCL0	62	MCL_NC_073242.2_68771161	NC_073242.2	68771161	68806675	25	+	1	68771161-68771222,68772290-68772461,68772845-68772949,68773942-68774093,68776862-68776892,68776894-68777073,68777346-68777479,68777586-68777741,68777806-68778000,68780658-68780794,68781327-68781497,68781576-68781723,68781840-68781992,68782694-68782886,68789185-68789373,68790867-68791060,68791768-68791948,68794664-68794849,68795664-68795812,68796072-68796269,68796373-68796604,68803807-68803946,68805045-68805123,68805270-68805431,68805528-68806675	gff_fallback	NA	7	0	0.9900	0.171
MCL0	63	MCL_NC_073242.2_69212328	NC_073242.2	69212328	69259558	9	-	1	69212328-69212544,69216706-69216844,69217733-69217842,69221666-69221816,69222647-69222758,69242476-69242649,69255505-69255633,69256740-69256883,69259389-69259558	gff_fallback	NA	6	0	0.9851	0.000
MCL0	64	MCL_NC_073242.2_74708572	NC_073242.2	74708572	74716984	3	-	1	74708572-74708998,74715908-74716023,74716841-74716984	gff_fallback	NA	4	0	0.9588	0.791
MCL0	65	MCL_NC_073242.2_75210851	NC_073242.2	75210851	75264784	16	-	1	75210851-75210899,75212663-75212861,75227918-75227966,75228859-75228901,75238726-75238889,75243761-75243928,75247984-75248104,75248691-75248743,75248845-75249070,75251883-75251919,75254898-75254999,75256733-75257129,75260354-75260389,75262207-75262228,75262733-75262793,75264125-75264784	gff_fallback	NA	0	0	0.9191	0.000
MCL0	66	MCL_NC_073242.2_75525222	NC_073242.2	75525222	75625024	19	-	1	75525222-75527814,75530143-75530223,75531660-75531889,75534228-75534443,75535031-75535319,75553951-75554098,75555784-75556738,75562172-75562246,75570788-75570882,75573913-75573975,75574362-75574402,75584244-75584317,75587073-75587104,75606426-75606480,75609908-75609976,75615920-75616024,75619816-75619990,75620152-75620267,75624585-75625024	gff_fallback	NA	0	0	0.9284	0.203
MCL0	67	MCL_NC_073242.2_76134689	NC_073242.2	76134689	76196496	9	-	10	76134689-76136845,76139272-76139386,76162253-76162482,76175359-76175487,76175570-76175615,76181042-76181291,76181944-76182085,76184691-76184748,76196277-76196496	read_chain	NA	0	0	0.8408	0.066
MCL0	68	MCL_NC_073242.2_76208469	NC_073242.2	76208469	76310486	7	-	5216	76208469-76209856,76212960-76213078,76215832-76215915,76216618-76216743,76270921-76271000,76289695-76289739,76310377-76310486	read_chain	NA	0	0	0.9603	0.131
MCL0	69	MCL_NC_073242.2_77694705	NC_073242.2	77694705	77818576	4	+	1	77694705-77694948,77811538-77811658,77814492-77814575,77814712-77818576	gff_fallback	NA	0	0	0.8583	0.315
MCL0	70	MCL_NC_073242.2_79792356	NC_073242.2	79792356	79805629	2	+	5	79792356-79792440,79805545-79805629	read_chain	NA	0	0	0.9212	0.000
MCL0	71	MCL_NC_073242.2_85216417	NC_073242.2	85216417	85312510	6	-	1	85216417-85220296,85220825-85221113,85222487-85222632,85224519-85224717,85230588-85230672,85310698-85312510	gff_fallback	NA	0	0	0.9291	0.460
MCL0	72	MCL_NC_073242.2_85486653	NC_073242.2	85486653	85550047	14	-	394	85486653-85488246,85489113-85489298,85492344-85492428,85494093-85494228,85510969-85511073,85514237-85514428,85526114-85526225,85527366-85527500,85529302-85529435,85529597-85529638,85532457-85532610,85533931-85534096,85538766-85538859,85549594-85550047	read_chain	NA	0	0	0.9263	0.000
MCL0	73	MCL_NC_073242.2_87997707	NC_073242.2	87997707	88029935	3	-	1	87997707-87998054,88029493-88029652,88029782-88029935	gff_fallback	NA	0	0	0.9225	0.232
MCL0	74	MCL_NC_073242.2_89076347	NC_073242.2	89076347	89195187	4	-	1	89076347-89079050,89081035-89081100,89082403-89082478,89195108-89195187	gff_fallback	NA	0	0	0.9268	0.628
MCL0	75	MCL_NC_073242.2_92232564	NC_073242.2	92232564	92725381	6	-	1	92232564-92233349,92234708-92234869,92408722-92408796,92437901-92437969,92638869-92638949,92725029-92725381	gff_fallback	NA	0	0	0.9280	0.872
MCL0	76	MCL_NC_073242.2_95630372	NC_073242.2	95630372	95636140	2	-	73	95630372-95631377,95634730-95636140	read_chain	NA	0	0	0.9357	0.509
MCL0	77	MCL_NC_073242.2_97311969	NC_073242.2	97311969	97459823	10	+	320	97311969-97312406,97351584-97352719,97356208-97356371,97390429-97390629,97397503-97397676,97405045-97405186,97412147-97412203,97413906-97414033,97421435-97422443,97456948-97459823	read_chain	NA	0	0	0.8680	0.000
MCL0	78	MCL_NC_073242.2_104379334	NC_073242.2	104379334	104435991	12	-	2	104379334-104379517,104382281-104382419,104385112-104385266,104387895-104387997,104390641-104390763,104395841-104396056,104397806-104397990,104399596-104399668,104401282-104401486,104408344-104408560,104413649-104413736,104435951-104435991	gff_fallback	NA	1	0	0.9947	0.000
MCL0	79	MCL_NC_073242.2_104957195	NC_073242.2	104957195	105109781	26	-	5267	104957195-104958584,104961892-104961999,104963116-104963237,104964927-104965035,104967337-104967439,104967739-104967882,104968606-104968730,104970928-104971066,104973012-104973105,104974205-104974323,104975246-104975335,104976381-104976495,104977567-104977630,104979768-104979855,104982617-104982755,104985448-104985602,104988231-104988333,104990978-104991100,104996178-104996393,104998130-104998314,104999920-104999992,105001609-105001813,105008667-105008883,105013972-105014059,105036260-105036293,105109272-105109781	read_chain	NA	1	0	0.9947	0.000
MCL0	80	MCL_NC_073242.2_107132667	NC_073242.2	107132667	107558074	12	+	174	107132667-107132819,107133165-107133292,107232841-107233004,107331477-107332542,107400977-107402189,107439014-107439612,107440159-107441634,107449173-107449264,107487555-107490840,107551933-107552888,107554719-107555357,107557741-107558074	read_chain	NA	0	0	0.9239	0.373
MCL0	81	MCL_NC_073242.2_107951992	NC_073242.2	107951992	108096445	3	-	1	107951992-107952320,107982499-107982570,108096295-108096445	gff_fallback	NA	0	0	0.9087	0.129
MCL0	82	MCL_NC_073242.2_110598531	NC_073242.2	110598531	110624621	7	-	1	110598531-110598688,110606848-110606992,110607498-110607542,110610404-110610595,110613078-110613190,110623790-110623986,110624444-110624621	gff_fallback	NA	0	0	0.9710	0.592
MCL0	83	MCL_NC_073242.2_111107241	NC_073242.2	111107241	111319039	7	-	46	111107241-111113852,111117420-111117564,111121958-111122169,111130070-111130243,111142342-111142560,111193868-111194460,111318864-111319039	read_chain	NA	0	0	0.9165	0.000
MCL0	84	MCL_NC_073242.2_117338702	NC_073242.2	117338702	117393663	5	+	1	117338702-117338920,117339620-117339790,117362014-117362134,117363489-117365293,117392656-117393663	gff_fallback	NA	0	0	0.9383	0.178
MCL0	85	MCL_NC_073244.2_23333296	NC_073244.2	23333296	23336615	2	-	6	23333296-23334755,23336464-23336615	read_chain	NA	0	0	0.8662	0.086
MCL0	86	MCL_NC_073244.2_26159133	NC_073244.2	26159133	26181804	4	-	111	26159133-26161744,26162742-26162803,26163012-26163139,26181643-26181804	read_chain	NA	0	0	0.9241	0.101
MCL0	87	MCL_NC_073244.2_38677131	NC_073244.2	38677131	38744291	9	+	1	38677131-38677310,38677388-38677494,38678226-38678305,38714635-38714710,38721733-38721834,38728860-38728980,38733153-38733320,38741843-38742006,38743075-38744291	gff_fallback	NA	0	0	0.9073	0.054
MCL0	88	MCL_NC_073244.2_40286533	NC_073244.2	40286533	40325195	7	+	1	40286533-40286637,40286690-40287645,40288189-40288374,40289397-40289427,40289437-40290062,40290784-40291256,40324491-40325195	gff_fallback	NA	0	0	0.8373	0.000
MCL0	89	MCL_NC_073244.2_43767685	NC_073244.2	43767685	43804449	9	+	6	43767685-43767822,43771232-43771352,43775724-43775780,43777037-43777123,43783241-43783431,43784284-43784377,43799968-43800066,43800671-43800748,43804368-43804449	read_chain	NA	0	0	0.8716	0.000
