stage_id	chrom	start	end	strand	n_reads	n_junctions	n_nodes	n_edges	n_transfrags	n_transcripts	seed_total	seed_stored	seed_rescued	bundle_bnodes	bundle_read_bnode_links	bundle_color_count	struct_hash	graph_active_transfrags	graph_long_transfrags	graph_pattern_size	graph_hard_boundary_nodes	seed_unwitnessed	seed_zero_flux	seed_low_cov	seed_back_fail	seed_fwd_fail	longrec_back_no_choice	longrec_fwd_no_choice	longrec_back_no_reach	longrec_fwd_no_reach	longrec_back_unreachable	longrec_fwd_unreachable	checktrf_total	checktrf_pre_filter	predcluster_before	predcluster_removed	pairwise_included_kill	pairwise_secontained_kill	pairwise_intronic_kill	pairwise_bettercov_kill	pairwise_other_kill	isofrac_longunder_kill	junction_support_removed	note
polymerase_runon_filter	NC_073243.2	44054882	44094254	-	409	25	30	71	151	8	156	31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	before=8 removed=0
readthr_gate	NC_073243.2	44054882	44094254	-	409	25	30	71	151	8	156	31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	before=8 removed=0
junction_support_filter	NC_073243.2	44054882	44094254	-	409	25	30	71	151	8	156	31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	before=8 removed=0
final_family_selection	NC_073243.2	44054882	44094254	-	409	25	30	71	151	8	156	31	5	0	0	0	0	0	0	0	0	0	36	0	0	4	0	0	0	0	0	0	60	36	36	28	0	0	0	0	0	0	0	pre_filter=36
bundle_context	NC_073243.2	44093403	44158935	+	8	9	0	0	0	0	0	0	0	3	16	3	2191444209978976454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	subbundle
graph_evolution	NC_073243.2	44093403	44158935	+	8	4	4	6	5	0	0	0	0	0	0	0	14063059765511513296	5	5	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	after_map_reads
seed_flow	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unwitnessed=0 zero_flux=0 low_cov=0 back_fail=0 fwd_fail=0 longrec_attempted=2 longrec_succeeded=2 longrec_fallback=0 back_no_choice=0 fwd_no_choice=0 back_no_reach=0 fwd_no_reach=0 back_unreachable=0 fwd_unreachable=0
checktrf	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	checktrf_total=0 rescued=0 pre_filter=1
pairwise_overlap_filter	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	before=1 removed=0 
isofrac	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	before=1 removed=0 longunder=0
collapse_single_exon_runoff	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	before=1 removed=0
polymerase_runoff_filter	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	before=1 removed=0
polymerase_runon_filter	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	before=1 removed=0
readthr_gate	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	before=1 removed=0
junction_support_filter	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	before=1 removed=0
final_family_selection	NC_073243.2	44093403	44158935	+	8	4	4	6	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	pre_filter=1
bundle_context	NC_073243.2	44156485	44307898	-	80	609	0	0	0	0	0	0	0	23	587	23	10076270914854643240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	subbundle
graph_evolution	NC_073243.2	44156485	44307898	-	80	53	46	78	44	0	0	0	0	0	0	0	1704016825519502514	44	44	190	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	after_map_reads
seed_flow	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	51	4	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unwitnessed=0 zero_flux=20 low_cov=0 back_fail=0 fwd_fail=0 longrec_attempted=30 longrec_succeeded=30 longrec_fallback=0 back_no_choice=0 fwd_no_choice=0 back_no_reach=0 fwd_no_reach=0 back_unreachable=0 fwd_unreachable=0
checktrf	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	0	0	0	0	0	0	checktrf_total=20 rescued=1 pre_filter=5
pairwise_overlap_filter	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	51	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	1	0	0	before=5 removed=1 retained_intron=1
isofrac	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	51	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0 longunder=0
collapse_single_exon_runoff	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	51	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
polymerase_runoff_filter	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	51	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
polymerase_runon_filter	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	51	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
readthr_gate	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	51	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
junction_support_filter	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	51	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
final_family_selection	NC_073243.2	44156485	44307898	-	80	53	46	78	70	4	51	4	1	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	20	5	5	1	0	0	0	0	0	0	0	pre_filter=5
bundle_context	NC_073243.2	44168077	44169049	-	1	0	0	0	0	0	0	0	0	1	1	1	15657368278532716873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	subbundle
graph_evolution	NC_073243.2	44168077	44169049	-	1	0	1	2	1	0	0	0	0	0	0	0	15130968784502935754	1	1	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	after_map_reads
seed_flow	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unwitnessed=0 zero_flux=0 low_cov=0 back_fail=0 fwd_fail=0 longrec_attempted=0 longrec_succeeded=0 longrec_fallback=0 back_no_choice=0 fwd_no_choice=0 back_no_reach=0 fwd_no_reach=0 back_unreachable=0 fwd_unreachable=0
checktrf	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	checktrf_total=0 rescued=0 pre_filter=0
pairwise_overlap_filter	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 
isofrac	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 longunder=0
collapse_single_exon_runoff	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runoff_filter	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runon_filter	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
readthr_gate	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
junction_support_filter	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
final_family_selection	NC_073243.2	44168077	44169049	-	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pre_filter=0
bundle_context	NC_073243.2	44173018	44177912	-	3	0	0	0	0	0	0	0	0	1	3	1	6280281748634510282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	subbundle
graph_evolution	NC_073243.2	44173018	44177912	-	3	0	1	2	1	0	0	0	0	0	0	0	11602348313936103030	1	1	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	after_map_reads
seed_flow	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unwitnessed=0 zero_flux=0 low_cov=0 back_fail=0 fwd_fail=0 longrec_attempted=0 longrec_succeeded=0 longrec_fallback=0 back_no_choice=0 fwd_no_choice=0 back_no_reach=0 fwd_no_reach=0 back_unreachable=0 fwd_unreachable=0
checktrf	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	checktrf_total=0 rescued=0 pre_filter=0
pairwise_overlap_filter	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 
isofrac	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 longunder=0
collapse_single_exon_runoff	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runoff_filter	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runon_filter	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
readthr_gate	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
junction_support_filter	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
final_family_selection	NC_073243.2	44173018	44177912	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pre_filter=0
bundle_context	NC_073243.2	44212841	44213407	+	1	17	0	0	0	0	0	0	0	2	2	2	8362406997073231536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	subbundle
graph_evolution	NC_073243.2	44212841	44213407	+	1	1	2	5	1	0	0	0	0	0	0	0	10942689248674665648	1	1	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	after_map_reads
seed_flow	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unwitnessed=0 zero_flux=0 low_cov=0 back_fail=0 fwd_fail=0 longrec_attempted=0 longrec_succeeded=0 longrec_fallback=0 back_no_choice=0 fwd_no_choice=0 back_no_reach=0 fwd_no_reach=0 back_unreachable=0 fwd_unreachable=0
checktrf	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	checktrf_total=0 rescued=0 pre_filter=0
pairwise_overlap_filter	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 
isofrac	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 longunder=0
collapse_single_exon_runoff	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runoff_filter	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runon_filter	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
readthr_gate	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
junction_support_filter	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
final_family_selection	NC_073243.2	44212841	44213407	+	1	1	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pre_filter=0
bundle_context	NC_073243.2	44214803	44224556	+	1	17	0	0	0	0	0	0	0	4	4	4	8183362659805429481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	subbundle
graph_evolution	NC_073243.2	44214803	44224556	+	1	3	4	11	1	0	0	0	0	0	0	0	826891236923278764	1	1	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	after_map_reads
seed_flow	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unwitnessed=0 zero_flux=0 low_cov=0 back_fail=0 fwd_fail=0 longrec_attempted=0 longrec_succeeded=0 longrec_fallback=0 back_no_choice=0 fwd_no_choice=0 back_no_reach=0 fwd_no_reach=0 back_unreachable=0 fwd_unreachable=0
checktrf	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	checktrf_total=0 rescued=0 pre_filter=0
pairwise_overlap_filter	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 
isofrac	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 longunder=0
collapse_single_exon_runoff	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runoff_filter	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runon_filter	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
readthr_gate	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
junction_support_filter	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
final_family_selection	NC_073243.2	44214803	44224556	+	1	3	4	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pre_filter=0
bundle_context	NC_073243.2	44225484	44225689	+	2	22	0	0	0	0	0	0	0	1	2	1	7756260161510055708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	subbundle
graph_evolution	NC_073243.2	44225484	44225689	+	2	0	1	2	1	0	0	0	0	0	0	0	1446556896558205595	1	1	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	after_map_reads
seed_flow	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unwitnessed=0 zero_flux=0 low_cov=0 back_fail=0 fwd_fail=0 longrec_attempted=0 longrec_succeeded=0 longrec_fallback=0 back_no_choice=0 fwd_no_choice=0 back_no_reach=0 fwd_no_reach=0 back_unreachable=0 fwd_unreachable=0
checktrf	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	checktrf_total=0 rescued=0 pre_filter=0
pairwise_overlap_filter	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 
isofrac	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0 longunder=0
collapse_single_exon_runoff	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runoff_filter	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
polymerase_runon_filter	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
readthr_gate	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
junction_support_filter	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	before=0 removed=0
final_family_selection	NC_073243.2	44225484	44225689	+	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pre_filter=0
bundle_context	NC_073243.2	44231711	44237842	-	3	1	0	0	0	0	0	0	0	1	3	1	1029379527657281522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	subbundle
graph_evolution	NC_073243.2	44231711	44237842	-	3	0	1	2	1	0	0	0	0	0	0	0	14373688048758031217	1	1	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	after_map_reads
seed_flow	NC_073243.2	44231711	44237842	-	3	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unwitnessed=0 zero_flux=0 low_cov=0 back_fail=0 fwd_fail=0 longrec_attempted=0 longrec_succeeded=0 longrec_fallback=0 back_no_choice=0 fwd_no_choice=0 back_no_reach=0 fwd_no_reach=0 back_unreachable=0 fwd_unreachable=0
