fam_id	member
12	DN_NC_073236.2_21263952_7
12	DN_NC_073238.2_22875925_6
12	DN_NC_073238.2_24580375_8
12	DN_NC_073240.2_14396114_6
13	DN_NC_073236.2_30994185_5
13	DN_NC_073237.2_22957046_5
13	DN_NC_073238.2_29552503_8
13	DN_NC_073238.2_31858801_4
14	DN_NC_073236.2_32866582_11
14	DN_NC_073237.2_24387014_11
14	DN_NC_073237.2_29418618_13
14	DN_NC_073237.2_31481917_11
15	DN_NC_073242.2_104350782_12
15	DN_NC_073242.2_104912717_12
15	DN_NC_073242.2_99181437_12
15	DN_NC_073242.2_99604879_12
16	DN_NC_073242.2_15726062_24
16	DN_NC_073242.2_28606635_19
16	DN_NC_073242.2_30717385_31
16	DN_NC_073242.2_31497679_8
17	DN_NC_073242.2_18210354_26
17	DN_NC_073242.2_21122105_21
17	DN_NC_073242.2_21673693_21
17	DN_NC_073242.2_22021271_21
18	DN_NC_073242.2_21170576_8
18	DN_NC_073242.2_21650759_11
18	DN_NC_073242.2_29556580_18
18	DN_NC_073242.2_31545375_14
19	DN_NC_073248.2_34736504_6
19	DN_NC_073248.2_34798633_6
19	DN_NC_073248.2_34819290_6
19	DN_NC_073248.2_34839953_6
20	DN_NC_073224.2_115215234_17
20	DN_NC_073224.2_117217199_13
20	DN_NC_073224.2_130013703_13
21	DN_NC_073224.2_117114419_5
21	DN_NC_073224.2_124983304_5
21	DN_NC_073224.2_130157457_4
22	DN_NC_073224.2_117447152_14
22	DN_NC_073224.2_130305133_13
22	DN_NC_073243.2_111262956_13
23	DN_NC_073224.2_129191737_8
23	DN_NC_073224.2_129211328_8
23	DN_NC_073224.2_130416112_8
24	DN_NC_073227.2_17445647_6
24	DN_NC_073242.2_8737492_8
24	DN_NC_086017.1_141278779_5
25	DN_NC_073228.2_27169290_8
25	DN_NC_073228.2_45974488_9
25	DN_NC_073228.2_46778774_7
26	DN_NC_073228.2_54243403_14
26	DN_NC_073228.2_56462402_14
26	DN_NC_073228.2_56531257_20
27	DN_NC_073228.2_78946144_3
27	DN_NC_073228.2_78970101_2
27	DN_NC_073228.2_78970117_3
28	DN_NC_073229.2_17702988_11
28	DN_NC_073234.2_15631092_11
28	DN_NC_086017.1_9790451_11
29	DN_NC_073229.2_44501801_6
29	DN_NC_073243.2_74160733_18
29	DN_NC_073243.2_79717303_18
30	DN_NC_073230.2_47037104_3
30	DN_NC_073230.2_47037167_3
30	DN_NC_073230.2_51605178_3
31	DN_NC_073232.2_64911725_5
31	DN_NC_073232.2_65009281_5
31	DN_NC_073232.2_65534545_21
32	DN_NC_073233.2_129388517_48
32	DN_NC_073242.2_28854512_28
32	DN_NC_073244.2_20936541_9
33	DN_NC_073235.2_92529727_2
33	DN_NC_073235.2_92598860_2
33	DN_NC_073235.2_92629178_2
34	DN_NC_073236.2_22701854_7
34	DN_NC_073236.2_25270756_7
34	DN_NC_073240.2_15970659_7
35	DN_NC_073236.2_23070420_5
35	DN_NC_073238.2_25250945_5
35	DN_NC_073240.2_17174470_5
36	DN_NC_073236.2_33289090_9
36	DN_NC_073237.2_23692487_10
36	DN_NC_073237.2_30061699_3
37	DN_NC_073240.2_23459848_11
37	DN_NC_073240.2_24764672_4
37	DN_NC_073240.2_31271054_17
38	DN_NC_073240.2_24900197_18
38	DN_NC_073240.2_33035459_18
38	DN_NC_073240.2_33337179_18
39	DN_NC_073241.2_36126183_3
39	DN_NC_073241.2_36126198_2
39	DN_NC_073246.2_15789285_3
40	DN_NC_073242.2_15387796_13
40	DN_NC_073242.2_28528734_13
40	DN_NC_073242.2_35785087_23
41	DN_NC_073242.2_15911262_31
41	DN_NC_073242.2_16378095_15
41	DN_NC_073242.2_29051840_13
42	DN_NC_073247.2_114041704_23
42	DN_NC_073247.2_114140052_23
42	DN_NC_073247.2_114854872_20
43	DN_NC_073247.2_164381222_3
43	DN_NC_073247.2_164442447_2
43	DN_NC_073247.2_164442447_3
44	DN_NC_086018.1_20765108_15
44	DN_NC_086018.1_22166696_9
44	DN_NC_086018.1_22406144_7
45	DN_NC_073224.2_100975273_21
45	DN_NC_073224.2_101136214_11
46	DN_NC_073224.2_101578782_11
46	DN_NC_073224.2_101602135_9
47	DN_NC_073224.2_116008764_12
47	DN_NC_073224.2_124490902_14
48	DN_NC_073224.2_116693847_11
48	DN_NC_073224.2_130686217_20
49	DN_NC_073224.2_150903711_11
49	DN_NC_073224.2_150948916_11
50	DN_NC_073224.2_34022391_2
50	DN_NC_073224.2_34033747_2
51	DN_NC_073224.2_6827773_11
51	DN_NC_073230.2_165840202_11
52	DN_NC_073224.2_8222533_2
52	DN_NC_073224.2_8222533_5
53	DN_NC_073224.2_95894630_7
53	DN_NC_073224.2_95939283_8
54	DN_NC_073227.2_12039502_7
54	DN_NC_073236.2_24822888_6
55	DN_NC_073227.2_148253939_6
55	DN_NC_073227.2_166164041_5
56	DN_NC_073227.2_211898132_4
56	DN_NC_073229.2_194862622_5
57	DN_NC_073228.2_179795915_6
57	DN_NC_073228.2_182778476_6
58	DN_NC_073228.2_182334642_5
58	DN_NC_073228.2_182827930_5
59	DN_NC_073228.2_182473921_9
59	DN_NC_073228.2_182638384_11
60	DN_NC_073228.2_182513643_26
60	DN_NC_073228.2_182587557_24
61	DN_NC_073228.2_18665630_2
61	DN_NC_073228.2_18685553_2
62	DN_NC_073228.2_29619142_9
62	DN_NC_073230.2_137552467_7
63	DN_NC_073228.2_45710800_6
63	DN_NC_073228.2_45948292_6
64	DN_NC_073228.2_49804904_11
64	DN_NC_073228.2_49856055_11
65	DN_NC_073228.2_60914130_12
65	DN_NC_073228.2_62340772_5
66	DN_NC_073228.2_78724694_4
66	DN_NC_073228.2_79204251_5
67	DN_NC_073228.2_79926211_12
67	DN_NC_073228.2_83434996_12
68	DN_NC_073228.2_81446275_7
68	DN_NC_073243.2_30823221_7
69	DN_NC_073228.2_97735756_11
69	DN_NC_073228.2_97735756_2
70	DN_NC_073229.2_136502891_3
70	DN_NC_073229.2_136550623_3
71	DN_NC_073229.2_155339698_8
71	DN_NC_073229.2_155458435_2
72	DN_NC_073229.2_44058305_8
72	DN_NC_073229.2_44135507_8
73	DN_NC_073229.2_44402483_3
73	DN_NC_073229.2_44451307_4
74	DN_NC_073229.2_46514381_2
74	DN_NC_073229.2_46518353_2
75	DN_NC_073229.2_49424718_2
75	DN_NC_073229.2_49429142_2
76	DN_NC_073229.2_49583451_41
76	DN_NC_073229.2_49609902_41
77	DN_NC_073229.2_50085643_6
77	DN_NC_073229.2_50300098_6
78	DN_NC_073229.2_64639535_22
78	DN_NC_073238.2_32078126_7
79	DN_NC_073230.2_111536331_2
79	DN_NC_073230.2_111581927_2
80	DN_NC_073230.2_112158616_4
80	DN_NC_073230.2_51812102_9
81	DN_NC_073230.2_13331389_15
81	DN_NC_073230.2_14245227_15
82	DN_NC_073230.2_13358875_21
82	DN_NC_073230.2_14200490_21
83	DN_NC_073230.2_143596666_10
83	DN_NC_073230.2_143617302_10
84	DN_NC_073230.2_40386475_10
84	DN_NC_073230.2_63523034_4
85	DN_NC_073230.2_63938060_3
85	DN_NC_073230.2_64705365_4
86	DN_NC_073230.2_72857214_2
86	DN_NC_073230.2_72907176_2
87	DN_NC_073230.2_76190196_16
87	DN_NC_073230.2_82009167_15
88	DN_NC_073230.2_76425037_7
88	DN_NC_073230.2_81087606_7
89	DN_NC_073230.2_8182895_13
89	DN_NC_073230.2_8238129_2
90	DN_NC_073230.2_82396764_10
90	DN_NC_073230.2_84201987_11
91	DN_NC_073230.2_84149572_5
91	DN_NC_073230.2_88425670_12
92	DN_NC_073230.2_8501928_2
92	DN_NC_073230.2_8512370_2
93	DN_NC_073230.2_86077849_4
93	DN_NC_073230.2_86186055_4
94	DN_NC_073231.2_151095996_10
94	DN_NC_073235.2_15191747_16
95	DN_NC_073231.2_27335163_6
95	DN_NC_073231.2_27367940_9
96	DN_NC_073232.2_100896386_2
96	DN_NC_073232.2_100896386_3
97	DN_NC_073232.2_13920774_9
97	DN_NC_073232.2_13945467_9
98	DN_NC_073232.2_36391573_6
98	DN_NC_073232.2_91788490_6
99	DN_NC_073232.2_65721054_29
99	DN_NC_073232.2_69588940_31
100	DN_NC_073232.2_68371563_10
100	DN_NC_073232.2_68618263_8
101	DN_NC_073232.2_68914292_6
101	DN_NC_073232.2_99479042_10
102	DN_NC_073232.2_92223921_5
102	DN_NC_073232.2_99723280_5
103	DN_NC_073233.2_130017597_2
103	DN_NC_073233.2_130017597_4
104	DN_NC_073233.2_137548997_4
104	DN_NC_073233.2_137723951_2
105	DN_NC_073234.2_24956987_7
105	DN_NC_073234.2_24978856_8
106	DN_NC_073234.2_62953363_3
106	DN_NC_073234.2_67151860_3
107	DN_NC_073235.2_144819821_8
107	DN_NC_073242.2_3677891_18
108	DN_NC_073235.2_144823500_4
108	DN_NC_073242.2_3673676_5
109	DN_NC_073235.2_144827388_3
109	DN_NC_073242.2_3666815_3
110	DN_NC_073235.2_31672555_8
110	DN_NC_073235.2_32750477_8
111	DN_NC_073235.2_31713963_3
111	DN_NC_073235.2_32705529_3
112	DN_NC_073235.2_31723374_5
112	DN_NC_073235.2_32697745_5
113	DN_NC_073236.2_31364804_7
113	DN_NC_073236.2_31570340_7
114	DN_NC_073236.2_31528778_7
114	DN_NC_073236.2_32340171_12
115	DN_NC_073236.2_32048256_8
115	DN_NC_073236.2_34983788_9
116	DN_NC_073236.2_33791336_41
116	DN_NC_073236.2_35320202_37
117	DN_NC_073236.2_44341132_3
117	DN_NC_073236.2_44341142_4
118	DN_NC_073236.2_46553268_10
118	DN_NC_073236.2_47822803_9
119	DN_NC_073236.2_46653509_10
119	DN_NC_073236.2_47712811_9
120	DN_NC_073236.2_46676942_15
120	DN_NC_073236.2_47732210_12
121	DN_NC_073236.2_51202468_4
121	DN_NC_073236.2_51437835_4
122	DN_NC_073236.2_78772907_3
122	DN_NC_073236.2_78772947_18
123	DN_NC_073237.2_109453117_3
123	DN_NC_073237.2_109461576_3
124	DN_NC_073237.2_17678391_14
124	DN_NC_073238.2_22049850_15
125	DN_NC_073237.2_23553596_5
125	DN_NC_073237.2_30220066_5
126	DN_NC_073237.2_59443509_2
126	DN_NC_073237.2_59443509_3
127	DN_NC_073237.2_83935038_8
127	DN_NC_073237.2_84341528_8
128	DN_NC_073238.2_23273370_7
128	DN_NC_073238.2_24372581_9
129	DN_NC_073238.2_30171533_2
129	DN_NC_073238.2_33197456_2
130	DN_NC_073238.2_31467876_5
130	DN_NC_073240.2_22595737_5
131	DN_NC_073238.2_32266743_7
131	DN_NC_073238.2_33425477_7
132	DN_NC_073238.2_32460857_5
132	DN_NC_073238.2_33291944_6
133	DN_NC_073238.2_33904146_3
133	DN_NC_073240.2_20728188_4
134	DN_NC_073238.2_33938258_14
134	DN_NC_073240.2_20710887_3
135	DN_NC_073238.2_34005367_9
135	DN_NC_073240.2_22623333_4
136	DN_NC_073238.2_59732356_14
136	DN_NC_073238.2_60756272_9
137	DN_NC_073238.2_62894676_12
137	DN_NC_073238.2_62894676_2
138	DN_NC_073239.2_32630520_8
138	DN_NC_073239.2_32663808_8
139	DN_NC_073239.2_35396913_9
139	DN_NC_073239.2_35520561_9
140	DN_NC_073240.2_21430216_23
140	DN_NC_073240.2_24008961_23
141	DN_NC_073240.2_21546861_14
141	DN_NC_073240.2_23219746_14
142	DN_NC_073240.2_21601841_7
142	DN_NC_073240.2_23210840_6
143	DN_NC_073240.2_23337808_11
143	DN_NC_073240.2_29369420_15
144	DN_NC_073240.2_23674889_10
144	DN_NC_073240.2_29752710_11
145	DN_NC_073240.2_23725358_9
145	DN_NC_073240.2_29803770_8
146	DN_NC_073240.2_71261298_2
146	DN_NC_073240.2_71415152_2
147	DN_NC_073241.2_108714725_10
147	DN_NC_073241.2_108809171_2
148	DN_NC_073242.2_103773356_15
148	DN_NC_073242.2_99543624_18
149	DN_NC_073242.2_115072204_2
149	DN_NC_073242.2_115072204_4
150	DN_NC_073242.2_15607160_18
150	DN_NC_073242.2_28689005_18
151	DN_NC_073242.2_26867490_8
151	DN_NC_073242.2_27157172_8
152	DN_NC_073242.2_26889052_8
152	DN_NC_073242.2_27178722_8
153	DN_NC_073242.2_32258496_8
153	DN_NC_073242.2_32495201_8
154	DN_NC_073242.2_35270505_17
154	DN_NC_073242.2_35624699_9
155	DN_NC_073242.2_37435648_13
155	DN_NC_073244.2_44006563_15
156	DN_NC_073242.2_3790652_3
156	DN_NC_073242.2_3794469_3
157	DN_NC_073242.2_84833963_14
157	DN_NC_073242.2_84922514_14
158	DN_NC_073242.2_96060106_12
158	DN_NC_073242.2_96161607_12
159	DN_NC_073242.2_97765438_2
159	DN_NC_073242.2_97765438_4
160	DN_NC_073242.2_98553829_2
160	DN_NC_073242.2_98553829_6
161	DN_NC_073242.2_99745328_12
161	DN_NC_073242.2_99793055_12
162	DN_NC_073243.2_110379923_2
162	DN_NC_073243.2_110381900_2
163	DN_NC_073243.2_30120917_2
163	DN_NC_073243.2_30120917_5
164	DN_NC_073243.2_82594889_12
164	DN_NC_073243.2_82739824_8
165	DN_NC_073244.2_17846610_4
165	DN_NC_073244.2_17922158_4
166	DN_NC_073244.2_18426035_4
166	DN_NC_073244.2_18470484_4
167	DN_NC_073244.2_6454410_5
167	DN_NC_073244.2_6458781_2
168	DN_NC_073244.2_68293337_5
168	DN_NC_073244.2_68333010_5
169	DN_NC_073245.2_9841009_7
169	DN_NC_073247.2_30010111_18
170	DN_NC_073246.2_2235416_3
170	DN_NC_086018.1_1774757_3
171	DN_NC_073247.2_10802440_4
171	DN_NC_073248.2_8111002_4
172	DN_NC_073247.2_11741565_2
172	DN_NC_073248.2_9064541_2
173	DN_NC_073247.2_11949199_10
173	DN_NC_073248.2_9270633_10
174	DN_NC_073247.2_131774354_4
174	DN_NC_073247.2_131863961_4
175	DN_NC_073247.2_161158664_6
175	DN_NC_073247.2_161607555_5
176	DN_NC_073247.2_161251228_4
176	DN_NC_073247.2_161458538_3
177	DN_NC_073247.2_161266095_3
177	DN_NC_073247.2_161413981_7
178	DN_NC_073247.2_164397061_3
178	DN_NC_073247.2_164426194_3
179	DN_NC_073247.2_166164942_10
179	DN_NC_073247.2_166250782_8
180	DN_NC_073247.2_56848572_6
180	DN_NC_073247.2_56899135_7
181	DN_NC_073247.2_62249491_13
181	DN_NC_073247.2_62361057_13
182	DN_NC_073247.2_62664010_4
182	DN_NC_073247.2_62680287_4
183	DN_NC_073247.2_62823555_8
183	DN_NC_073247.2_62876862_8
184	DN_NC_073247.2_84517974_3
184	DN_NC_073247.2_84678651_3
185	DN_NC_086017.1_134778224_13
185	DN_NC_086017.1_134778224_2
186	DN_NC_086017.1_156500672_2
186	DN_NC_086017.1_156500672_3
187	DN_NC_086017.1_207228653_16
187	DN_NC_086017.1_207540432_15
188	DN_NC_086018.1_16346801_5
188	DN_NC_086018.1_17748702_5
189	DN_NC_086018.1_17871480_5
189	DN_NC_086018.1_18821463_5
190	DN_NC_086018.1_18253436_31
190	DN_NC_086018.1_19032395_10
191	DN_NC_086018.1_40516247_7
191	DN_NC_086018.1_40570429_6
