gene-LOC101126606	lncRNA	LOC101126606	uncharacterized LOC101126606
gene-LOC109026052	lncRNA	LOC109026052	uncharacterized LOC109026052
gene-LOC115934129	snRNA	LOC115934129	U6 spliceosomal RNA
gene-LOC134758110	protein_coding	LOC134758110	putative uncharacterized protein encoded by LINC02877
gene-LOC129532492	lncRNA	LOC129532492	uncharacterized LOC129532492
gene-LOC115934182	snoRNA	LOC115934182	U8 small nucleolar RNA
gene-LOC109026404	lncRNA	LOC109026404	uncharacterized LOC109026404
gene-ARHGEF26	protein_coding	ARHGEF26	Rho guanine nucleotide exchange factor 26
gene-DHX36	protein_coding	DHX36	DEAH-box helicase 36
gene-LOC115934216	snoRNA	LOC115934216	small nucleolar RNA U13
gene-GPR149	protein_coding	GPR149	G protein-coupled receptor 149
gene-LOC101128792	pseudogene	LOC101128792	ATP-dependent RNA helicase DDX50-like
gene-LOC109026239	pseudogene	LOC109026239	dynein light chain 1, cytoplasmic-like
gene-LOC129532357	lncRNA	LOC129532357	uncharacterized LOC129532357
gene-LOC129532275	lncRNA	LOC129532275	uncharacterized LOC129532275
gene-LOC129532274	protein_coding	LOC129532274	T-box transcription factor TBX1-like
gene-LOC129532276	lncRNA	LOC129532276	uncharacterized LOC129532276
gene-MME	protein_coding	MME	membrane metalloendopeptidase
gene-LOC109026156	lncRNA	LOC109026156	uncharacterized LOC109026156
gene-STRIT1	protein_coding	STRIT1	small transmembrane regulator of ion transport 1
gene-LOC101130471	pseudogene	LOC101130471	polyadenylate-binding protein 1-like
gene-PLCH1	protein_coding	PLCH1	phospholipase C eta 1
gene-LOC115934038	lncRNA	LOC115934038	uncharacterized LOC115934038
gene-C2H3orf33	protein_coding	C2H3orf33	chromosome 2 C3orf33 homolog
gene-SLC33A1	protein_coding	SLC33A1	solute carrier family 33 member 1
gene-GMPS	protein_coding	GMPS	guanine monophosphate synthase
gene-LOC109026353	lncRNA	LOC109026353	uncharacterized LOC109026353
gene-LOC115934274	pseudogene	LOC115934274	small nucleolar RNA U3
gene-LOC101137431	protein_coding	LOC101137431	vomeronasal type-2 receptor 1-like
gene-KCNAB1	protein_coding	KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1
gene-LOC101137809	pseudogene	LOC101137809	chitobiosyldiphosphodolichol beta-mannosyltransferase-like
gene-LOC101138180	pseudogene	LOC101138180	double-strand break repair protein MRE11-like
gene-LOC109026088	pseudogene	LOC109026088	U5 small nuclear ribonucleoprotein 40 kDa protein-like
gene-LOC109026292	lncRNA	LOC109026292	uncharacterized LOC109026292
gene-LOC129532454	lncRNA	LOC129532454	uncharacterized LOC129532454
gene-SSR3	protein_coding	SSR3	signal sequence receptor subunit 3
gene-LOC129532456	lncRNA	LOC129532456	uncharacterized LOC129532456
gene-TIPARP	protein_coding	TIPARP	TCDD inducible poly(ADP-ribose) polymerase
gene-LOC101138913	pseudogene	LOC101138913	proliferation-associated protein 2G4-like
gene-LEKR1	protein_coding	LEKR1	leucine, glutamate and lysine rich 1
gene-LOC109026037	pseudogene	LOC109026037	Krueppel-like factor 3
gene-LOC101140607	pseudogene	LOC101140607	death domain-containing protein CRADD-like
gene-LOC109026039	lncRNA	LOC109026039	uncharacterized LOC109026039
gene-LOC109026038	lncRNA	LOC109026038	uncharacterized LOC109026038
gene-LOC101141363	lncRNA	LOC101141363	uncharacterized LOC101141363
gene-CCNL1	protein_coding	CCNL1	cyclin L1
gene-LOC101141721	pseudogene	LOC101141721	keratin, type I cytoskeletal 18-like
gene-LOC129532458	lncRNA	LOC129532458	uncharacterized LOC129532458
gene-VEPH1	protein_coding	VEPH1	ventricular zone expressed PH domain containing 1
gene-PTX3	protein_coding	PTX3	pentraxin 3
gene-SLC66A1L	protein_coding	SLC66A1L	solute carrier family 66 member 1 like
gene-SHOX2	protein_coding	SHOX2	SHOX homeobox 2
gene-RSRC1	protein_coding	RSRC1	arginine and serine rich coiled-coil 1
gene-LOC101148150	pseudogene	LOC101148150	large ribosomal subunit protein eL15-like
gene-LOC101146601	lncRNA	LOC101146601	uncharacterized LOC101146601
gene-LOC109026128	pseudogene	LOC109026128	small ribosomal subunit protein eS12-like
gene-MLF1	protein_coding	MLF1	myeloid leukemia factor 1
gene-GFM1	protein_coding	GFM1	G elongation factor mitochondrial 1
gene-LXN	protein_coding	LXN	latexin
gene-RARRES1	protein_coding	RARRES1	retinoic acid receptor responder 1
gene-LOC129532459	protein_coding	LOC129532459	putative uncharacterized protein encoded by LINC00596
gene-MFSD1	protein_coding	MFSD1	major facilitator superfamily domain containing 1
gene-LOC129532460	lncRNA	LOC129532460	uncharacterized LOC129532460
gene-SCHIP1	protein_coding	SCHIP1	schwannomin interacting protein 1
gene-LOC129532461	lncRNA	LOC129532461	uncharacterized LOC129532461
gene-LOC101151638	pseudogene	LOC101151638	splicing factor C9orf78-like
gene-LOC134758111	lncRNA	LOC134758111	uncharacterized LOC134758111
gene-LOC109026362	lncRNA	LOC109026362	uncharacterized LOC109026362
gene-LOC115934264	pseudogene	LOC115934264	U2 spliceosomal RNA
gene-LOC109026154	lncRNA	LOC109026154	uncharacterized LOC109026154
gene-IL12A	protein_coding	IL12A	interleukin 12A
gene-LOC101151048	lncRNA	LOC101151048	uncharacterized LOC101151048
gene-LOC101152728	pseudogene	LOC101152728	bromodomain-containing protein 7-like
gene-C2H3orf80	protein_coding	C2H3orf80	chromosome 2 C3orf80 homolog
gene-IFT80	protein_coding	IFT80	intraflagellar transport 80
gene-LOC109026089	pseudogene	LOC109026089	large ribosomal subunit protein eL33-like
gene-SMC4	protein_coding	SMC4	structural maintenance of chromosomes 4
gene-MIR15B	miRNA	MIR15B	microRNA mir-15b
gene-TRIM59	protein_coding	TRIM59	tripartite motif containing 59
gene-LOC134757981	protein_coding	LOC134757981	uncharacterized LOC134757981
gene-LOC101125654	pseudogene	LOC101125654	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3-like
gene-LOC115934171	pseudogene	LOC115934171	U7 small nuclear RNA
gene-KPNA4	protein_coding	KPNA4	karyopherin subunit alpha 4
gene-LOC115934246	ncRNA	LOC115934246	small Cajal body-specific RNA 7
gene-LOC101127592	pseudogene	LOC101127592	large ribosomal subunit protein eL6-like
gene-ARL14	protein_coding	ARL14	ADP ribosylation factor like GTPase 14
gene-LOC115934184	snoRNA	LOC115934184	small nucleolar RNA SNORA72
gene-PPM1L	protein_coding	PPM1L	protein phosphatase, Mg2+/Mn2+ dependent 1L
gene-B3GALNT1	protein_coding	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (Globoside blood group)
gene-LOC129532465	lncRNA	LOC129532465	uncharacterized LOC129532465
gene-NMD3	protein_coding	NMD3	NMD3 ribosome export adaptor
gene-LOC101133963	pseudogene	LOC101133963	elongation factor 1-gamma-like
gene-LOC101130951	pseudogene	LOC101130951	26S proteasome regulatory subunit 4-like
gene-SPTSSB	protein_coding	SPTSSB	serine palmitoyltransferase small subunit B
gene-LOC109026425	protein_coding	LOC109026425	large ribosomal subunit protein uL23-like
gene-OTOL1	protein_coding	OTOL1	otolin 1
gene-LOC134758017	lncRNA	LOC134758017	uncharacterized LOC134758017
gene-LOC134758018	lncRNA	LOC134758018	uncharacterized LOC134758018
gene-LOC134758112	lncRNA	LOC134758112	uncharacterized LOC134758112
gene-LOC115934239	snoRNA	LOC115934239	small nucleolar RNA U13
gene-LOC129532375	lncRNA	LOC129532375	uncharacterized LOC129532375
gene-LOC109026181	lncRNA	LOC109026181	uncharacterized LOC109026181
gene-LOC115934168	snRNA	LOC115934168	U7 small nuclear RNA
gene-LOC101145974	protein_coding	LOC101145974	glycogen phosphorylase, liver form-like
gene-LOC101134303	pseudogene	LOC101134303	neugrin-like
gene-LOC129532553	lncRNA	LOC129532553	uncharacterized LOC129532553
gene-LOC109026243	lncRNA	LOC109026243	uncharacterized LOC109026243
gene-LOC129532267	lncRNA	LOC129532267	uncharacterized LOC129532267
gene-LOC129532268	lncRNA	LOC129532268	uncharacterized LOC129532268
gene-SI	protein_coding	SI	sucrase-isomaltase
gene-SLITRK3	protein_coding	SLITRK3	SLIT and NTRK like family member 3
gene-LOC129532269	lncRNA	LOC129532269	uncharacterized LOC129532269
gene-LOC109026198	lncRNA	LOC109026198	uncharacterized LOC109026198
gene-BCHE	protein_coding	BCHE	butyrylcholinesterase
gene-LOC129532270	lncRNA	LOC129532270	uncharacterized LOC129532270
gene-LOC101136593	protein_coding	LOC101136593	phosphoserine aminotransferase-like
gene-LOC101136955	pseudogene	LOC101136955	chromobox protein homolog 1-like
gene-LOC129532304	lncRNA	LOC129532304	uncharacterized LOC129532304
gene-LOC129532347	lncRNA	LOC129532347	uncharacterized LOC129532347
gene-LOC115933947	pseudogene	LOC115933947	peptidyl-prolyl cis-trans isomerase A-like
gene-ZBBX	protein_coding	ZBBX	zinc finger B-box domain containing
gene-LOC129532426	lncRNA	LOC129532426	uncharacterized LOC129532426
gene-SERPINI2	protein_coding	SERPINI2	serpin family I member 2
gene-LOC129532748	lncRNA	LOC129532748	uncharacterized LOC129532748
gene-WDR49	protein_coding	WDR49	WD repeat domain 49
gene-PDCD10	protein_coding	PDCD10	programmed cell death 10
gene-SERPINI1	protein_coding	SERPINI1	serpin family I member 1
gene-LOC101140862	protein_coding	LOC101140862	uncharacterized LOC101140862
gene-LOC134757982	pseudogene	LOC134757982	cytochrome c, somatic-like
gene-GOLIM4	protein_coding	GOLIM4	golgi integral membrane protein 4
gene-LOC134758113	protein_coding	LOC134758113	fibulin-5-like
gene-LOC115934258	snRNA	LOC115934258	U2 spliceosomal RNA
gene-MIR551B	miRNA	MIR551B	microRNA mir-551b
gene-LOC115933995	pseudogene	LOC115933995	small ribosomal subunit protein uS2B-like
gene-LOC101146022	protein_coding	LOC101146022	putative EGF-like and EMI domain-containing protein 1
gene-LOC101143327	lncRNA	LOC101143327	uncharacterized LOC101143327
gene-MECOM	protein_coding	MECOM	MDS1 and EVI1 complex locus
gene-LOC109026377	lncRNA	LOC109026377	uncharacterized LOC109026377
gene-LOC101145657	pseudogene	LOC101145657	succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial-like
gene-LOC115934081	snRNA	LOC115934081	U6 spliceosomal RNA
gene-ACTRT3	protein_coding	ACTRT3	actin related protein T3
gene-TRNAV-AAC	tRNA	TRNAV-AAC	transfer RNA valine (anticodon AAC)
gene-MYNN	protein_coding	MYNN	myoneurin
gene-LRRC34	protein_coding	LRRC34	leucine rich repeat containing 34
gene-LRRIQ4	protein_coding	LRRIQ4	leucine rich repeats and IQ motif containing 4
gene-LRRC31	protein_coding	LRRC31	leucine rich repeat containing 31
gene-LOC101123714	pseudogene	LOC101123714	keratin, type I cytoskeletal 18-like
gene-SAMD7	protein_coding	SAMD7	sterile alpha motif domain containing 7
gene-LOC109026189	pseudogene	LOC109026189	glycosaminoglycan xylosylkinase-like
gene-LOC101149945	pseudogene	LOC101149945	four and a half LIM domains protein 1-like
gene-SEC62	protein_coding	SEC62	SEC62 homolog, preprotein translocation factor
gene-GPR160	protein_coding	GPR160	G protein-coupled receptor 160
gene-LOC115934071	pseudogene	LOC115934071	U4 spliceosomal RNA
gene-PHC3	protein_coding	PHC3	polyhomeotic homolog 3
gene-LOC115934096	snRNA	LOC115934096	U6 spliceosomal RNA
gene-LOC115934165	snRNA	LOC115934165	U7 small nuclear RNA
gene-PRKCI	protein_coding	PRKCI	protein kinase C iota
gene-SKIL	protein_coding	SKIL	SKI like proto-oncogene
gene-CLDN11	protein_coding	CLDN11	claudin 11
gene-SLC7A14	protein_coding	SLC7A14	solute carrier family 7 member 14
gene-LOC134758114	lncRNA	LOC134758114	uncharacterized LOC134758114
gene-LOC101153453	pseudogene	LOC101153453	keratin, type II cytoskeletal 8-like
gene-LOC101125178	pseudogene	LOC101125178	large ribosomal subunit protein eL28-like
gene-LOC134758115	lncRNA	LOC134758115	uncharacterized LOC134758115
gene-LOC129532355	lncRNA	LOC129532355	uncharacterized LOC129532355
gene-RPL22L1	protein_coding	RPL22L1	ribosomal protein L22 like 1
gene-EIF5A2	protein_coding	EIF5A2	eukaryotic translation initiation factor 5A2
gene-LOC101126497	pseudogene	LOC101126497	Krueppel-like factor 7
gene-SLC2A2	protein_coding	SLC2A2	solute carrier family 2 member 2
gene-LOC115934253	snRNA	LOC115934253	U1 spliceosomal RNA
gene-LOC129532356	lncRNA	LOC129532356	uncharacterized LOC129532356
gene-TNIK	protein_coding	TNIK	TRAF2 and NCK interacting kinase
gene-LOC134758116	lncRNA	LOC134758116	uncharacterized LOC134758116
gene-LOC115934085	snRNA	LOC115934085	U6 spliceosomal RNA
gene-PLD1	protein_coding	PLD1	phospholipase D1
gene-LOC115934219	snoRNA	LOC115934219	small nucleolar RNA U13
gene-TMEM212	protein_coding	TMEM212	transmembrane protein 212
gene-LOC109026229	lncRNA	LOC109026229	uncharacterized LOC109026229
gene-FNDC3B	protein_coding	FNDC3B	fibronectin type III domain containing 3B
gene-LOC101129133	pseudogene	LOC101129133	eIF5-mimic protein 2-like
gene-GHSR	protein_coding	GHSR	growth hormone secretagogue receptor
gene-TNFSF10	protein_coding	TNFSF10	TNF superfamily member 10
gene-LOC115933948	lncRNA	LOC115933948	uncharacterized LOC115933948
gene-LOC109026188	pseudogene	LOC109026188	high affinity copper uptake protein 1-like
gene-NCEH1	protein_coding	NCEH1	neutral cholesterol ester hydrolase 1
gene-LOC115934145	snRNA	LOC115934145	U6 spliceosomal RNA
gene-ECT2	protein_coding	ECT2	epithelial cell transforming 2
gene-LOC115934185	snoRNA	LOC115934185	small nucleolar RNA SNORA72
gene-LOC115934072	snRNA	LOC115934072	U4 spliceosomal RNA
gene-LOC101135862	pseudogene	LOC101135862	ATP synthase F(0) complex subunit C1, mitochondrial-like
gene-LOC115933976	lncRNA	LOC115933976	uncharacterized LOC115933976
gene-SPATA16	protein_coding	SPATA16	spermatogenesis associated 16
gene-LOC109026048	lncRNA	LOC109026048	uncharacterized LOC109026048
gene-LOC115934238	snoRNA	LOC115934238	small nucleolar RNA U13
gene-LOC134757983	pseudogene	LOC134757983	uncharacterized LOC134757983
gene-LOC129532526	pseudogene	LOC129532526	transcription factor NF-E4-like
gene-NLGN1	protein_coding	NLGN1	neuroligin 1
gene-LOC129532307	pseudogene	LOC129532307	transmembrane protein 229B-like
gene-LOC101134438	pseudogene	LOC101134438	large ribosomal subunit protein uL2-like
gene-LOC129532254	lncRNA	LOC129532254	uncharacterized LOC129532254
gene-NAALADL2	protein_coding	NAALADL2	N-acetylated alpha-linked acidic dipeptidase like 2
gene-LOC134758117	lncRNA	LOC134758117	uncharacterized LOC134758117
gene-LOC109026090	pseudogene	LOC109026090	elongation factor 1-beta-like
gene-LOC134758118	lncRNA	LOC134758118	uncharacterized LOC134758118
gene-LOC129532255	lncRNA	LOC129532255	uncharacterized LOC129532255
gene-LOC115934111	pseudogene	LOC115934111	U6 spliceosomal RNA
gene-LOC115934069	snRNA	LOC115934069	U4 spliceosomal RNA
gene-LOC134758146	protein_coding	LOC134758146	ubiquitin-conjugating enzyme E2 variant 1-like
gene-LOC134758148	snoRNA	LOC134758148	small nucleolar RNA U13
gene-LOC115934127	snRNA	LOC115934127	U6 spliceosomal RNA
gene-LOC109026412	lncRNA	LOC109026412	uncharacterized LOC109026412
gene-LOC101137544	pseudogene	LOC101137544	actin, cytoplasmic 1-like
gene-LOC101137924	pseudogene	LOC101137924	etoposide-induced protein 2.4 homolog
gene-LOC134758019	pseudogene	LOC134758019	trimeric intracellular cation channel type B-like
gene-LOC101138674	lncRNA	LOC101138674	uncharacterized LOC101138674
gene-LOC129532536	lncRNA	LOC129532536	uncharacterized LOC129532536
gene-LOC129532535	lncRNA	LOC129532535	uncharacterized LOC129532535
gene-LOC134758020	lncRNA	LOC134758020	uncharacterized LOC134758020
gene-LOC129532537	lncRNA	LOC129532537	uncharacterized LOC129532537
gene-TBL1XR1	protein_coding	TBL1XR1	TBL1X/Y related 1
gene-LOC115934099	snRNA	LOC115934099	U6 spliceosomal RNA
gene-LOC101141478	pseudogene	LOC101141478	argininosuccinate synthase-like
gene-LOC115934199	snoRNA	LOC115934199	small nucleolar RNA SNORA18
gene-LOC101141243	lncRNA	LOC101141243	uncharacterized LOC101141243
gene-LOC115934123	snRNA	LOC115934123	U6 spliceosomal RNA
gene-LOC134758119	lncRNA	LOC134758119	uncharacterized LOC134758119
gene-LOC134758021	lncRNA	LOC134758021	uncharacterized LOC134758021
gene-KCNMB2	protein_coding	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2
gene-LOC129532439	lncRNA	LOC129532439	uncharacterized LOC129532439
gene-ZMAT3	protein_coding	ZMAT3	zinc finger matrin-type 3
gene-PIK3CA	protein_coding	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha
gene-LOC115934194	snoRNA	LOC115934194	small nucleolar RNA SNORA25
gene-KCNMB3	protein_coding	KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3
gene-LOC101145529	pseudogene	LOC101145529	leucine-rich repeat flightless-interacting protein 1-like
gene-ZNF639	protein_coding	ZNF639	zinc finger protein 639
gene-MFN1	protein_coding	MFN1	mitofusin 1
gene-GNB4	protein_coding	GNB4	G protein subunit beta 4
gene-LOC101146955	pseudogene	LOC101146955	translation machinery-associated protein 7-like
gene-LOC101147312	protein_coding	LOC101147312	bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial-like
gene-ACTL6A	protein_coding	ACTL6A	actin like 6A
gene-MRPL47	protein_coding	MRPL47	mitochondrial ribosomal protein L47
gene-NDUFB5	protein_coding	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5
gene-LOC115934217	snoRNA	LOC115934217	small nucleolar RNA U13
gene-USP13	protein_coding	USP13	ubiquitin specific peptidase 13
gene-PEX5L	protein_coding	PEX5L	peroxisomal biogenesis factor 5 like
gene-LOC109026349	lncRNA	LOC109026349	uncharacterized LOC109026349
gene-LOC101124178	pseudogene	LOC101124178	ralA-binding protein 1-like
gene-LOC129532441	lncRNA	LOC129532441	uncharacterized LOC129532441
gene-LOC115934181	snoRNA	LOC115934181	U8 small nucleolar RNA
gene-LOC115934104	snRNA	LOC115934104	U6 spliceosomal RNA
gene-TTC14	protein_coding	TTC14	tetratricopeptide repeat domain 14
gene-CCDC39	protein_coding	CCDC39	coiled-coil domain 39 molecular ruler complex subunit
gene-LOC101128916	pseudogene	LOC101128916	E3 ubiquitin-protein ligase RNF13-like
gene-LOC134757984	pseudogene	LOC134757984	actin, cytoplasmic 1-like
gene-LOC101129638	pseudogene	LOC101129638	FLYWCH-type zinc finger-containing protein 1-like
gene-LOC129532442	lncRNA	LOC129532442	uncharacterized LOC129532442
gene-LOC101124922	pseudogene	LOC101124922	large ribosomal subunit protein eL32-like
gene-FXR1	protein_coding	FXR1	FMR1 autosomal homolog 1
gene-DNAJC19	protein_coding	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
gene-LOC115934079	snRNA	LOC115934079	U6 spliceosomal RNA
gene-LOC129532527	protein_coding	LOC129532527	ubiquitin-like FUBI-ribosomal protein eS30 fusion protein
gene-LOC109026320	lncRNA	LOC109026320	uncharacterized LOC109026320
gene-SOX2	protein_coding	SOX2	SRY-box transcription factor 2
gene-LOC115934066	rRNA	LOC115934066	5S ribosomal RNA
gene-LOC109026134	pseudogene	LOC109026134	zinc finger CCHC domain-containing protein 10-like
gene-LOC101127836	pseudogene	LOC101127836	eukaryotic translation initiation factor 4E-like
gene-LOC109028948	lncRNA	LOC109028948	uncharacterized LOC109028948
gene-LOC101128563	pseudogene	LOC101128563	large ribosomal subunit protein uL30-like 1
gene-LOC115933997	pseudogene	LOC115933997	group 10 secretory phospholipase A2-like
gene-ATP11B	protein_coding	ATP11B	ATPase phospholipid transporting 11B (putative)
gene-DCUN1D1	protein_coding	DCUN1D1	defective in cullin neddylation 1 domain containing 1
gene-MCCC1	protein_coding	MCCC1	methylcrotonyl-CoA carboxylase subunit 1
gene-LAMP3	protein_coding	LAMP3	lysosomal associated membrane protein 3
gene-LOC115934273	pseudogene	LOC115934273	small nucleolar RNA U3
gene-MCF2L2	protein_coding	MCF2L2	MCF.2 cell line derived transforming sequence-like 2
gene-B3GNT5	protein_coding	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5
gene-LOC101135152	lncRNA	LOC101135152	uncharacterized LOC101135152
gene-LOC115934245	snoRNA	LOC115934245	small nucleolar RNA SNORA81
gene-LOC115934180	snoRNA	LOC115934180	small nucleolar RNA SNORA63
gene-KLHL6	protein_coding	KLHL6	kelch like family member 6
gene-LOC109026424	lncRNA	LOC109026424	uncharacterized LOC109026424
gene-KLHL24	protein_coding	KLHL24	kelch like family member 24
gene-YEATS2	protein_coding	YEATS2	YEATS domain containing 2
gene-MAP6D1	protein_coding	MAP6D1	MAP6 domain containing 1
gene-PARL	protein_coding	PARL	presenilin associated rhomboid like
gene-LOC101137432	pseudogene	LOC101137432	small ribosomal subunit protein uS2-like
gene-LOC109026135	protein_coding	LOC109026135	cytochrome P450 2J2-like
gene-ABCC5	protein_coding	ABCC5	ATP binding cassette subfamily C member 5
gene-LOC109026142	pseudogene	LOC109026142	putative elongation factor 1-alpha-like 3
gene-HTR3D	pseudogene	HTR3D	5-hydroxytryptamine receptor 3D pseudogene
gene-LOC101139165	protein_coding	LOC101139165	5-hydroxytryptamine receptor 3C
gene-LOC101142476	pseudogene	LOC101142476	5-hydroxytryptamine receptor 3C-like
gene-HTR3E	protein_coding	HTR3E	5-hydroxytryptamine receptor 3E
gene-LOC101143200	pseudogene	LOC101143200	heat shock protein HSP 90-alpha A2-like
gene-EIF2B5	protein_coding	EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon
gene-LOC101146492	protein_coding	LOC101146492	small ribosomal subunit protein uS3-like
gene-DVL3	protein_coding	DVL3	dishevelled segment polarity protein 3
gene-AP2M1	protein_coding	AP2M1	adaptor related protein complex 2 subunit mu 1
gene-ABCF3	protein_coding	ABCF3	ATP binding cassette subfamily F member 3
gene-VWA5B2	protein_coding	VWA5B2	von Willebrand factor A domain containing 5B2
gene-ALG3	protein_coding	ALG3	ALG3 alpha-1,3- mannosyltransferase
gene-EEF1AKMT4	protein_coding	EEF1AKMT4	EEF1A lysine methyltransferase 4
gene-CAMK2N2	protein_coding	CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2
gene-ECE2	protein_coding	ECE2	endothelin converting enzyme 2
gene-PSMD2	protein_coding	PSMD2	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
gene-EIF4G1	protein_coding	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
gene-LOC115934203	snoRNA	LOC115934203	small nucleolar RNA SNORD66
gene-FAM131A	protein_coding	FAM131A	family with sequence similarity 131 member A
gene-CLCN2	protein_coding	CLCN2	chloride voltage-gated channel 2
gene-POLR2H	protein_coding	POLR2H	RNA polymerase II, I and III subunit H
gene-THPO	protein_coding	THPO	thrombopoietin
gene-CHRD	protein_coding	CHRD	chordin
gene-EPHB3	protein_coding	EPHB3	EPH receptor B3
gene-MAGEF1	protein_coding	MAGEF1	MAGE family member F1
gene-LOC109026046	lncRNA	LOC109026046	uncharacterized LOC109026046
gene-VPS8	protein_coding	VPS8	VPS8 subunit of CORVET complex
gene-C2H3orf70	protein_coding	C2H3orf70	chromosome 2 C3orf70 homolog
gene-LOC109026399	lncRNA	LOC109026399	uncharacterized LOC109026399
gene-EHHADH	protein_coding	EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase
gene-LOC129532477	pseudogene	LOC129532477	eukaryotic translation initiation factor 2 subunit 2-like
gene-MAP3K13	protein_coding	MAP3K13	mitogen-activated protein kinase kinase kinase 13
gene-LOC101128917	protein_coding	LOC101128917	large ribosomal subunit protein uL4-like
gene-LOC115934227	snoRNA	LOC115934227	small nucleolar RNA U13
gene-LOC109026286	lncRNA	LOC109026286	uncharacterized LOC109026286
gene-TMEM41A	protein_coding	TMEM41A	transmembrane protein 41A
gene-LOC129532479	lncRNA	LOC129532479	uncharacterized LOC129532479
gene-LIPH	protein_coding	LIPH	lipase H
gene-SENP2	protein_coding	SENP2	SUMO specific peptidase 2
gene-IGF2BP2	protein_coding	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2
gene-LOC129532480	protein_coding	LOC129532480	putative uncharacterized protein IGF2BP2-AS1
gene-TRA2B	protein_coding	TRA2B	transformer 2 beta homolog
gene-LOC101146023	protein_coding	LOC101146023	nmrA-like family domain-containing protein 1
gene-ETV5	protein_coding	ETV5	ETS variant transcription factor 5
gene-LOC134758121	lncRNA	LOC134758121	uncharacterized LOC134758121
gene-DGKG	protein_coding	DGKG	diacylglycerol kinase gamma
gene-LOC129532495	lncRNA	LOC129532495	uncharacterized LOC129532495
gene-LOC109026179	lncRNA	LOC109026179	uncharacterized LOC109026179
gene-CRYGS	protein_coding	CRYGS	crystallin gamma S
gene-TBCCD1	protein_coding	TBCCD1	TBCC domain containing 1
gene-DNAJB11	protein_coding	DNAJB11	DnaJ heat shock protein family (Hsp40) member B11
gene-LOC101137546	pseudogene	LOC101137546	protein PET100 homolog, mitochondrial-like
gene-LOC129532497	lncRNA	LOC129532497	uncharacterized LOC129532497
gene-AHSG	protein_coding	AHSG	alpha 2-HS glycoprotein
gene-FETUB	protein_coding	FETUB	fetuin B
gene-HRG	protein_coding	HRG	histidine rich glycoprotein
gene-KNG1	protein_coding	KNG1	kininogen 1
gene-LOC129532498	pseudogene	LOC129532498	26S proteasome non-ATPase regulatory subunit 10-like
gene-LOC115934158	pseudogene	LOC115934158	U6 spliceosomal RNA
gene-EIF4A2	protein_coding	EIF4A2	eukaryotic translation initiation factor 4A2
gene-LOC115934247	snoRNA	LOC115934247	small nucleolar RNA SNORD2
gene-LOC115934244	snoRNA	LOC115934244	small nucleolar RNA SNORA81
gene-LOC115934179	snoRNA	LOC115934179	small nucleolar RNA SNORA63
gene-LOC115934191	snoRNA	LOC115934191	small nucleolar RNA SNORA4
gene-RFC4	protein_coding	RFC4	replication factor C subunit 4
gene-ADIPOQ	protein_coding	ADIPOQ	adiponectin, C1Q and collagen domain containing
gene-LOC109026159	lncRNA	LOC109026159	uncharacterized LOC109026159
gene-LOC101141974	protein_coding	LOC101141974	small ribosomal subunit protein uS10-like
gene-LOC101142361	protein_coding	LOC101142361	large ribosomal subunit protein eL29-like
gene-ST6GAL1	protein_coding	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
gene-RPL39L	protein_coding	RPL39L	ribosomal protein L39 like
gene-LOC109026178	lncRNA	LOC109026178	uncharacterized LOC109026178
gene-RTP1	protein_coding	RTP1	receptor transporter protein 1
gene-MASP1	protein_coding	MASP1	MBL associated serine protease 1
gene-LOC109026366	lncRNA	LOC109026366	uncharacterized LOC109026366
gene-RTP4	protein_coding	RTP4	receptor transporter protein 4
gene-LOC115934214	snoRNA	LOC115934214	small nucleolar RNA U13
gene-LOC134758122	lncRNA	LOC134758122	uncharacterized LOC134758122
gene-SST	protein_coding	SST	somatostatin
gene-RTP2	protein_coding	RTP2	receptor transporter protein 2
gene-LOC134758123	lncRNA	LOC134758123	uncharacterized LOC134758123
gene-BCL6	protein_coding	BCL6	BCL6 transcription repressor
gene-LOC109026204	lncRNA	LOC109026204	uncharacterized LOC109026204
gene-LOC129532299	lncRNA	LOC129532299	uncharacterized LOC129532299
gene-LPP	protein_coding	LPP	LIM domain containing preferred translocation partner in lipoma
gene-LOC129532300	lncRNA	LOC129532300	uncharacterized LOC129532300
gene-MIR28	miRNA	MIR28	microRNA mir-28
