NC_073224.2	7497536	7508568	-	LOC109023201	protein_coding
NC_073224.2	7510343	7512608	-	LOC101135123	protein_coding
NC_073224.2	7536270	7537518	-	LOC109029046	protein_coding
NC_073224.2	7548839	7570571	-	TRIM58	protein_coding
NC_073224.2	7586136	7587099	+	LOC101130821	protein_coding
NC_073224.2	7593807	7595291	+	LOC129532288	protein_coding
NC_073224.2	7604343	7613823	+	LOC101130073	protein_coding
NC_073224.2	7648461	7657806	-	LOC101129736	protein_coding
NC_073224.2	7667415	7673135	+	LOC101129360	protein_coding
NC_073224.2	7679779	7712559	+	LOC109028100	protein_coding
NC_073224.2	7699146	7704477	-	LOC101134759	protein_coding
NC_073224.2	7718855	7724068	+	LOC101128292	protein_coding
NC_073224.2	7750433	7759303	+	LOC101128649	protein_coding
NC_073224.2	7783665	7790229	-	LOC115931209	lncRNA
NC_073224.2	7788953	7867107	+	LOC134758613	lncRNA
NC_073224.2	7806398	7811663	-	LOC109028092	protein_coding
NC_073224.2	7822285	7823215	-	LOC101127921	protein_coding
NC_073224.2	7841804	7842758	-	LOC101127568	protein_coding
NC_073224.2	7855084	7876350	-	GCSAML	protein_coding
NC_073224.2	7899669	7908076	+	LOC101125865	protein_coding
NC_073224.2	7911739	7915567	-	LOC129532289	lncRNA
NC_073224.2	7920117	7928584	-	LOC134758615	lncRNA
NC_073224.2	7940162	7941455	-	LOC101124044	protein_coding
NC_073224.2	7978726	7979680	+	LOC101123691	protein_coding
NC_073224.2	7981503	8069850	-	NLRP3	protein_coding
NC_073224.2	7982483	7991724	+	LOC129532292	lncRNA
NC_073224.2	8100456	8135030	+	ZNF496	protein_coding
NC_073224.2	8176230	8177304	-	LOC101153670	protein_coding
NC_073224.2	8195531	8196158	+	LOC129532385	protein_coding
NC_073224.2	8222530	8243939	+	LOC101124778	protein_coding
NC_073224.2	8261555	8314875	+	ZNF124	protein_coding
NC_073224.2	8321400	8322156	+	LINC02897	misc_RNA
NC_073224.2	8324028	8329268	-	LOC129532246	protein_coding
NC_073224.2	8329396	8335732	+	ZNF669	protein_coding
NC_073224.2	8356721	8400241	+	ZNF670	protein_coding
NC_073224.2	8422966	8448629	+	ZNF695	protein_coding
NC_073224.2	8503417	8596429	+	AHCTF1	protein_coding
NC_073224.2	8596207	8667688	+	LOC101149556	protein_coding
NC_073224.2	8646851	8663351	-	LOC134758620	protein_coding
NC_073224.2	8671653	8716143	-	SCCPDH	protein_coding
NC_073224.2	8783688	8898156	-	CNST	protein_coding
NC_073224.2	8898281	8923933	+	TFB2M	protein_coding
NC_073224.2	8947795	9701209	+	SMYD3	protein_coding
NC_073224.2	9263422	9263527	+	LOC115932179	snRNA
NC_073224.2	9343497	9344112	-	LOC129529355	lncRNA
NC_073224.2	9343628	9351643	+	LOC129529353	lncRNA
NC_073224.2	9750340	10305075	-	KIF26B	protein_coding
NC_073224.2	10326248	10326410	+	LOC115932659	snRNA
NC_073224.2	10334555	10493339	-	EFCAB2	protein_coding
NC_073224.2	10415862	10415967	-	LOC115932246	snRNA
NC_073224.2	10437444	10437551	-	LOC115932132	snRNA
NC_073224.2	10508422	10508528	-	LOC115932211	snRNA
NC_073224.2	10597585	10609394	+	HNRNPU	protein_coding
NC_073224.2	10617769	10628277	-	LOC101143171	protein_coding
NC_073224.2	10734079	10736056	+	C1H1orf202	protein_coding
NC_073224.2	10756714	10815823	-	DESI2	protein_coding
NC_073224.2	10824805	11001953	-	CATSPERE	protein_coding
NC_073224.2	11011101	11119964	+	ADSS2	protein_coding
NC_073224.2	11013078	11022942	-	LOC134758646	lncRNA
NC_073224.2	11073174	11110267	-	SPMIP3	protein_coding
NC_073224.2	11307664	11320542	+	LOC134758314	lncRNA
NC_073224.2	11395080	11399327	-	LOC134758315	protein_coding
NC_073224.2	11405513	11414421	-	ZBTB18	protein_coding
NC_073224.2	11416036	11419281	-	LOC109029156	lncRNA
NC_073224.2	11483192	11502827	+	LOC129532231	lncRNA
NC_073224.2	11551725	11592709	-	LOC129532230	lncRNA
NC_073224.2	11607631	11624059	+	LOC134758593	protein_coding
NC_073224.2	11623939	11968424	+	AKT3	protein_coding
NC_073224.2	11918743	11922649	-	LOC134758683	lncRNA
NC_073224.2	11968056	12213610	-	SDCCAG8	protein_coding
NC_073224.2	12200869	12201353	+	LOC129532227	protein_coding
NC_073224.2	12213144	12341570	+	CEP170	protein_coding
NC_073224.2	12268077	12302250	-	LOC134758682	lncRNA
NC_073224.2	12380784	12425107	+	LOC129532190	lncRNA
NC_073224.2	12391127	12391231	+	LOC129530160	snRNA
NC_073224.2	12968511	12971456	-	LOC129529531	lncRNA
NC_073224.2	12977451	13422012	+	PLD5	protein_coding
NC_073224.2	13475016	13475122	+	LOC115932188	snRNA
NC_073224.2	13497450	13503229	+	MAP1LC3C	protein_coding
NC_073224.2	13535778	13537074	-	BECN2	protein_coding
NC_073224.2	13601365	13643231	-	EXO1	protein_coding
NC_073224.2	13643041	13833432	+	LOC129532157	lncRNA
NC_073224.2	13689255	13838859	-	WDR64	protein_coding
NC_073224.2	13850744	13897600	+	OPN3	protein_coding
NC_073224.2	13855406	13862311	+	CHML	protein_coding
NC_073224.2	13898902	13959184	-	KMO	protein_coding
NC_073224.2	13971604	13993750	+	FH	protein_coding
NC_073224.2	14133701	14724098	+	RGS7	protein_coding
NC_073224.2	14635997	14676738	-	LOC109028023	lncRNA
NC_073224.2	14756107	14760338	+	LOC129532123	lncRNA
NC_073224.2	14850325	14850440	-	LOC115932106	snRNA
NC_073224.2	14891467	15016333	+	GREM2	protein_coding
NC_073224.2	15031046	15425412	-	FMN2	protein_coding
NC_073224.2	15274718	15277905	+	LOC134758705	lncRNA
NC_073224.2	15570571	15622214	+	LOC129529254	lncRNA
NC_073224.2	15591042	15591146	+	LOC129530164	snRNA
NC_073224.2	15652986	15669962	+	LOC129529247	protein_coding
NC_073224.2	15661471	15668568	-	LOC129529265	lncRNA
NC_073224.2	15670179	15679350	+	LOC129529234	protein_coding
NC_073224.2	15679356	15690289	+	LOC129529226	protein_coding
NC_073224.2	15690286	15692110	-	LOC129529262	lncRNA
NC_073224.2	15692910	15723299	-	LOC101136353	protein_coding
NC_073224.2	15767578	15783502	+	LOC134758715	protein_coding
NC_073224.2	15783687	15791568	+	LOC134758712	protein_coding
NC_073224.2	15791574	15802484	+	LOC129534588	protein_coding
NC_073224.2	15802486	15804310	-	LOC134758721	lncRNA
NC_073224.2	15805110	15833058	-	LOC129534585	protein_coding
NC_073224.2	15875416	15890915	+	LOC129532032	protein_coding
NC_073224.2	15883870	15892351	-	LOC129532040	lncRNA
NC_073224.2	15902819	15912706	+	LOC129532042	protein_coding
NC_073224.2	15915329	15945535	-	LOC129534707	protein_coding
NC_073224.2	15946912	15953525	+	LOC101151914	lncRNA
NC_073224.2	15987410	16041632	+	WNT3A	protein_coding
NC_073224.2	16062415	16078997	+	ARF1	protein_coding
NC_073224.2	16080518	16083757	-	C1H1orf35	protein_coding
NC_073224.2	16084801	16086928	+	LOC129529223	lncRNA
NC_073224.2	16086508	16089156	-	MRPL55	protein_coding
NC_073224.2	16091891	16101226	-	LOC134758726	lncRNA
NC_073224.2	16114586	16114796	-	LOC101127916	protein_coding
NC_073224.2	16119885	16128729	+	GUK1	protein_coding
NC_073224.2	16129094	16139624	+	GJC2	protein_coding
NC_073224.2	16143853	16145093	-	LOC109027816	lncRNA
NC_073224.2	16145271	16158869	+	IBA57	protein_coding
NC_073224.2	16187437	16357702	+	OBSCN	protein_coding
NC_073224.2	16344120	16346892	-	LOC129529194	lncRNA
NC_073224.2	16372157	16385423	-	TRIM11	protein_coding
NC_073224.2	16385447	16395489	-	TRIM17	protein_coding
NC_073224.2	16402885	16403934	-	H3-4	protein_coding
NC_073224.2	16435705	16436544	-	LOC101131885	protein_coding
NC_073224.2	16436856	16439638	+	LOC101132256	protein_coding
NC_073224.2	16442355	16443482	-	LOC101132614	protein_coding
NC_073224.2	16465873	16473604	+	RNF187	protein_coding
NC_073224.2	16526394	16526513	-	LOC129529895	rRNA
NC_073224.2	16528633	16528752	-	LOC129529894	rRNA
NC_073224.2	16530832	16530951	-	LOC129529889	rRNA
NC_073224.2	16533024	16533143	-	LOC129529942	rRNA
NC_073224.2	16535246	16535365	-	LOC129529941	rRNA
NC_073224.2	16537433	16537552	-	LOC129529994	rRNA
NC_073224.2	16539616	16539735	-	LOC129529893	rRNA
NC_073224.2	16541807	16541926	-	LOC129529992	rRNA
NC_073224.2	16543990	16544109	-	LOC129529934	rRNA
NC_073224.2	16546236	16546355	-	LOC129529975	rRNA
NC_073224.2	16548482	16548601	-	LOC129529933	rRNA
NC_073224.2	16550681	16550800	-	LOC129529931	rRNA
NC_073224.2	16552872	16552991	-	LOC129529927	rRNA
NC_073224.2	16555059	16555178	-	LOC129529926	rRNA
NC_073224.2	16557242	16557361	-	LOC129529991	rRNA
NC_073224.2	16559434	16559553	-	LOC129529922	rRNA
NC_073224.2	16561674	16561793	-	LOC129529972	rRNA
NC_073224.2	16563861	16563980	-	LOC129529921	rRNA
NC_073224.2	16566044	16566163	-	LOC129529970	rRNA
NC_073224.2	16568290	16568409	-	LOC129529959	rRNA
NC_073224.2	16570536	16570655	-	LOC129529879	rRNA
NC_073224.2	16572782	16572901	-	LOC129529958	rRNA
NC_073224.2	16575028	16575147	-	LOC129529878	rRNA
NC_073224.2	16577274	16577393	-	LOC129529877	rRNA
NC_073224.2	16579520	16579639	-	LOC129529875	rRNA
NC_073224.2	16581766	16581885	-	LOC129529957	rRNA
NC_073224.2	16584012	16584131	-	LOC129529872	rRNA
NC_073224.2	16586258	16586377	-	LOC129529871	rRNA
NC_073224.2	16588502	16588621	-	LOC129529870	rRNA
NC_073224.2	16590748	16590867	-	LOC129529869	rRNA
NC_073224.2	16592992	16593111	-	LOC129529858	rRNA
NC_073224.2	16595238	16595357	-	LOC129529855	rRNA
NC_073224.2	16597484	16597603	-	LOC129529850	rRNA
NC_073224.2	16599730	16599849	-	LOC129529847	rRNA
NC_073224.2	16601976	16602095	-	LOC129529846	rRNA
NC_073224.2	16604220	16604339	-	LOC129529859	rRNA
NC_073224.2	16606466	16606585	-	LOC129529954	rRNA
NC_073224.2	16608710	16608829	-	LOC129529841	rRNA
NC_073224.2	16610956	16611075	-	LOC129529899	rRNA
NC_073224.2	16613198	16613317	-	LOC129529839	rRNA
NC_073224.2	16615385	16615504	-	LOC134758072	rRNA
NC_073224.2	16617568	16617687	-	LOC134758093	rRNA
NC_073224.2	16619759	16619878	-	LOC129529831	rRNA
NC_073224.2	16621942	16622061	-	LOC129529948	rRNA
NC_073224.2	16624130	16624249	-	LOC129529953	rRNA
NC_073224.2	16626376	16626495	-	LOC129529823	rRNA
NC_073224.2	16628622	16628741	-	LOC129529821	rRNA
NC_073224.2	16630867	16630986	-	LOC129529818	rRNA
NC_073224.2	16633109	16633228	-	LOC129529817	rRNA
NC_073224.2	16635355	16635474	-	LOC129529815	rRNA
NC_073224.2	16637597	16637716	-	LOC129529814	rRNA
NC_073224.2	16639843	16639962	-	LOC129529812	rRNA
NC_073224.2	16642089	16642208	-	LOC129529809	rRNA
NC_073224.2	16644335	16644454	-	LOC129529808	rRNA
NC_073224.2	16646581	16646700	-	LOC129529803	rRNA
NC_073224.2	16648827	16648946	-	LOC129529826	rRNA
NC_073224.2	16651075	16651194	-	LOC129529801	rRNA
NC_073224.2	16653321	16653440	-	LOC129529799	rRNA
NC_073224.2	16655567	16655686	-	LOC129529796	rRNA
NC_073224.2	16657815	16657934	-	LOC129529792	rRNA
NC_073224.2	16660063	16660182	-	LOC129529791	rRNA
NC_073224.2	16662311	16662430	-	LOC129529788	rRNA
NC_073224.2	16664559	16664678	-	LOC129529787	rRNA
NC_073224.2	16666807	16666926	-	LOC129529786	rRNA
NC_073224.2	16669055	16669174	-	LOC129529783	rRNA
NC_073224.2	16671303	16671422	-	LOC129529776	rRNA
NC_073224.2	16673551	16673670	-	LOC129529772	rRNA
NC_073224.2	16675799	16675918	-	LOC129529766	rRNA
NC_073224.2	16678047	16678166	-	LOC129529764	rRNA
NC_073224.2	16680295	16680414	-	LOC129529763	rRNA
NC_073224.2	16682543	16682662	-	LOC129529762	rRNA
NC_073224.2	16684791	16684910	-	LOC129529761	rRNA
NC_073224.2	16687039	16687158	-	LOC129529760	rRNA
NC_073224.2	16689287	16689406	-	LOC129529758	rRNA
NC_073224.2	16691535	16691654	-	LOC129529757	rRNA
NC_073224.2	16693783	16693902	-	LOC129529755	rRNA
NC_073224.2	16696031	16696150	-	LOC129529754	rRNA
NC_073224.2	16698279	16698398	-	LOC129529753	rRNA
NC_073224.2	16700527	16700646	-	LOC129529752	rRNA
NC_073224.2	16702775	16702894	-	LOC129529750	rRNA
NC_073224.2	16705023	16705142	-	LOC129529749	rRNA
NC_073224.2	16707271	16707390	-	LOC129529747	rRNA
NC_073224.2	16709519	16709638	-	LOC129529746	rRNA
NC_073224.2	16711767	16711886	-	LOC129529744	rRNA
NC_073224.2	16714015	16714134	-	LOC129529743	rRNA
NC_073224.2	16716263	16716382	-	LOC129529741	rRNA
NC_073224.2	16718511	16718630	-	LOC129529739	rRNA
NC_073224.2	16720759	16720878	-	LOC129529737	rRNA
NC_073224.2	16723007	16723126	-	LOC129529736	rRNA
NC_073224.2	16725255	16725374	-	LOC129529735	rRNA
NC_073224.2	16727503	16727622	-	LOC129529732	rRNA
NC_073224.2	16729751	16729870	-	LOC129529731	rRNA
NC_073224.2	16731999	16732118	-	LOC129529730	rRNA
NC_073224.2	16734247	16734366	-	LOC129529729	rRNA
NC_073224.2	16736495	16736614	-	LOC129529728	rRNA
NC_073224.2	16738743	16738862	-	LOC129529726	rRNA
NC_073224.2	16740991	16741110	-	LOC129529725	rRNA
NC_073224.2	16743239	16743358	-	LOC129529724	rRNA
NC_073224.2	16745487	16745606	-	LOC129529721	rRNA
NC_073224.2	16747735	16747854	-	LOC129529720	rRNA
NC_073224.2	16749983	16750102	-	LOC129529719	rRNA
NC_073224.2	16752231	16752350	-	LOC129529718	rRNA
NC_073224.2	16754479	16754598	-	LOC129529717	rRNA
NC_073224.2	16756727	16756846	-	LOC129529716	rRNA
NC_073224.2	16758975	16759094	-	LOC129529715	rRNA
NC_073224.2	16761223	16761342	-	LOC129529712	rRNA
NC_073224.2	16763467	16763586	-	LOC129529711	rRNA
NC_073224.2	16765715	16765834	-	LOC129529710	rRNA
NC_073224.2	16767963	16768082	-	LOC129529708	rRNA
NC_073224.2	16770211	16770330	-	LOC129529707	rRNA
NC_073224.2	16772459	16772578	-	LOC129529706	rRNA
NC_073224.2	16774707	16774826	-	LOC129529705	rRNA
NC_073224.2	16776955	16777074	-	LOC129529704	rRNA
NC_073224.2	16779203	16779322	-	LOC129529703	rRNA
NC_073224.2	16781451	16781570	-	LOC129529702	rRNA
NC_073224.2	16783699	16783818	-	LOC129529700	rRNA
NC_073224.2	16785947	16786066	-	LOC129529698	rRNA
NC_073224.2	16788195	16788314	-	LOC129529692	rRNA
NC_073224.2	16790443	16790562	-	LOC129529687	rRNA
NC_073224.2	16792691	16792810	-	LOC129529674	rRNA
NC_073224.2	16794935	16795054	-	LOC129529662	rRNA
NC_073224.2	16797183	16797302	-	LOC129529641	rRNA
NC_073224.2	16799431	16799550	-	LOC129529622	rRNA
NC_073224.2	16801679	16801798	-	LOC129529616	rRNA
NC_073224.2	16803927	16804046	-	LOC129529610	rRNA
NC_073224.2	16806171	16806290	-	LOC129529604	rRNA
NC_073224.2	16808419	16808538	-	LOC129529593	rRNA
NC_073224.2	16810667	16810786	-	LOC129529580	rRNA
NC_073224.2	16812911	16813030	-	LOC129529575	rRNA
NC_073224.2	16815159	16815278	-	LOC129529561	rRNA
NC_073224.2	16817407	16817526	-	LOC129530288	rRNA
NC_073224.2	16819655	16819774	-	LOC129530233	rRNA
NC_073224.2	16821903	16822022	-	LOC129530174	rRNA
NC_073224.2	16824151	16824270	-	LOC129530171	rRNA
NC_073224.2	16826395	16826514	-	LOC129530161	rRNA
NC_073224.2	16828643	16828762	-	LOC129530158	rRNA
NC_073224.2	16830891	16831010	-	LOC129530152	rRNA
NC_073224.2	16833135	16833254	-	LOC129530142	rRNA
NC_073224.2	16835383	16835502	-	LOC129530135	rRNA
NC_073224.2	16837631	16837750	-	LOC129530121	rRNA
NC_073224.2	16839875	16839994	-	LOC129530112	rRNA
NC_073224.2	16842123	16842242	-	LOC129530106	rRNA
NC_073224.2	16844371	16844490	-	LOC129530103	rRNA
NC_073224.2	16846619	16846738	-	LOC129530095	rRNA
NC_073224.2	16848863	16848982	-	LOC129530091	rRNA
NC_073224.2	16851111	16851230	-	LOC129530088	rRNA
NC_073224.2	16853359	16853478	-	LOC129530082	rRNA
NC_073224.2	16855607	16855726	-	LOC129530079	rRNA
NC_073224.2	16857855	16857974	-	LOC129530070	rRNA
NC_073224.2	16860103	16860222	-	LOC129530053	rRNA
NC_073224.2	16862347	16862466	-	LOC129530039	rRNA
NC_073224.2	16864595	16864714	-	LOC129529949	rRNA
NC_073224.2	16866843	16866962	-	LOC129530029	rRNA
NC_073224.2	16869091	16869210	-	LOC129530019	rRNA
NC_073224.2	16871339	16871458	-	LOC129530005	rRNA
NC_073224.2	16873587	16873706	-	LOC129530004	rRNA
NC_073224.2	16875835	16875954	-	LOC129530002	rRNA
NC_073224.2	16878083	16878202	-	LOC129530001	rRNA
NC_073224.2	16880331	16880450	-	LOC129529989	rRNA
NC_073224.2	16882575	16882694	-	LOC129529965	rRNA
NC_073224.2	16884823	16884942	-	LOC129529952	rRNA
NC_073224.2	16887071	16887190	-	LOC129529938	rRNA
NC_073224.2	16889319	16889438	-	LOC134758060	rRNA
NC_073224.2	16891567	16891686	-	LOC129529887	rRNA
NC_073224.2	16893815	16893934	-	LOC129529902	rRNA
NC_073224.2	16896063	16896182	-	LOC129529853	rRNA
NC_073224.2	16898305	16898424	-	LOC129529874	rRNA
NC_073224.2	16900553	16900672	-	LOC129529805	rRNA
NC_073224.2	16902801	16902920	-	LOC129529828	rRNA
NC_073224.2	16905049	16905168	-	LOC129529779	rRNA
NC_073224.2	16907297	16907416	-	LOC129529742	rRNA
NC_073224.2	16909545	16909664	-	LOC134758063	rRNA
NC_073224.2	16911793	16911912	-	LOC129529917	rRNA
NC_073224.2	16914037	16914156	-	LOC129529713	rRNA
NC_073224.2	16916285	16916404	-	LOC129529607	rRNA
NC_073224.2	16918533	16918652	-	LOC129530159	rRNA
NC_073224.2	16920781	16920900	-	LOC129530090	rRNA
NC_073224.2	16923029	16923148	-	LOC129529756	rRNA
NC_073224.2	16925277	16925396	-	LOC134758066	rRNA
NC_073224.2	16927525	16927644	-	LOC129529867	rRNA
NC_073224.2	16929773	16929892	-	LOC129529555	rRNA
NC_073224.2	16970747	16971188	+	LOC109027830	protein_coding
NC_073224.2	17018710	17029942	+	RHOU	protein_coding
NC_073224.2	17230490	17241461	+	LOC134758735	lncRNA
NC_073224.2	17539207	17554997	-	LOC134758736	protein_coding
NC_073224.2	17554687	17589409	+	RAB4A	protein_coding
NC_073224.2	17604955	17627820	-	CCSAP	protein_coding
NC_073224.2	17710968	17713806	-	ACTA1	protein_coding
NC_073224.2	17720979	17787415	-	NUP133	protein_coding
NC_073224.2	17787403	17793044	+	LOC109027836	lncRNA
NC_073224.2	17795358	17837892	-	ABCB10	protein_coding
NC_073224.2	17813702	17813849	-	LOC115932076	snRNA
NC_073224.2	17873934	17906669	-	TAF5L	protein_coding
NC_073224.2	17906534	17940609	+	URB2	protein_coding
NC_073224.2	18169711	18177071	-	LOC109029230	lncRNA
NC_073224.2	18286558	18290994	+	LOC134758320	lncRNA
NC_073224.2	18350964	18351026	-	LOC115932283	snRNA
NC_073224.2	18356204	18571271	+	GALNT2	protein_coding
NC_073224.2	18549046	18561710	-	LOC129532084	lncRNA
NC_073224.2	18610205	18715632	-	PGBD5	protein_coding
NC_073224.2	18686595	18711521	-	LOC129532078	lncRNA
NC_073224.2	18881149	18884080	-	LOC101138888	lncRNA
NC_073224.2	18930348	18982677	+	COG2	protein_coding
NC_073224.2	18989645	19014013	+	LOC115931212	protein_coding
NC_073224.2	19014826	19016640	+	LOC134758742	lncRNA
NC_073224.2	19024561	19035441	-	LOC129523520	protein_coding
NC_073224.2	19035555	19044140	+	LOC129532070	lncRNA
NC_073224.2	19037961	19063694	-	LOC101128796	protein_coding
NC_073224.2	19092636	19123590	+	LOC129534593	protein_coding
NC_073224.2	19123605	19125419	+	LOC134758749	lncRNA
NC_073224.2	19135999	19144211	-	LOC101130728	protein_coding
NC_073224.2	19144404	19167073	-	LOC129532055	protein_coding
NC_073224.2	19144413	19152897	+	LOC109023422	lncRNA
NC_073224.2	19187769	19191624	-	LOC134758748	lncRNA
NC_073224.2	19192406	19222168	+	LOC134757776	protein_coding
NC_073224.2	19222189	19225185	+	LOC134758747	lncRNA
NC_073224.2	19225182	19235592	-	LOC134758744	protein_coding
NC_073224.2	19235753	19243961	-	LOC134756437	protein_coding
NC_073224.2	19244151	19244888	-	LOC134758322	lncRNA
NC_073224.2	19245494	19252667	+	LOC134758752	lncRNA
NC_073224.2	19292859	19300514	-	LOC134758760	lncRNA
NC_073224.2	19303127	19331056	+	LOC134757815	protein_coding
NC_073224.2	19344257	19352444	-	LOC134758754	protein_coding
NC_073224.2	19352580	19361152	+	LOC134758761	lncRNA
NC_073224.2	19354109	19380672	-	LOC134758759	protein_coding
NC_073224.2	19416479	19420207	+	LOC129532026	protein_coding
NC_073224.2	19420795	19431827	-	AGT	protein_coding
NC_073224.2	19465206	19519538	+	CAPN9	protein_coding
NC_073224.2	19514567	19524679	-	LOC129532020	lncRNA
NC_073224.2	19554511	19586756	-	C1H1orf198	protein_coding
NC_073224.2	19586324	19596138	+	LOC109027849	lncRNA
NC_073224.2	19589264	19590773	+	LOC129532014	lncRNA
NC_073224.2	19629272	19702428	-	TTC13	protein_coding
NC_073224.2	19702552	19724043	+	ARV1	protein_coding
NC_073224.2	19742716	19764031	-	FAM89A	protein_coding
NC_073224.2	19745295	19746965	+	LOC101144027	protein_coding
NC_073224.2	19885706	19941483	+	TRIM67	protein_coding
NC_073224.2	19908218	19908909	-	TRIM67-AS1	lncRNA
NC_073224.2	19951337	19968738	-	C1H1orf131	protein_coding
NC_073224.2	19968599	20005365	+	GNPAT	protein_coding
NC_073224.2	20016172	20049392	+	LOC129529140	lncRNA
NC_073224.2	20060198	20065493	-	EXOC8	protein_coding
NC_073224.2	20065349	20098071	+	SPRTN	protein_coding
NC_073224.2	20091338	20151900	-	EGLN1	protein_coding
NC_073224.2	20204859	20205624	-	LOC115930767	protein_coding
NC_073224.2	20259918	20299106	+	TSNAX	protein_coding
NC_073224.2	20359003	20774296	+	DISC1	protein_coding
NC_073224.2	20402994	20403110	+	LOC115932105	snRNA
NC_073224.2	20543310	20580932	-	LOC129529134	lncRNA
NC_073224.2	20851777	20895107	+	LOC129529131	lncRNA
NC_073224.2	21127481	21360889	-	SIPA1L2	protein_coding
NC_073224.2	21360978	21363095	+	LOC134758773	lncRNA
NC_073224.2	21429784	21429889	+	LOC115932242	snRNA
NC_073224.2	21447342	21451505	+	LOC115933577	lncRNA
NC_073224.2	21456346	21472202	-	LOC109029129	lncRNA
NC_073224.2	21535876	21587518	+	MAP10	protein_coding
NC_073224.2	21561110	21561281	-	LOC115932655	snRNA
NC_073224.2	21618830	21678344	-	LOC129529114	lncRNA
NC_073224.2	21678384	21706670	+	NTPCR	protein_coding
NC_073224.2	21711313	22055704	-	PCNX2	protein_coding
NC_073224.2	22056062	22113538	+	MAP3K21	protein_coding
NC_073224.2	22272278	22278586	+	LOC134758324	lncRNA
NC_073224.2	22346666	22408386	+	KCNK1	protein_coding
NC_073224.2	22642613	23056442	+	SLC35F3	protein_coding
NC_073224.2	22889053	22892885	-	LOC129529103	lncRNA
NC_073224.2	23090507	23094206	-	LOC101133825	protein_coding
NC_073224.2	23106640	23107374	-	LOC134758776	lncRNA
NC_073224.2	23107039	23117896	+	LOC101133107	protein_coding
NC_073224.2	23125134	23212941	-	TARBP1	protein_coding
NC_073224.2	23327209	23327337	+	LOC115932302	snoRNA
NC_073224.2	23338207	23344124	-	IRF2BP2	protein_coding
NC_073224.2	23362848	23378454	+	LOC101135242	lncRNA
NC_073224.2	23380281	23394863	+	LOC134758779	lncRNA
NC_073224.2	23410658	23417402	+	LOC134758325	lncRNA
NC_073224.2	23564986	23570005	-	LOC129529072	lncRNA
NC_073224.2	23847556	23867260	-	TOMM20	protein_coding
NC_073224.2	23866013	23866148	-	LOC115932347	snoRNA
NC_073224.2	23869846	23899248	-	RBM34	protein_coding
NC_073224.2	23899299	24064072	-	ARID4B	protein_coding
NC_073224.2	24062375	24077823	+	GGPS1	protein_coding
