fam_id	member
0	DN_NC_073239.2_81088642_18
0	DN_NC_073239.2_81090160_17
0	DN_NC_073239.2_81096669_17
0	DN_NC_073239.2_81096671_18
0	DN_NC_073239.2_81096691_17
0	DN_NC_073239.2_81096863_17
0	DN_NC_073239.2_81096873_17
0	DN_NC_073239.2_81096903_18
0	DN_NC_073239.2_81096975_17
0	DN_NC_073239.2_81102922_16
0	DN_NC_073239.2_81111334_15
0	DN_NC_073239.2_81111346_15
0	DN_NC_073239.2_81111751_13
0	DN_NC_073239.2_81111757_14
0	DN_NC_073239.2_81111791_14
0	DN_NC_073239.2_81111829_13
0	DN_NC_073239.2_81114616_12
0	DN_NC_073239.2_81115456_11
0	DN_NC_073239.2_81116834_10
0	DN_NC_073239.2_81116838_10
0	DN_NC_073239.2_81119932_7
0	DN_NC_073239.2_81120163_8
0	DN_NC_073239.2_81120264_8
0	DN_NC_073239.2_81121053_7
0	DN_NC_073239.2_81124204_5
0	DN_NC_073239.2_81125801_4
1	DN_NC_073227.2_164295436_2
1	DN_NC_073227.2_164298818_22
1	DN_NC_073227.2_164298818_24
1	DN_NC_073227.2_164298830_23
1	DN_NC_073227.2_164298845_16
1	DN_NC_073227.2_164298881_25
1	DN_NC_073227.2_164299130_14
1	DN_NC_073227.2_164299139_24
1	DN_NC_073227.2_164299163_21
1	DN_NC_073227.2_164299164_7
1	DN_NC_073227.2_164299169_19
1	DN_NC_073227.2_164299172_24
1	DN_NC_073227.2_164299191_2
1	DN_NC_073227.2_164299192_17
1	DN_NC_073227.2_164299192_18
1	DN_NC_073227.2_164299200_15
1	DN_NC_073227.2_164299209_24
1	DN_NC_073227.2_164299404_24
1	DN_NC_073227.2_164299432_13
1	DN_NC_073227.2_164303075_23
1	DN_NC_073227.2_164307150_22
1	DN_NC_073227.2_164310092_21
1	DN_NC_073227.2_164310107_20
1	DN_NC_073227.2_164311176_20
1	DN_NC_073227.2_164312004_19
1	DN_NC_073227.2_164313600_18
1	DN_NC_073227.2_164314319_17
1	DN_NC_073227.2_164316198_16
1	DN_NC_073227.2_164320618_15
1	DN_NC_073227.2_164322218_14
1	DN_NC_073227.2_164324347_13
1	DN_NC_073227.2_164324545_12
1	DN_NC_073227.2_164326119_11
1	DN_NC_073227.2_164329256_10
1	DN_NC_073227.2_164329606_9
1	DN_NC_073227.2_164330479_8
1	DN_NC_073227.2_164331216_7
1	DN_NC_073227.2_164331457_5
1	DN_NC_073227.2_164331671_6
1	DN_NC_073227.2_164333127_4
1	DN_NC_073227.2_164333671_3
1	DN_NC_073234.2_47061175_11
1	DN_NC_073234.2_47062440_10
1	DN_NC_073234.2_47062532_7
1	DN_NC_073234.2_47063017_3
1	DN_NC_073234.2_47063022_11
1	DN_NC_073234.2_47063022_9
1	DN_NC_073234.2_47063026_2
1	DN_NC_073234.2_47063026_4
1	DN_NC_073234.2_47063026_5
1	DN_NC_073234.2_47063026_6
1	DN_NC_073234.2_47063026_8
1	DN_NC_073234.2_47063026_9
1	DN_NC_073237.2_31422084_8
1	DN_NC_073237.2_31422089_2
1	DN_NC_073237.2_31422091_6
1	DN_NC_073237.2_31422647_26
1	DN_NC_073237.2_31422648_21
1	DN_NC_073237.2_31422648_28
1	DN_NC_073237.2_31422648_30
1	DN_NC_073237.2_31422648_31
1	DN_NC_073237.2_31422653_16
1	DN_NC_073237.2_31422653_31
1	DN_NC_073237.2_31422733_29
1	DN_NC_073237.2_31422735_10
1	DN_NC_073237.2_31422735_5
1	DN_NC_073237.2_31422737_20
1	DN_NC_073237.2_31422740_25
1	DN_NC_073237.2_31422742_29
1	DN_NC_073237.2_31422746_14
1	DN_NC_073237.2_31422746_19
1	DN_NC_073237.2_31422746_22
1	DN_NC_073237.2_31422746_24
1	DN_NC_073237.2_31422746_29
1	DN_NC_073237.2_31422746_30
1	DN_NC_073237.2_31422746_4
1	DN_NC_073237.2_31422746_9
1	DN_NC_073237.2_31422747_13
1	DN_NC_073237.2_31422747_15
1	DN_NC_073238.2_66682517_7
1	DN_NC_073238.2_66682517_8
1	DN_NC_073238.2_66682527_8
1	DN_NC_073238.2_67020205_6
1	DN_NC_073238.2_67037804_5
1	DN_NC_073238.2_67037928_4
1	DN_NC_073238.2_67037931_6
1	DN_NC_073238.2_67037931_7
1	DN_NC_073238.2_67037933_4
1	DN_NC_073238.2_67037944_7
1	DN_NC_073238.2_67037945_4
1	DN_NC_073238.2_67037945_6
1	DN_NC_073238.2_67037946_6
1	DN_NC_073238.2_67037947_5
1	DN_NC_073238.2_67037953_5
1	DN_NC_073238.2_67037963_6
1	DN_NC_073238.2_67074273_14
1	DN_NC_073238.2_67074549_14
1	DN_NC_073238.2_67074550_13
1	DN_NC_073238.2_67074554_13
2	DN_NC_073236.2_46344710_6
2	DN_NC_073236.2_46344820_7
2	DN_NC_073236.2_46345299_13
2	DN_NC_073236.2_46345374_23
2	DN_NC_073236.2_46345393_6
2	DN_NC_073236.2_46345416_8
2	DN_NC_073236.2_46345417_6
2	DN_NC_073236.2_46345418_6
2	DN_NC_073236.2_46345430_5
2	DN_NC_073236.2_46345430_6
2	DN_NC_073236.2_46345439_12
2	DN_NC_073236.2_46345449_8
2	DN_NC_073236.2_46345452_7
2	DN_NC_073236.2_46345472_14
2	DN_NC_073236.2_46345622_5
2	DN_NC_073236.2_46347840_3
2	DN_NC_073236.2_46368793_3
2	DN_NC_073236.2_46368828_2
2	DN_NC_073236.2_46368833_8
2	DN_NC_073236.2_46369330_18
2	DN_NC_073236.2_46374686_16
2	DN_NC_073236.2_46380840_14
2	DN_NC_073236.2_46381462_13
2	DN_NC_073236.2_46382206_12
2	DN_NC_073236.2_46383294_11
2	DN_NC_073236.2_46383938_10
2	DN_NC_073236.2_46384792_8
2	DN_NC_073236.2_46385994_7
2	DN_NC_073236.2_46388117_6
2	DN_NC_073236.2_46390872_5
2	DN_NC_073236.2_46393585_4
2	DN_NC_073236.2_46395267_3
2	DN_NC_073236.2_46397844_2
2	DN_NC_073236.2_46617110_20
2	DN_NC_073236.2_46617161_13
2	DN_NC_073236.2_46617167_20
2	DN_NC_073236.2_46617170_29
2	DN_NC_073236.2_46617186_29
2	DN_NC_073236.2_46617197_11
2	DN_NC_073236.2_46617197_20
2	DN_NC_073236.2_46617198_7
2	DN_NC_073236.2_46638923_12
2	DN_NC_073236.2_46642885_17
2	DN_NC_073236.2_46642911_8
2	DN_NC_073236.2_46643360_7
2	DN_NC_073236.2_46643712_6
2	DN_NC_073236.2_46653509_10
2	DN_NC_073236.2_46654945_9
2	DN_NC_073236.2_46657578_10
2	DN_NC_073236.2_46659841_9
2	DN_NC_073236.2_46662683_8
2	DN_NC_073236.2_46663062_7
2	DN_NC_073236.2_46665931_6
2	DN_NC_073236.2_46665942_5
2	DN_NC_073236.2_46671464_4
2	DN_NC_073236.2_46672343_3
2	DN_NC_073236.2_46672631_2
2	DN_NC_073236.2_46676942_15
2	DN_NC_073236.2_46676947_15
2	DN_NC_073236.2_46676949_14
2	DN_NC_073236.2_46676959_14
2	DN_NC_073236.2_46676961_16
2	DN_NC_073236.2_46676983_14
2	DN_NC_073236.2_46676984_15
2	DN_NC_073236.2_46676984_18
2	DN_NC_073236.2_47672269_20
2	DN_NC_073236.2_47672319_28
2	DN_NC_073236.2_47672389_29
2	DN_NC_073236.2_47672397_27
2	DN_NC_073236.2_47685851_16
2	DN_NC_073236.2_47698372_20
2	DN_NC_073236.2_47698491_12
2	DN_NC_073236.2_47702901_16
2	DN_NC_073236.2_47712811_9
2	DN_NC_073236.2_47712938_10
2	DN_NC_073236.2_47718407_8
2	DN_NC_073236.2_47719568_6
2	DN_NC_073236.2_47732210_12
2	DN_NC_073236.2_47732231_13
2	DN_NC_073236.2_47732231_7
2	DN_NC_073236.2_47732241_11
2	DN_NC_073236.2_47732241_13
2	DN_NC_073236.2_47732242_13
2	DN_NC_073236.2_47732254_13
2	DN_NC_073236.2_47732272_13
2	DN_NC_073236.2_49989276_21
2	DN_NC_073236.2_49989276_4
2	DN_NC_073236.2_49989276_7
2	DN_NC_073236.2_49989277_20
2	DN_NC_073236.2_49989277_21
2	DN_NC_073236.2_49995477_20
2	DN_NC_073236.2_51160955_23
2	DN_NC_073236.2_51192546_11
2	DN_NC_073236.2_51194464_8
2	DN_NC_073236.2_51202468_4
2	DN_NC_073236.2_51437835_4
2	DN_NC_073236.2_52783029_23
2	DN_NC_073236.2_52824428_4
4	DN_NC_073240.2_21429854_18
4	DN_NC_073240.2_21430216_23
4	DN_NC_073240.2_21430360_23
4	DN_NC_073240.2_21430387_24
4	DN_NC_073240.2_21430393_23
4	DN_NC_073240.2_21430395_22
4	DN_NC_073240.2_21430413_13
4	DN_NC_073240.2_21430424_24
4	DN_NC_073240.2_21430699_23
4	DN_NC_073240.2_21442331_17
4	DN_NC_073240.2_23337808_11
4	DN_NC_073240.2_23337808_12
4	DN_NC_073240.2_23337815_11
4	DN_NC_073240.2_23337817_10
4	DN_NC_073240.2_23337817_8
4	DN_NC_073240.2_23992777_24
4	DN_NC_073240.2_24001428_22
4	DN_NC_073240.2_24001428_23
4	DN_NC_073240.2_24001428_24
4	DN_NC_073240.2_24008961_23
4	DN_NC_073240.2_24008967_23
4	DN_NC_073240.2_24008967_24
4	DN_NC_073240.2_24008970_21
4	DN_NC_073240.2_24008970_22
4	DN_NC_073240.2_24008970_23
4	DN_NC_073240.2_24008970_24
4	DN_NC_073240.2_24008971_23
4	DN_NC_073240.2_24008971_24
4	DN_NC_073240.2_24008975_23
4	DN_NC_073240.2_24008977_14
4	DN_NC_073240.2_24008977_17
4	DN_NC_073240.2_24008977_18
4	DN_NC_073240.2_24008977_21
4	DN_NC_073240.2_24008977_22
4	DN_NC_073240.2_24008977_23
4	DN_NC_073240.2_24010079_22
4	DN_NC_073240.2_24014341_18
4	DN_NC_073240.2_24015857_18
4	DN_NC_073240.2_24027886_13
4	DN_NC_073240.2_29369419_17
4	DN_NC_073240.2_29369420_10
4	DN_NC_073240.2_29369420_11
4	DN_NC_073240.2_29369420_13
4	DN_NC_073240.2_29369420_14
4	DN_NC_073240.2_29369420_15
4	DN_NC_073240.2_29369420_16
4	DN_NC_073240.2_29369420_19
4	DN_NC_073240.2_29369420_20
4	DN_NC_073240.2_29369420_22
4	DN_NC_073240.2_29369420_23
4	DN_NC_073240.2_29369420_25
4	DN_NC_073240.2_29369420_28
4	DN_NC_073240.2_29369420_29
4	DN_NC_073240.2_29369420_33
4	DN_NC_073240.2_29369420_36
4	DN_NC_073240.2_29369420_9
4	DN_NC_073240.2_29369421_30
4	DN_NC_073240.2_29369422_18
4	DN_NC_073240.2_29369422_21
4	DN_NC_073240.2_29369422_31
4	DN_NC_073240.2_32810250_15
4	DN_NC_073240.2_32810250_7
4	DN_NC_073240.2_32810256_14
4	DN_NC_073240.2_32810256_15
4	DN_NC_073240.2_32815885_13
4	DN_NC_073240.2_32815885_14
4	DN_NC_073240.2_32815916_14
4	DN_NC_073240.2_32815972_14
4	DN_NC_073240.2_32815972_18
4	DN_NC_073240.2_32815979_19
4	DN_NC_073240.2_32840515_4
4	DN_NC_073240.2_32840809_3
4	DN_NC_073240.2_32840809_6
4	DN_NC_073240.2_32840809_9
4	DN_NC_073240.2_32840815_4
4	DN_NC_073240.2_32841224_4
4	DN_NC_073240.2_32841237_8
4	DN_NC_073240.2_32845361_2
6	DN_NC_073231.2_22116357_25
6	DN_NC_073231.2_22116447_43
6	DN_NC_073231.2_22116479_24
6	DN_NC_073231.2_22116483_41
6	DN_NC_073231.2_22116488_16
6	DN_NC_073231.2_22116492_41
6	DN_NC_073231.2_22116513_23
6	DN_NC_073231.2_22116523_40
6	DN_NC_073231.2_22116532_25
6	DN_NC_073231.2_22116532_42
6	DN_NC_073231.2_22116536_40
6	DN_NC_073231.2_22116540_39
6	DN_NC_073231.2_22116559_41
6	DN_NC_073231.2_22116563_40
6	DN_NC_073231.2_22116572_38
6	DN_NC_073231.2_22116572_39
6	DN_NC_073231.2_22116572_41
6	DN_NC_073231.2_22116572_42
6	DN_NC_073231.2_22116579_42
6	DN_NC_073231.2_22116605_40
6	DN_NC_073231.2_22116613_41
6	DN_NC_073231.2_22116620_24
6	DN_NC_073231.2_22116620_41
6	DN_NC_073231.2_22116630_39
6	DN_NC_073231.2_22116651_39
6	DN_NC_073231.2_22116655_41
6	DN_NC_073231.2_22116670_40
6	DN_NC_073231.2_22116717_23
6	DN_NC_073231.2_22116748_40
6	DN_NC_073231.2_22116750_15
6	DN_NC_073231.2_22116750_17
6	DN_NC_073231.2_22116750_18
6	DN_NC_073231.2_22116750_43
6	DN_NC_073231.2_22116752_41
6	DN_NC_073231.2_22116754_15
6	DN_NC_073231.2_22116754_16
6	DN_NC_073231.2_22116754_19
6	DN_NC_073231.2_22116754_24
6	DN_NC_073231.2_22116754_40
6	DN_NC_073231.2_22116754_41
6	DN_NC_073231.2_22116759_17
6	DN_NC_073231.2_22141074_32
6	DN_NC_073231.2_22146869_31
6	DN_NC_073231.2_22151112_28
6	DN_NC_073231.2_22151154_27
6	DN_NC_073231.2_22151170_27
6	DN_NC_073231.2_22151190_29
6	DN_NC_073231.2_22151393_28
6	DN_NC_073231.2_22151397_14
6	DN_NC_073231.2_22151400_26
6	DN_NC_073231.2_22151428_27
6	DN_NC_073231.2_22153876_27
6	DN_NC_073231.2_22153886_25
6	DN_NC_073231.2_22153898_25
6	DN_NC_073231.2_22154191_25
6	DN_NC_073231.2_22155579_24
6	DN_NC_073231.2_22155579_25
6	DN_NC_073231.2_22155607_23
6	DN_NC_073231.2_22156646_22
6	DN_NC_073231.2_22156646_23
6	DN_NC_073231.2_22158116_21
6	DN_NC_073231.2_22158116_22
6	DN_NC_073231.2_22158123_22
6	DN_NC_073231.2_22159546_20
6	DN_NC_073231.2_22159549_21
6	DN_NC_073231.2_22159876_20
6	DN_NC_073231.2_22159939_19
6	DN_NC_073231.2_22160527_18
6	DN_NC_073231.2_22160531_20
6	DN_NC_073231.2_22163131_19
6	DN_NC_073231.2_22163139_18
6	DN_NC_073231.2_22163169_17
6	DN_NC_073231.2_22165889_17
6	DN_NC_073231.2_22165893_16
8	DN_NC_086017.1_160132356_7
8	DN_NC_086017.1_160132421_8
8	DN_NC_086017.1_160132432_7
8	DN_NC_086017.1_160132490_6
8	DN_NC_086017.1_160133316_6
8	DN_NC_086017.1_160137380_5
8	DN_NC_086017.1_160137823_4
8	DN_NC_086017.1_160150384_3
8	DN_NC_086017.1_160165039_2
8	DN_NC_086017.1_160170508_26
8	DN_NC_086017.1_160170982_25
8	DN_NC_086017.1_160170983_11
8	DN_NC_086017.1_160170983_18
8	DN_NC_086017.1_160170984_16
8	DN_NC_086017.1_160170984_18
8	DN_NC_086017.1_160170984_19
8	DN_NC_086017.1_160170984_23
8	DN_NC_086017.1_160170984_25
8	DN_NC_086017.1_160170984_7
8	DN_NC_086017.1_160170986_26
8	DN_NC_086017.1_160170989_26
8	DN_NC_086017.1_160170991_10
8	DN_NC_086017.1_160170991_13
8	DN_NC_086017.1_160170991_16
8	DN_NC_086017.1_160170991_19
8	DN_NC_086017.1_160170991_24
8	DN_NC_086017.1_160170991_25
8	DN_NC_086017.1_160170991_26
8	DN_NC_086017.1_160170991_6
8	DN_NC_086017.1_160170991_8
8	DN_NC_086017.1_160170992_17
8	DN_NC_086017.1_160170992_26
8	DN_NC_086017.1_160170992_9
8	DN_NC_086017.1_160170993_19
8	DN_NC_086017.1_160170999_14
8	DN_NC_086017.1_160170999_25
8	DN_NC_086017.1_160171042_12
8	DN_NC_086017.1_160171042_16
8	DN_NC_086017.1_160171042_20
8	DN_NC_086017.1_160171042_24
8	DN_NC_086017.1_160171042_25
8	DN_NC_086017.1_160171042_9
8	DN_NC_086017.1_160171045_17
8	DN_NC_086017.1_160171045_21
8	DN_NC_086017.1_160171046_15
8	DN_NC_086017.1_160171048_15
8	DN_NC_086017.1_160171048_20
8	DN_NC_086017.1_160171049_17
8	DN_NC_086017.1_160171049_18
8	DN_NC_086017.1_160171049_23
8	DN_NC_086017.1_160171051_22
8	DN_NC_086017.1_160171051_23
8	DN_NC_086017.1_160171051_25
8	DN_NC_086017.1_160171051_26
8	DN_NC_086017.1_160171052_10
8	DN_NC_086017.1_160171052_14
8	DN_NC_086017.1_160171052_19
8	DN_NC_086017.1_160171052_22
8	DN_NC_086017.1_160171052_24
8	DN_NC_086017.1_160171052_25
8	DN_NC_086017.1_160171052_9
8	DN_NC_086017.1_160180585_22
8	DN_NC_086017.1_160187146_18
8	DN_NC_086017.1_160200354_13
8	DN_NC_086017.1_160204029_10
8	DN_NC_086017.1_160207137_7
8	DN_NC_086017.1_160207137_8
8	DN_NC_086017.1_160214870_4
9	DN_NC_073230.2_56036026_15
9	DN_NC_073231.2_106092895_3
9	DN_NC_073231.2_106092932_6
9	DN_NC_073231.2_106092932_7
9	DN_NC_073231.2_106092982_10
9	DN_NC_073231.2_106092984_2
9	DN_NC_073231.2_106092984_9
9	DN_NC_073231.2_106092987_10
9	DN_NC_073231.2_106092987_5
9	DN_NC_073231.2_106092987_9
9	DN_NC_073231.2_106092988_10
9	DN_NC_073231.2_106092988_11
9	DN_NC_073231.2_106092988_4
9	DN_NC_073231.2_106092989_10
9	DN_NC_073231.2_106092995_11
9	DN_NC_073231.2_106092995_8
9	DN_NC_073231.2_106092995_9
9	DN_NC_073231.2_106107113_3
9	DN_NC_073233.2_119088050_4
9	DN_NC_073233.2_119088054_4
9	DN_NC_073236.2_112799498_6
9	DN_NC_073238.2_125352441_10
9	DN_NC_073238.2_125352759_7
9	DN_NC_073238.2_125352775_8
9	DN_NC_073238.2_125352792_9
9	DN_NC_073238.2_125352795_8
9	DN_NC_073238.2_125352801_6
9	DN_NC_073238.2_125352805_9
9	DN_NC_073238.2_125352815_9
9	DN_NC_073238.2_125352819_9
9	DN_NC_073238.2_125352827_11
9	DN_NC_073238.2_125352830_10
9	DN_NC_073238.2_125352844_5
9	DN_NC_073238.2_125352847_8
9	DN_NC_073238.2_125352847_9
9	DN_NC_073238.2_125352848_10
9	DN_NC_073238.2_125352849_8
9	DN_NC_073238.2_125352849_9
9	DN_NC_073238.2_125352878_10
9	DN_NC_073238.2_125352934_11
9	DN_NC_073238.2_125359504_9
9	DN_NC_073238.2_125361530_8
9	DN_NC_073238.2_125362485_7
9	DN_NC_073238.2_125364734_6
9	DN_NC_073238.2_125366857_3
9	DN_NC_073238.2_125367912_4
9	DN_NC_073238.2_125368367_4
9	DN_NC_073238.2_125373698_2
9	DN_NC_086017.1_51146875_33
9	DN_NC_086017.1_51146879_38
9	DN_NC_086017.1_51146882_21
9	DN_NC_086017.1_51146882_37
9	DN_NC_086017.1_51146886_34
9	DN_NC_086017.1_51146886_35
9	DN_NC_086017.1_51146886_36
9	DN_NC_086017.1_51146886_37
9	DN_NC_086017.1_51146886_38
9	DN_NC_086017.1_51147045_36
9	DN_NC_086017.1_51147081_32
9	DN_NC_086017.1_51147081_36
9	DN_NC_086017.1_51147081_37
9	DN_NC_086017.1_51354761_34
9	DN_NC_086017.1_51685345_21
9	DN_NC_086017.1_51733110_18
10	DN_NC_073227.2_139561249_10
10	DN_NC_073227.2_139561250_11
10	DN_NC_073227.2_139561250_8
10	DN_NC_073227.2_139561252_10
10	DN_NC_073227.2_139561329_11
10	DN_NC_073227.2_139561331_9
10	DN_NC_073227.2_139601163_21
10	DN_NC_073227.2_139601164_11
10	DN_NC_073227.2_139601165_10
10	DN_NC_073227.2_139601165_21
10	DN_NC_073227.2_139601167_6
10	DN_NC_073227.2_139601168_2
10	DN_NC_073227.2_139601168_20
10	DN_NC_073227.2_139601168_21
10	DN_NC_073227.2_139601171_5
10	DN_NC_073227.2_139601171_8
10	DN_NC_073227.2_139607580_20
10	DN_NC_073227.2_148253939_6
10	DN_NC_073227.2_148254296_7
10	DN_NC_073227.2_148254335_8
10	DN_NC_073227.2_148254336_9
10	DN_NC_073227.2_148254337_5
10	DN_NC_073227.2_148254337_7
10	DN_NC_073227.2_166164041_5
10	DN_NC_073230.2_43228605_13
10	DN_NC_073230.2_43228615_13
10	DN_NC_073230.2_43228929_13
10	DN_NC_073230.2_43229010_13
10	DN_NC_073230.2_43229293_12
10	DN_NC_073230.2_43229293_13
10	DN_NC_073230.2_43229294_13
10	DN_NC_073230.2_43229294_5
10	DN_NC_073230.2_43229337_12
10	DN_NC_073230.2_43229337_6
10	DN_NC_073230.2_43229353_10
10	DN_NC_073230.2_43229357_13
10	DN_NC_073230.2_43229358_13
10	DN_NC_073230.2_43229407_7
10	DN_NC_073230.2_43229443_14
10	DN_NC_073230.2_43229480_14
10	DN_NC_073230.2_43229511_14
10	DN_NC_073230.2_43229568_13
10	DN_NC_073230.2_43230220_13
10	DN_NC_073230.2_43259832_13
10	DN_NC_073230.2_43261186_12
10	DN_NC_073230.2_43275157_12
10	DN_NC_073230.2_43291917_11
10	DN_NC_073230.2_43301041_10
10	DN_NC_073230.2_43302026_9
10	DN_NC_073230.2_43307841_8
10	DN_NC_073230.2_43310879_7
10	DN_NC_073230.2_43312320_6
10	DN_NC_073230.2_43314232_5
10	DN_NC_073230.2_43319078_4
10	DN_NC_073230.2_43326630_3
10	DN_NC_073230.2_53547116_11
10	DN_NC_073230.2_53547698_10
10	DN_NC_073230.2_53547698_12
10	DN_NC_073230.2_53547699_11
10	DN_NC_073230.2_53547700_12
10	DN_NC_073233.2_55845432_8
11	DN_NC_073228.2_144258571_25
11	DN_NC_073228.2_144258677_11
11	DN_NC_073228.2_144259068_24
11	DN_NC_073228.2_144259073_25
11	DN_NC_073228.2_144259199_26
11	DN_NC_073228.2_144259209_22
11	DN_NC_073228.2_144259209_23
11	DN_NC_073228.2_144259209_26
11	DN_NC_073228.2_144259210_25
11	DN_NC_073228.2_144259214_26
11	DN_NC_073228.2_144259222_15
11	DN_NC_073228.2_144259222_24
11	DN_NC_073228.2_144259222_25
11	DN_NC_073228.2_144259224_10
11	DN_NC_073228.2_144259232_16
11	DN_NC_073228.2_144259232_23
11	DN_NC_073228.2_144259232_25
11	DN_NC_073228.2_144259234_27
11	DN_NC_073228.2_144259237_11
11	DN_NC_073228.2_144259237_22
11	DN_NC_073228.2_144259237_26
11	DN_NC_073228.2_144259241_12
11	DN_NC_073228.2_144259241_25
11	DN_NC_073228.2_144259243_25
11	DN_NC_073228.2_144259244_25
11	DN_NC_073228.2_144259252_21
11	DN_NC_073228.2_144289952_24
11	DN_NC_073228.2_144299618_20
11	DN_NC_073228.2_144299682_21
11	DN_NC_073228.2_144310784_19
11	DN_NC_073228.2_144310785_18
11	DN_NC_073228.2_144310825_17
11	DN_NC_073228.2_144311298_17
11	DN_NC_073228.2_144316217_17
11	DN_NC_073228.2_144337234_14
11	DN_NC_073228.2_144338742_12
11	DN_NC_073228.2_144348698_11
11	DN_NC_073228.2_144361740_14
11	DN_NC_073228.2_144375672_10
11	DN_NC_073228.2_144375722_10
11	DN_NC_073228.2_144377742_9
11	DN_NC_073228.2_144377743_9
11	DN_NC_073228.2_144378550_8
11	DN_NC_073228.2_144379496_7
11	DN_NC_073228.2_144379817_8
11	DN_NC_073228.2_144379865_6
11	DN_NC_073228.2_144379959_8
11	DN_NC_073228.2_144380025_6
11	DN_NC_073228.2_144380196_6
11	DN_NC_073228.2_144399302_3
11	DN_NC_073228.2_144400029_5
11	DN_NC_073228.2_144401724_4
11	DN_NC_073228.2_144401729_15
11	DN_NC_073228.2_144401741_15
11	DN_NC_073228.2_144401741_16
11	DN_NC_073228.2_144401837_3
11	DN_NC_073228.2_144402143_15
