fam_id	member
0	DN_NC_073239.2_81088632_19
0	DN_NC_073239.2_81088642_18
0	DN_NC_073239.2_81090160_17
0	DN_NC_073239.2_81096669_17
0	DN_NC_073239.2_81096671_18
0	DN_NC_073239.2_81096863_17
0	DN_NC_073239.2_81096873_17
0	DN_NC_073239.2_81096903_18
0	DN_NC_073239.2_81096975_17
0	DN_NC_073239.2_81102922_16
0	DN_NC_073239.2_81111334_15
0	DN_NC_073239.2_81111346_15
0	DN_NC_073239.2_81111791_14
0	DN_NC_073239.2_81111829_13
0	DN_NC_073239.2_81114616_12
0	DN_NC_073239.2_81115456_11
0	DN_NC_073239.2_81116834_10
0	DN_NC_073239.2_81116838_10
0	DN_NC_073239.2_81120163_8
0	DN_NC_073239.2_81121053_7
0	DN_NC_073239.2_81124204_5
0	DN_NC_073239.2_81125801_4
1	DN_NC_073224.2_115073393_19
1	DN_NC_073224.2_115073576_20
1	DN_NC_073224.2_115151523_20
1	DN_NC_073224.2_115151568_19
1	DN_NC_073224.2_115151573_19
1	DN_NC_073224.2_115151589_18
1	DN_NC_073224.2_115151600_21
1	DN_NC_073224.2_115151605_20
1	DN_NC_073224.2_116807774_19
1	DN_NC_073224.2_116807774_25
1	DN_NC_073224.2_116810756_24
1	DN_NC_073224.2_116840484_7
1	DN_NC_073224.2_117489966_20
1	DN_NC_073224.2_117491322_21
1	DN_NC_073224.2_117494263_19
1	DN_NC_073224.2_117494263_25
1	DN_NC_073224.2_117498995_16
1	DN_NC_073224.2_117503184_13
1	DN_NC_073224.2_117516941_14
1	DN_NC_073224.2_117517745_13
1	DN_NC_073224.2_117521746_8
1	DN_NC_073224.2_117522462_7
1	DN_NC_073224.2_117523344_6
1	DN_NC_073224.2_117523592_3
1	DN_NC_073224.2_117523990_5
1	DN_NC_073224.2_124234032_12
1	DN_NC_073224.2_124254598_20
1	DN_NC_073224.2_124267028_3
1	DN_NC_073224.2_124270399_8
1	DN_NC_073224.2_124272247_16
1	DN_NC_073224.2_125048347_14
1	DN_NC_073224.2_125048349_7
1	DN_NC_073224.2_125048354_15
1	DN_NC_073224.2_125048451_9
1	DN_NC_073224.2_125048457_9
1	DN_NC_073224.2_125048458_11
1	DN_NC_073224.2_125048458_13
1	DN_NC_073224.2_125048458_18
1	DN_NC_073224.2_125048458_20
1	DN_NC_073224.2_125048458_3
1	DN_NC_073224.2_125048458_5
1	DN_NC_073224.2_125055626_35
1	DN_NC_073224.2_125591784_3
1	DN_NC_073224.2_125591784_7
1	DN_NC_073224.2_125594338_20
1	DN_NC_073224.2_125594338_21
1	DN_NC_073224.2_125594338_22
1	DN_NC_073224.2_125594338_23
1	DN_NC_073224.2_125594338_24
1	DN_NC_073224.2_125594338_29
1	DN_NC_073224.2_129364055_29
1	DN_NC_073224.2_129367148_28
1	DN_NC_073224.2_129406049_21
1	DN_NC_073224.2_129410530_19
1	DN_NC_073224.2_129418667_14
1	DN_NC_073224.2_129424326_13
1	DN_NC_073224.2_129425234_12
1	DN_NC_073224.2_129428334_8
1	DN_NC_073224.2_129429039_7
1	DN_NC_073224.2_129431112_3
1	DN_NC_073224.2_129433049_2
1	DN_NC_073224.2_129970070_21
1	DN_NC_073224.2_130222432_11
1	DN_NC_073224.2_130222432_30
1	DN_NC_073224.2_130222432_7
1	DN_NC_073224.2_130224824_25
1	DN_NC_073224.2_130224868_26
1	DN_NC_073224.2_130224868_27
1	DN_NC_073224.2_130224868_28
1	DN_NC_073224.2_130335549_26
1	DN_NC_073224.2_130335667_24
1	DN_NC_073224.2_130335698_25
1	DN_NC_073224.2_130335840_22
1	DN_NC_073224.2_130335846_25
1	DN_NC_073224.2_130335847_26
1	DN_NC_073224.2_130335848_23
1	DN_NC_073224.2_130335849_23
1	DN_NC_073224.2_130335853_21
1	DN_NC_073224.2_130335853_24
1	DN_NC_073224.2_130335863_22
1	DN_NC_073224.2_130335863_24
1	DN_NC_073224.2_130335865_22
1	DN_NC_073224.2_130348702_21
1	DN_NC_073224.2_130348803_20
1	DN_NC_073224.2_130349700_21
2	DN_NC_073237.2_124938487_56
2	DN_NC_073237.2_124938508_55
2	DN_NC_073237.2_124938509_56
2	DN_NC_073237.2_124938613_57
2	DN_NC_073237.2_124938630_29
2	DN_NC_073237.2_124938631_30
2	DN_NC_073237.2_124952724_54
2	DN_NC_073237.2_124952802_55
2	DN_NC_073237.2_124954779_53
2	DN_NC_073237.2_124954813_54
2	DN_NC_073237.2_124960696_52
2	DN_NC_073237.2_124961181_52
2	DN_NC_073237.2_124961209_51
2	DN_NC_073237.2_124962832_50
2	DN_NC_073237.2_124963138_49
2	DN_NC_073237.2_124963138_50
2	DN_NC_073237.2_124963377_49
2	DN_NC_073237.2_124963388_48
2	DN_NC_073237.2_124963430_49
2	DN_NC_073237.2_124964119_47
2	DN_NC_073237.2_124964119_48
2	DN_NC_073237.2_124965649_46
2	DN_NC_073237.2_124965649_47
2	DN_NC_073237.2_124966903_45
2	DN_NC_073237.2_124966950_46
2	DN_NC_073237.2_124967742_45
2	DN_NC_073237.2_124967744_44
2	DN_NC_073237.2_124968440_43
2	DN_NC_073237.2_124968442_44
2	DN_NC_073237.2_124968655_42
2	DN_NC_073237.2_124969038_42
2	DN_NC_073237.2_124969747_40
2	DN_NC_073237.2_124969753_41
2	DN_NC_073237.2_124970239_39
2	DN_NC_073237.2_124970239_40
2	DN_NC_073237.2_124970680_38
2	DN_NC_073237.2_124970680_39
2	DN_NC_073237.2_124971720_38
2	DN_NC_073237.2_124974753_35
2	DN_NC_073237.2_124974753_36
2	DN_NC_073237.2_124977432_34
2	DN_NC_073237.2_124977432_35
2	DN_NC_073237.2_124977442_35
2	DN_NC_073237.2_124978562_33
2	DN_NC_073237.2_124978934_34
2	DN_NC_073237.2_124980143_34
2	DN_NC_073237.2_124984072_32
2	DN_NC_073237.2_124984347_33
2	DN_NC_073237.2_124984906_31
2	DN_NC_073237.2_124984906_32
2	DN_NC_073237.2_124986021_31
2	DN_NC_073237.2_124990228_28
2	DN_NC_073237.2_124990228_29
2	DN_NC_073237.2_124990923_28
2	DN_NC_073237.2_124991185_26
2	DN_NC_073237.2_124991186_27
2	DN_NC_073237.2_124993497_25
2	DN_NC_073237.2_124993498_26
2	DN_NC_073237.2_124993755_25
2	DN_NC_073237.2_124994027_24
2	DN_NC_073237.2_124994028_23
2	DN_NC_073237.2_124994764_22
2	DN_NC_073237.2_124994764_23
2	DN_NC_073237.2_124995012_21
2	DN_NC_073237.2_124995021_22
2	DN_NC_073237.2_124997602_20
2	DN_NC_073237.2_124997997_19
2	DN_NC_073237.2_124999264_18
2	DN_NC_073237.2_125003863_15
2	DN_NC_073237.2_125017444_5
3	DN_NC_073238.2_8052083_6
3	DN_NC_073238.2_8052123_5
3	DN_NC_073238.2_8052123_6
3	DN_NC_073238.2_8052138_7
3	DN_NC_073238.2_8052144_5
3	DN_NC_073238.2_8052158_5
3	DN_NC_073240.2_4575875_4
3	DN_NC_073240.2_4575956_5
3	DN_NC_073241.2_195924_6
3	DN_NC_073244.2_11377955_20
3	DN_NC_073244.2_11377962_21
3	DN_NC_073244.2_11377966_21
3	DN_NC_073244.2_11377966_7
3	DN_NC_073244.2_11377967_14
3	DN_NC_073244.2_11377968_6
3	DN_NC_073244.2_11377969_15
3	DN_NC_073244.2_11377969_18
3	DN_NC_073244.2_11377969_6
3	DN_NC_073244.2_11377970_12
3	DN_NC_073244.2_11377970_18
3	DN_NC_073244.2_11377970_20
3	DN_NC_073244.2_11377971_13
3	DN_NC_073244.2_11377973_12
3	DN_NC_073244.2_11377973_14
3	DN_NC_073244.2_11377973_19
3	DN_NC_073244.2_11377973_20
3	DN_NC_073244.2_11377973_5
3	DN_NC_073244.2_11377973_7
3	DN_NC_073244.2_11377974_22
3	DN_NC_073244.2_11391186_11
3	DN_NC_073244.2_11391186_12
3	DN_NC_073244.2_11391186_9
3	DN_NC_073244.2_11395593_10
3	DN_NC_073244.2_11395593_11
3	DN_NC_073244.2_11395593_8
3	DN_NC_073244.2_11401845_6
3	DN_NC_073244.2_11413820_21
3	DN_NC_073244.2_11413821_21
3	DN_NC_073244.2_11413840_21
3	DN_NC_073244.2_11413845_20
3	DN_NC_073244.2_11413883_20
3	DN_NC_073244.2_11413951_21
3	DN_NC_073244.2_11414011_21
3	DN_NC_073244.2_11414065_20
3	DN_NC_073244.2_11414066_12
3	DN_NC_073244.2_11414066_19
3	DN_NC_073244.2_11414066_20
3	DN_NC_073244.2_11414066_21
3	DN_NC_073244.2_11414067_20
3	DN_NC_073244.2_11414067_21
3	DN_NC_073244.2_11414068_20
3	DN_NC_073244.2_11414072_21
3	DN_NC_073244.2_11414079_21
3	DN_NC_073244.2_11417381_20
3	DN_NC_073244.2_11417382_20
3	DN_NC_073244.2_11417384_20
3	DN_NC_073244.2_11432552_19
3	DN_NC_073244.2_11432696_18
3	DN_NC_073244.2_11432703_18
3	DN_NC_073244.2_11432740_18
3	DN_NC_073244.2_11436289_17
3	DN_NC_073244.2_11439097_14
3	DN_NC_073244.2_11439097_15
3	DN_NC_073244.2_11439690_15
3	DN_NC_073244.2_11439780_15
3	DN_NC_073244.2_11439938_15
3	DN_NC_073244.2_11444082_12
3	DN_NC_073244.2_11445045_10
3	DN_NC_073244.2_11452153_7
3	DN_NC_073244.2_11452285_7
4	DN_NC_073236.2_85138589_13
4	DN_NC_073236.2_85138589_16
4	DN_NC_073236.2_85138589_19
4	DN_NC_073236.2_85138589_28
4	DN_NC_073236.2_85139103_21
4	DN_NC_073236.2_85139103_23
4	DN_NC_073236.2_85139109_35
4	DN_NC_073236.2_85139109_4
4	DN_NC_073236.2_85139109_6
4	DN_NC_073236.2_85139110_10
4	DN_NC_073236.2_85139110_17
4	DN_NC_073236.2_85139110_22
4	DN_NC_073236.2_85139110_24
4	DN_NC_073236.2_85139110_3
4	DN_NC_073236.2_85139110_36
4	DN_NC_073236.2_85139110_5
4	DN_NC_073236.2_85139110_7
4	DN_NC_073236.2_85139112_12
4	DN_NC_073236.2_85139112_18
4	DN_NC_073236.2_85139112_20
4	DN_NC_073236.2_85139112_25
4	DN_NC_073236.2_85139112_26
4	DN_NC_073236.2_85139112_27
4	DN_NC_073236.2_85139112_30
4	DN_NC_073236.2_85139112_32
4	DN_NC_073236.2_85139112_33
4	DN_NC_073236.2_85139112_34
4	DN_NC_073236.2_85139112_36
4	DN_NC_073236.2_85139112_8
4	DN_NC_073236.2_85139113_2
4	DN_NC_073236.2_85139113_36
4	DN_NC_073236.2_85142741_14
4	DN_NC_073236.2_85142741_18
4	DN_NC_073236.2_85142741_19
4	DN_NC_073236.2_85142741_21
4	DN_NC_073236.2_85142741_31
4	DN_NC_073236.2_85146443_6
4	DN_NC_073236.2_85146443_7
4	DN_NC_073236.2_85146493_20
4	DN_NC_073236.2_85146497_12
4	DN_NC_073236.2_85146497_2
4	DN_NC_073236.2_85146498_11
4	DN_NC_073236.2_85146498_13
4	DN_NC_073236.2_85146498_14
4	DN_NC_073236.2_85146498_15
4	DN_NC_073236.2_85146498_16
4	DN_NC_073236.2_85146498_18
4	DN_NC_073236.2_85146498_19
4	DN_NC_073236.2_85146498_21
4	DN_NC_073236.2_85146498_22
4	DN_NC_073236.2_85146498_24
4	DN_NC_073236.2_85146498_29
4	DN_NC_073236.2_85146498_31
4	DN_NC_073236.2_85146498_32
4	DN_NC_073236.2_85146498_4
4	DN_NC_073236.2_85146498_9
4	DN_NC_073236.2_85152376_12
4	DN_NC_073236.2_85152376_14
4	DN_NC_073236.2_85152390_13
4	DN_NC_073236.2_85152853_15
4	DN_NC_073236.2_85152853_16
4	DN_NC_073236.2_85152853_17
4	DN_NC_073236.2_85152853_18
4	DN_NC_073236.2_85152853_19
4	DN_NC_073236.2_85152853_20
4	DN_NC_073236.2_85152853_21
4	DN_NC_073236.2_85152853_28
4	DN_NC_073236.2_85152853_29
4	DN_NC_073236.2_85152853_9
5	DN_NC_073229.2_100001585_7
5	DN_NC_073229.2_100001585_8
5	DN_NC_073229.2_100001664_10
5	DN_NC_073229.2_100002756_6
5	DN_NC_073229.2_100002756_7
5	DN_NC_073229.2_100002794_9
5	DN_NC_073229.2_100004066_5
5	DN_NC_073229.2_100004145_6
5	DN_NC_073229.2_100007410_6
5	DN_NC_073229.2_100017308_4
5	DN_NC_073229.2_100019123_5
5	DN_NC_073229.2_100020009_4
5	DN_NC_073229.2_99861872_26
5	DN_NC_073229.2_99861872_27
5	DN_NC_073229.2_99861874_27
5	DN_NC_073229.2_99861892_25
5	DN_NC_073229.2_99861900_32
5	DN_NC_073229.2_99861900_9
5	DN_NC_073229.2_99861909_18
5	DN_NC_073229.2_99861909_26
5	DN_NC_073229.2_99861909_33
5	DN_NC_073229.2_99861917_23
5	DN_NC_073229.2_99861917_26
5	DN_NC_073229.2_99861917_31
5	DN_NC_073229.2_99861918_22
5	DN_NC_073229.2_99861918_26
5	DN_NC_073229.2_99861918_27
5	DN_NC_073229.2_99861920_27
5	DN_NC_073229.2_99861927_25
5	DN_NC_073229.2_99861931_15
5	DN_NC_073229.2_99861931_27
5	DN_NC_073229.2_99861931_34
5	DN_NC_073229.2_99861937_19
5	DN_NC_073229.2_99861937_25
5	DN_NC_073229.2_99861937_33
5	DN_NC_073229.2_99861937_34
5	DN_NC_073229.2_99861938_25
5	DN_NC_073229.2_99861940_25
5	DN_NC_073229.2_99861941_34
5	DN_NC_073229.2_99861967_28
5	DN_NC_073229.2_99861967_35
5	DN_NC_073229.2_99861968_35
5	DN_NC_073229.2_99893309_26
5	DN_NC_073229.2_99928876_25
5	DN_NC_073229.2_99940035_23
5	DN_NC_073229.2_99941923_22
5	DN_NC_073229.2_99944270_21
5	DN_NC_073229.2_99947338_20
5	DN_NC_073229.2_99952021_19
5	DN_NC_073229.2_99952651_18
5	DN_NC_073229.2_99956366_17
5	DN_NC_073229.2_99959832_16
5	DN_NC_073229.2_99966600_15
5	DN_NC_073229.2_99968573_14
5	DN_NC_073229.2_99974069_11
5	DN_NC_073229.2_99978408_15
5	DN_NC_073229.2_99984682_13
5	DN_NC_073229.2_99990843_13
5	DN_NC_073229.2_99991305_12
5	DN_NC_073229.2_99991526_11
5	DN_NC_073229.2_99991545_12
5	DN_NC_073229.2_99993179_10
5	DN_NC_073229.2_99997538_9
5	DN_NC_073229.2_99997539_10
5	DN_NC_073229.2_99998369_9
5	DN_NC_073229.2_99998379_8
6	DN_NC_073239.2_35396812_3
6	DN_NC_073239.2_35396891_8
6	DN_NC_073239.2_35396905_10
6	DN_NC_073239.2_35396905_9
6	DN_NC_073239.2_35396913_3
6	DN_NC_073239.2_35396913_4
6	DN_NC_073239.2_35396913_9
6	DN_NC_073239.2_35396928_10
6	DN_NC_073239.2_35396928_2
6	DN_NC_073239.2_35396928_3
6	DN_NC_073239.2_35396928_4
6	DN_NC_073239.2_35396928_7
6	DN_NC_073239.2_35396928_9
6	DN_NC_073239.2_35396932_9
6	DN_NC_073239.2_35396934_4
6	DN_NC_073239.2_35396935_3
6	DN_NC_073239.2_35396940_10
6	DN_NC_073239.2_35396942_8
6	DN_NC_073239.2_35396943_10
6	DN_NC_073239.2_35396943_2
6	DN_NC_073239.2_35396943_8
6	DN_NC_073239.2_35396944_2
6	DN_NC_073239.2_35396946_9
6	DN_NC_073239.2_35399014_2
6	DN_NC_073239.2_35410657_8
6	DN_NC_073239.2_35421131_8
6	DN_NC_073239.2_35421917_8
6	DN_NC_073239.2_35422415_8
6	DN_NC_073239.2_35443487_7
6	DN_NC_073239.2_35443578_7
6	DN_NC_073239.2_35443594_7
6	DN_NC_073239.2_35446660_6
6	DN_NC_073239.2_35447365_5
6	DN_NC_073239.2_35464611_4
6	DN_NC_073239.2_35465817_3
6	DN_NC_073239.2_35519986_8
6	DN_NC_073239.2_35520013_8
6	DN_NC_073239.2_35520561_9
6	DN_NC_073239.2_35520573_9
6	DN_NC_073239.2_35520652_8
6	DN_NC_073239.2_35520659_8
6	DN_NC_073239.2_35520660_9
6	DN_NC_073239.2_35520676_10
6	DN_NC_073239.2_35520676_8
6	DN_NC_073239.2_35520676_9
6	DN_NC_073239.2_35520678_9
6	DN_NC_073239.2_35520681_8
6	DN_NC_073239.2_35520682_9
6	DN_NC_073239.2_35520683_7
6	DN_NC_073239.2_35520687_10
6	DN_NC_073239.2_35520688_10
6	DN_NC_073239.2_35520689_9
6	DN_NC_073239.2_35520693_9
6	DN_NC_073239.2_35526289_8
6	DN_NC_073239.2_35526294_8
6	DN_NC_073239.2_35526685_8
6	DN_NC_073239.2_35555893_7
6	DN_NC_073239.2_35555900_7
6	DN_NC_073239.2_35559067_6
6	DN_NC_073239.2_35559096_6
6	DN_NC_073239.2_35559772_5
6	DN_NC_073239.2_35577027_4
6	DN_NC_073239.2_35578605_2
7	DN_NC_073242.2_15316065_12
7	DN_NC_073242.2_15316070_5
7	DN_NC_073242.2_15316071_10
7	DN_NC_073242.2_15316071_11
7	DN_NC_073242.2_15316071_12
7	DN_NC_073242.2_15316071_6
7	DN_NC_073242.2_15316071_7
7	DN_NC_073242.2_15316071_8
7	DN_NC_073242.2_15316071_9
7	DN_NC_073242.2_15726061_19
7	DN_NC_073242.2_15726062_24
7	DN_NC_073242.2_15726063_16
7	DN_NC_073242.2_15726063_17
7	DN_NC_073242.2_15726063_2
7	DN_NC_073242.2_15726063_20
7	DN_NC_073242.2_15726063_21
7	DN_NC_073242.2_15726063_22
7	DN_NC_073242.2_15726063_29
7	DN_NC_073242.2_15726063_3
7	DN_NC_073242.2_15726068_31
7	DN_NC_073242.2_15726069_23
7	DN_NC_073242.2_15726069_25
7	DN_NC_073242.2_15726073_18
7	DN_NC_073242.2_28555720_24
7	DN_NC_073242.2_28555731_23
7	DN_NC_073242.2_28555733_27
7	DN_NC_073242.2_28555736_25
7	DN_NC_073242.2_28555803_24
7	DN_NC_073242.2_28606627_20
7	DN_NC_073242.2_28606635_19
7	DN_NC_073242.2_28610300_18
7	DN_NC_073242.2_28614328_16
7	DN_NC_073242.2_28625692_13
7	DN_NC_073242.2_28627980_11
7	DN_NC_073242.2_28631640_8
7	DN_NC_073242.2_30717385_31
7	DN_NC_073242.2_30717387_20
7	DN_NC_073242.2_30717387_24
7	DN_NC_073242.2_30717387_29
7	DN_NC_073242.2_30717388_10
7	DN_NC_073242.2_30717388_11
7	DN_NC_073242.2_30717388_12
7	DN_NC_073242.2_30717388_13
7	DN_NC_073242.2_30717388_14
7	DN_NC_073242.2_30717388_15
7	DN_NC_073242.2_30717388_16
7	DN_NC_073242.2_30717388_17
7	DN_NC_073242.2_30717388_18
7	DN_NC_073242.2_30717388_19
7	DN_NC_073242.2_30717388_21
7	DN_NC_073242.2_30717388_22
7	DN_NC_073242.2_30717388_23
7	DN_NC_073242.2_30717388_25
7	DN_NC_073242.2_30717388_26
7	DN_NC_073242.2_30717388_27
7	DN_NC_073242.2_30717388_28
7	DN_NC_073242.2_30717388_30
7	DN_NC_073242.2_30717388_31
7	DN_NC_073242.2_30717388_7
7	DN_NC_073242.2_30717388_8
7	DN_NC_073242.2_30722183_30
7	DN_NC_073242.2_31497679_8
7	DN_NC_073242.2_31498804_8
8	DN_NC_073243.2_82247677_9
8	DN_NC_073243.2_82248256_12
8	DN_NC_073243.2_82248271_10
8	DN_NC_073243.2_82249025_11
8	DN_NC_073243.2_82249026_11
8	DN_NC_073243.2_82249043_13
8	DN_NC_073243.2_82249044_21
8	DN_NC_073243.2_82249062_13
8	DN_NC_073243.2_82249063_12
8	DN_NC_073243.2_82325877_11
8	DN_NC_073243.2_82327737_10
8	DN_NC_073243.2_82330360_9
8	DN_NC_073243.2_82333727_8
8	DN_NC_073243.2_82334376_7
8	DN_NC_073243.2_82343164_6
8	DN_NC_073243.2_82343983_5
8	DN_NC_073243.2_82348096_4
8	DN_NC_073243.2_82348172_2
8	DN_NC_073243.2_82348431_13
8	DN_NC_073243.2_82356156_3
8	DN_NC_073243.2_82357094_38
8	DN_NC_073243.2_82365125_2
8	DN_NC_073243.2_82372583_35
8	DN_NC_073243.2_82372629_36
8	DN_NC_073243.2_82373030_35
8	DN_NC_073243.2_82373186_34
8	DN_NC_073243.2_82378413_31
8	DN_NC_073243.2_82378428_31
8	DN_NC_073243.2_82379353_30
8	DN_NC_073243.2_82380721_28
8	DN_NC_073243.2_82382126_27
8	DN_NC_073243.2_82386908_24
8	DN_NC_073243.2_82389205_23
8	DN_NC_073243.2_82390353_22
8	DN_NC_073243.2_82390372_21
8	DN_NC_073243.2_82390670_21
8	DN_NC_073243.2_82391946_20
8	DN_NC_073243.2_82392141_18
8	DN_NC_073243.2_82392141_19
8	DN_NC_073243.2_82392146_19
8	DN_NC_073243.2_82394469_17
8	DN_NC_073243.2_82394469_18
8	DN_NC_073243.2_82394472_18
8	DN_NC_073243.2_82396116_16
8	DN_NC_073243.2_82396116_17
8	DN_NC_073243.2_82397114_16
8	DN_NC_073243.2_82406226_15
8	DN_NC_073243.2_82408449_14
8	DN_NC_073243.2_82414204_13
8	DN_NC_073243.2_82414493_12
8	DN_NC_073243.2_82415305_11
8	DN_NC_073243.2_82415885_10
8	DN_NC_073243.2_82415911_10
8	DN_NC_073243.2_82418359_9
8	DN_NC_073243.2_82421714_7
8	DN_NC_073243.2_82421749_7
8	DN_NC_073243.2_82422285_6
8	DN_NC_073243.2_82427109_5
8	DN_NC_073243.2_82427110_5
8	DN_NC_073243.2_82428785_4
8	DN_NC_073243.2_82430735_3
8	DN_NC_073243.2_82433698_2
9	DN_NC_073247.2_141176885_24
9	DN_NC_073247.2_141177038_24
9	DN_NC_073247.2_141177038_25
9	DN_NC_073247.2_141177039_15
9	DN_NC_073247.2_141177039_24
9	DN_NC_073247.2_141177039_25
9	DN_NC_073247.2_141177040_10
9	DN_NC_073247.2_141177040_13
9	DN_NC_073247.2_141177040_21
9	DN_NC_073247.2_141177041_15
9	DN_NC_073247.2_141177041_24
9	DN_NC_073247.2_141177140_12
9	DN_NC_073247.2_141177140_14
9	DN_NC_073247.2_141177140_15
9	DN_NC_073247.2_141177140_16
9	DN_NC_073247.2_141177140_17
9	DN_NC_073247.2_141177140_18
9	DN_NC_073247.2_141177140_19
9	DN_NC_073247.2_141177140_20
9	DN_NC_073247.2_141177140_21
9	DN_NC_073247.2_141177140_22
9	DN_NC_073247.2_141177140_23
9	DN_NC_073247.2_141177140_24
9	DN_NC_073247.2_141177140_25
9	DN_NC_073247.2_141177140_26
9	DN_NC_073247.2_141177140_9
9	DN_NC_073247.2_141177141_11
9	DN_NC_073247.2_141177141_14
9	DN_NC_073247.2_141177141_15
9	DN_NC_073247.2_141177141_16
9	DN_NC_073247.2_141177141_18
9	DN_NC_073247.2_141177141_20
9	DN_NC_073247.2_141177141_22
9	DN_NC_073247.2_141177141_26
9	DN_NC_073247.2_141177143_14
9	DN_NC_073247.2_141177149_10
9	DN_NC_073247.2_141177149_11
9	DN_NC_073247.2_141177149_14
9	DN_NC_073247.2_141177149_15
9	DN_NC_073247.2_141177149_17
9	DN_NC_073247.2_141177149_18
9	DN_NC_073247.2_141177149_19
9	DN_NC_073247.2_141177149_2
9	DN_NC_073247.2_141177149_20
9	DN_NC_073247.2_141177149_21
9	DN_NC_073247.2_141177149_22
9	DN_NC_073247.2_141177149_23
9	DN_NC_073247.2_141177149_24
9	DN_NC_073247.2_141177149_25
9	DN_NC_073247.2_141177149_26
9	DN_NC_073247.2_141177149_5
9	DN_NC_073247.2_141177149_6
9	DN_NC_073247.2_141177149_8
9	DN_NC_073247.2_141177402_13
9	DN_NC_073247.2_141177402_19
