Node,Colour
RB~GOLGA6_8~62,#f06292
RB~GOLGA6_8~63,#f06292
RB~GOLGA6_8~64,#f06292
RB~GOLGA6_8~65,#f06292
RB~GOLGA6_8~66,#f06292
RB~GOLGA6_8~67,#f06292
RB~GOLGA6_8~68,#f06292
RB~GOLGA6_8~69,#f06292
RB~GOLGA6_8~70,#f06292
RB~GOLGA6_8~71,#f06292
RB~GOLGA6_8~72,#f06292
RB~GOLGA6_8~73,#f06292
RB~GOLGA6_8~74,#f06292
RB~GOLGA6_8~75,#f06292
DB~GOLGA6_8~0,#00acc1
DB~GOLGA6_8~1,#00acc1
DB~GOLGA6_8~2,#00acc1
DB~GOLGA6_8~3,#00acc1
DB~GOLGA6_8~4,#00acc1
DB~GOLGA6_8~5,#00acc1
DB~GOLGA6_8~6,#00acc1
DB~GOLGA6_8~7,#00acc1
DB~GOLGA6_8~8,#00acc1
DB~GOLGA6_8~9,#00acc1
DB~GOLGA6_8~10,#00acc1
DB~GOLGA6_8~11,#00acc1
DB~GOLGA6_8~12,#00acc1
DB~GOLGA6_8~13,#00acc1
DB~GOLGA6_8~14,#00acc1
DB~GOLGA6_8~15,#00acc1
DB~GOLGA6_8~16,#00acc1
DB~GOLGA6_8~17,#00acc1
DB~GOLGA6_8~18,#00acc1
DB~GOLGA6_8~19,#00acc1
DB~GOLGA6_8~20,#00acc1
DB~GOLGA6_8~21,#00acc1
DB~GOLGA6_8~22,#00acc1
DB~GOLGA6_8~23,#00acc1
DB~GOLGA6_8~24,#00acc1
DB~GOLGA6_8~25,#00acc1
DB~GOLGA6_8~26,#00acc1
DB~GOLGA6_8~27,#00acc1
DB~GOLGA6_8~28,#00acc1
DB~GOLGA6_8~29,#00acc1
DB~GOLGA6_8~30,#00acc1
DB~GOLGA6_8~31,#00acc1
DB~GOLGA6_8~32,#00acc1
DB~GOLGA6_8~33,#00acc1
DB~GOLGA6_8~34,#00acc1
DB~GOLGA6_8~35,#00acc1
DB~GOLGA6_8~36,#00acc1
DB~GOLGA6_8~37,#00acc1
DB~GOLGA6_8~38,#00acc1
DB~GOLGA6_8~39,#00acc1
DB~GOLGA6_8~40,#00acc1
DB~GOLGA6_8~41,#00acc1
DB~GOLGA6_8~42,#00acc1
DB~GOLGA6_8~43,#00acc1
DB~GOLGA6_8~44,#00acc1
DB~GOLGA6_8~45,#00acc1
DB~GOLGA6_8~46,#00acc1
DB~GOLGA6_8~47,#00acc1
DB~GOLGA6_8~48,#00acc1
DB~GOLGA6_8~49,#00acc1
DB~GOLGA6_8~50,#00acc1
DB~GOLGA6_8~51,#00acc1
DB~GOLGA6_8~52,#00acc1
DB~GOLGA6_8~53,#00acc1
DB~GOLGA6_8~54,#00acc1
DB~GOLGA6_8~55,#00acc1
DB~GOLGA6_8~56,#00acc1
DB~GOLGA6_8~57,#00acc1
DB~GOLGA6_8~58,#00acc1
DB~GOLGA6_8~59,#00acc1
DB~GOLGA6_8~60,#00acc1
DB~GOLGA6_8~61,#00acc1
DB~GOLGA6_8~62,#00acc1
DB~GOLGA6_8~63,#00acc1
DB~GOLGA6_8~64,#00acc1
DB~GOLGA6_8~65,#00acc1
DB~GOLGA6_8~66,#00acc1
DB~GOLGA6_8~67,#00acc1
DB~GOLGA6_8~68,#00acc1
DB~GOLGA6_8~69,#00acc1
DB~GOLGA6_8~70,#00acc1
DB~GOLGA6_8~71,#00acc1
DB~GOLGA6_8~72,#00acc1
DB~GOLGA6_8~73,#00acc1
DB~GOLGA6_8~74,#00acc1
DB~GOLGA6_8~75,#00acc1
DB~GOLGA6_8~76,#00acc1
DB~GOLGA6_8~77,#00acc1
DB~GOLGA6_8~78,#00acc1
DB~GOLGA6_8~79,#00acc1
DB~GOLGA6_8~80,#00acc1
DB~GOLGA6_8~81,#00acc1
DB~GOLGA6_8~82,#00acc1
DB~GOLGA6_8~83,#00acc1
